data,retorno_carteira_tercil_1,retorno_carteira_tercil_2,retorno_carteira_tercil_3,factor_momentum
2010-05-04,-0.017453754356303353,-0.021401529523783498,-0.025421585823259575,0.007967831466956222
2010-05-05,-0.0034978829658513905,-0.004324743969496485,-0.004850672992169736,0.001352790026318345
2010-05-06,-0.029025564350725525,-0.01976718764511259,-0.018129741256939058,-0.010895823093786467
2010-05-07,-0.022650319402238488,-0.010785781460413226,-0.004623756947741265,-0.01802656245449722
2010-05-10,0.04708224045455609,0.0364200152342585,0.019218746405455556,0.027863494049100535
2010-05-11,-0.00740145374853613,-0.001454321738363384,-0.005646353668688249,-0.0017551000798478817
2010-05-12,0.011790721466754734,0.011109114933801355,0.011580397889327493,0.00021032357742724155
2010-05-13,-0.004902397511951244,-0.009425753330613018,0.008514728118562132,-0.013417125630513376
2010-05-14,-0.025994044979973905,-0.024032566301149846,-0.010359363633565785,-0.015634681346408122
2010-05-17,-0.014731868729539889,-0.003311598704433345,-0.005458120738823069,-0.00927374799071682
2010-05-18,-0.024931228741508882,-0.023329338201176598,-0.018952481338794788,-0.005978747402714094
2010-05-19,-0.027188265576310048,-0.012836382875356519,-0.007113098745236167,-0.020075166831073882
2010-05-20,-0.022837443877578974,-0.017888287317964397,-0.029080813711722386,0.006243369834143413
2010-05-21,0.040251849559029815,0.028570050424666628,0.014486450781368636,0.02576539877766118
2010-05-24,-0.008163372792094744,-0.0024833876696525817,0.0013400303018522416,-0.009503403093946986
2010-05-25,-0.01344223205653983,-0.012188788184380154,-0.009162508545954113,-0.004279723510585717
2010-05-26,0.01023129843529033,0.018960154868027126,0.01865993063568036,-0.008428632200390031
2010-05-27,0.04424373893399993,0.02966367742386753,0.015087654211790138,0.02915608472220979
2010-05-28,0.002406003311780067,-0.00029863794776092197,0.0006714530444256461,0.0017345502673544208
2010-05-31,0.014459751325852274,0.010134765251776692,0.014312941326753028,0.00014680999909924553
2010-06-01,-0.009818524876534044,-0.019815107301008043,-0.01718971409966775,0.007371189223133708
2010-06-02,0.015979711095356692,0.014952124244935914,0.015166103735645118,0.0008136073597115739
2010-06-04,-0.013495366796159057,-0.013130846725261502,-0.006497141871433346,-0.006998224924725711
2010-06-07,-0.007888889443993265,-0.005480910981491053,0.005353316786815217,-0.013242206230808483
2010-06-08,0.007233501283592742,0.007732492913995494,0.0007115664150435083,0.0065219348685492335
2010-06-09,-0.006818128191615306,-0.004964114129758974,-0.0006688495889897807,-0.006149278602625525
2010-06-10,0.023016729017080257,0.02346907480226341,0.015811407386786297,0.00720532163029396
2010-06-11,0.009225920440830482,0.009177358333860986,0.01138528529467185,-0.002159364853841368
2010-06-14,0.0015080920184143605,0.0003863369941058033,0.003911835301608185,-0.002403743283193825
2010-06-15,0.022140779299522073,0.013314459359760509,0.010189694066411974,0.011951085233110099
2010-06-16,0.0013588915177982137,0.001950307872596169,-0.0015392251167480092,0.002898116634546223
2010-06-17,0.0005366105391445305,0.0007509008036586939,-0.0043832024572604145,0.0049198129964049455
2010-06-18,-0.0007955687196619551,0.0009635521952019196,0.00428878719836308,-0.005084355918025035
2010-06-21,0.0032328902472978146,0.008297522464068362,-0.0013451603004925633,0.0045780505477903775
2010-06-22,0.004312210451393254,0.0035270225194393014,0.008147272243083306,-0.003835061791690052
2010-06-23,0.0016793139458405326,0.009981212781463869,-0.0016842450624656089,0.0033635590083061417
2010-06-24,-0.012439216000627206,-0.013753010987455414,-0.012933676186347744,0.0004944601857205383
2010-06-25,0.014682331735152291,0.011679044107015167,0.011044551778771589,0.0036377799563807028
2010-06-28,0.004158782459532363,0.0019356216771685172,-0.004300523420461428,0.008459305879993792
2010-06-29,-0.025805992414235764,-0.02801171908558769,-0.024992113657160333,-0.0008138787570754306
2010-06-30,-0.0020173730120104003,-0.012920295259225022,-0.004231609877714121,0.0022142368657037206
2010-07-01,0.00041080856522437585,0.003801835383375011,-0.00205753887672588,0.002468347441950256
2010-07-02,0.00941710251989518,0.007813112012551904,0.003178348473419107,0.006238754046476074
2010-07-05,-0.004355110716370942,-0.007254998968699468,0.002427256610810189,-0.006782367327181131
2010-07-06,0.01334069771109966,0.01032839637529895,0.013390611298088408,-4.991358698874793e-05
2010-07-07,0.00631501026798742,0.013584662137226434,0.008343660093151834,-0.0020286498251644147
2010-07-08,-0.002732729971532122,0.002366156598815137,0.0024261112038228678,-0.00515884117535499
2010-07-12,-0.0007317316886873505,-0.0068647776318629125,-0.008224147576615734,0.007492415887928383
2010-07-13,0.011553118161547887,0.013772537242156694,0.012893528629724153,-0.0013404104681762653
2010-07-14,0.0013930235098371855,-0.002354501287793748,-0.001925755327283186,0.0033187788371203714
2010-07-15,0.002100932519577619,0.009117004298268323,-0.001031069580846077,0.0031320021004236963
2010-07-16,-0.011990389059063347,-0.01404555741991981,-0.013367831892584451,0.0013774428335211041
2010-07-19,0.007925436471122985,0.015780435402130963,0.01153947284555171,-0.003614036374428725
2010-07-20,0.0027213089957802733,0.006388279962368653,0.007347816529744046,-0.004626507533963773
2010-07-21,-0.0024989416871966535,0.0011914994783987765,-0.0018743070587084742,-0.0006246346284881792
2010-07-22,0.01906261743758164,0.0209430466027674,0.01440806120684703,0.004654556230734611
2010-07-23,0.002713789047318465,0.0069663837608925526,0.008715793484519983,-0.006002004437201518
2010-07-26,0.003514453168284839,0.00494262818425969,0.003917947531264482,-0.00040349436297964277
2010-07-27,0.004662233677950893,0.005282299286175872,0.0021189525641636003,0.002543281113787293
2010-07-28,-0.0018688919238303253,-0.0033801295934128405,-0.00414535186959442,0.002276459945764095
2010-07-29,0.0021342610943056806,0.0019591692266545196,0.003841717839796223,-0.0017074567454905426
2010-07-30,0.009437543818973854,0.010956654519861353,0.01054714868631708,-0.001109604867343227
2010-08-02,0.008070192726975024,0.012102424134604094,0.012390906617187166,-0.004320713890212142
2010-08-03,-0.012153748940650506,-0.011626097945079683,-0.0090109317941672,-0.0031428171464833055
2010-08-04,0.010778099786647325,0.003531836299605799,0.0015965446793732058,0.00918155510727412
2010-08-05,0.007544628718423045,0.001826191336988073,0.006667543117231806,0.0008770856011912397
2010-08-06,-0.0038845585132780613,-0.004720259967184852,-0.005031662857953998,0.0011471043446759366
2010-08-09,-0.005012639219883339,-0.006419437817984601,-0.007881224746449913,0.002868585526566574
2010-08-10,-0.0008296210614986976,-0.005917345035132792,-0.006586612898598826,0.005756991837100128
2010-08-11,-0.010828537500259907,-0.015896380325144142,-0.01349301960248581,0.0026644821022259024
2010-08-12,0.0003877985464736944,0.0036470443596405317,0.004963512490497872,-0.004575713944024178
2010-08-13,0.0023023809011173046,0.011495846999384916,0.004797014687969836,-0.0024946337868525315
2010-08-16,0.008639121475783305,0.008568733063461417,0.001218937793163677,0.007420183682619628
2010-08-17,0.009014219135021742,0.007270772325661308,0.0063499332719352585,0.002664285863086484
2010-08-18,0.005520080493559477,0.007172618600454115,0.009144777232240787,-0.00362469673868131
2010-08-19,0.0003602408676429493,-0.004642525529121291,-0.009693542012044032,0.010053782879686982
2010-08-20,0.0038749859756449312,-0.00017216194233580864,0.00048635089904640924,0.003388635076598522
2010-08-23,-0.006491826811652862,-0.007113956273699163,-0.005348231548591863,-0.001143595263060999
2010-08-24,-0.0005231199414571706,-0.004923493270215018,-0.01279155524816976,0.01226843530671259
2010-08-25,-0.005530930479239705,-0.006115920273586198,-0.006982910745499647,0.0014519802662599423
2010-08-26,-0.008033942208722425,-0.00846693743139214,-0.0052853709881717425,-0.0027485712205506828
2010-08-27,0.014536629077536547,0.022869868180472607,0.027589343001063412,-0.013052713923526865
2010-08-30,-0.0013311633399210679,-0.013048952313731429,-0.015251833455427497,0.013920670115506429
2010-08-31,0.007357105325498678,0.006647529170403245,0.0018092581811267566,0.005547847144371922
2010-09-01,0.015132113756847766,0.01984596852735826,0.016384843992392564,-0.0012527302355447977
2010-09-02,-0.001988283529246959,-0.005022343181072074,-0.0028098722870391747,0.0008215887577922155
2010-09-03,-0.0027672929536412616,-0.006863435354441323,-0.0017573591655401912,-0.0010099337881010705
2010-09-06,0.0041994158501869805,-0.002535853312733423,0.003597436955152658,0.0006019788950343227
2010-09-08,-0.001732801145262221,-0.002229262055197519,0.0004150705035720348,-0.002147871648834256
2010-09-09,0.008145000596514308,0.003760820369265549,0.005661627956433649,0.002483372640080659
2010-09-10,0.009537086584929997,0.007490864008132473,0.000445428983186818,0.009091657601743179
2010-09-13,0.008182974073462098,0.01015593772558566,0.005723152126195433,0.0024598219472666653
2010-09-14,0.005065185125297494,0.006181425310720622,-0.002674071138018499,0.007739256263315994
2010-09-15,0.010358284028750414,0.009409160209619448,0.001652758021595001,0.008705526007155413
2010-09-16,-0.004186202703160994,-0.007184661509688051,0.0007888733862121334,-0.004975076089373127
2010-09-17,-0.0014317184788440423,-0.00897269683298707,0.0013376328056426048,-0.002769351284486647
2010-09-20,0.011150544255260936,0.009404534937396533,0.008617405825715949,0.002533138429544987
2010-09-21,-0.006872296026504481,-0.0024958554382030484,0.00046882045640958645,-0.007341116482914067
2010-09-22,0.004893255054061594,0.006170102217448343,0.0023114691300725955,0.0025817859239889982
2010-09-23,-0.00025961098636418615,0.001874942926477199,0.0046873174847965335,-0.0049469284711607196
2010-09-24,-0.007255483510082559,-0.004805097094701386,-0.008340627664313868,0.0010851441542313088
2010-09-27,0.00963703360321354,0.001940754653569271,0.0035345605486967,0.00610247305451684
2010-09-28,0.0005015985849366902,0.004123720211253171,0.0006820146783611766,-0.00018041609342448633
2010-09-29,-0.002265618001166108,-0.004651798593600408,-0.005748060463096624,0.0034824424619305156
2010-09-30,0.006343900131279842,0.004789602554122787,0.001525647935688894,0.004818252195590947
2010-10-01,0.01960256370939776,0.010829993451683593,0.010188621905302982,0.009413941804094777
2010-10-04,0.003021143634250965,0.008212671163645055,-0.0009373530891394094,0.003958496723390374
2010-10-05,0.014860710822040194,0.013903962943583623,0.011418593471605055,0.003442117350435139
2010-10-06,0.002596919861676408,-0.00504965596807199,-0.0043429728116253005,0.006939892673301708
2010-10-07,-0.0018646291747298563,-0.006664983512459378,-0.006800345517065631,0.004935716342335775
2010-10-08,0.013676482183873481,0.014034186325051589,0.00940577447829965,0.004270707705573831
2010-10-11,0.009472675862393322,0.007691650642927935,0.005043193173247326,0.004429482689145996
2010-10-13,0.02033519596270578,0.006122705065496892,0.006899516534329849,0.013435679428375931
2010-10-14,-0.005544647117874791,-0.004218911937204084,0.0025549894714973907,-0.008099636589372182
2010-10-15,-0.0034029265258095315,0.0028819765576543316,0.0006736372089893516,-0.004076563734798883
2010-10-18,-0.0043698154560868575,-0.004141973894726829,0.0001230064540947601,-0.004492821910181618
2010-10-19,-0.021653840549613463,-0.018745432246079,-0.024206862573137814,0.002553022023524351
2010-10-20,0.009031152038622151,0.008569666824527046,0.0029585286555783375,0.006072623383043814
2010-10-21,0.009170139299794568,0.00033680036917260736,-0.008662857559011994,0.017832996858806564
2010-10-22,-0.0024485280593514736,-0.006285810747709562,0.005138627407138904,-0.0075871554664903775
2010-10-25,0.00011552061748754514,0.006681581533675699,-0.0020650423961859326,0.0021805630136734777
2010-10-26,0.008570889904511143,0.014752216079952071,0.008882314149834206,-0.00031142424532306333
2010-10-27,-0.006637069023446697,-0.003767595446049243,0.005829055170189049,-0.012466124193635745
2010-10-28,0.0009422063789546504,-0.005195335603806139,-0.0027562009871178145,0.003698407366072465
2010-10-29,0.013801917218958182,0.008855052662053955,0.004109451166416773,0.009692466052541409
2010-11-01,0.010383793150585232,0.00980478202436788,0.008532849731619179,0.0018509434189660535
2010-11-03,0.003050433618606812,0.003284415248122916,-0.00010365714259100949,0.0031540907611978214
2010-11-04,0.011515459704776151,0.011528872753611632,0.013499688211330308,-0.0019842285065541573
2010-11-05,-0.00672012443742718,-0.002409354963901588,-0.0017682189785034291,-0.004951905458923751
2010-11-08,-0.0030161608552869224,0.0001284677596784602,0.004098384298514287,-0.0071145451538012095
2010-11-09,-0.005747892714490285,-0.008873581672803397,-0.011469931846633733,0.005722039132143448
2010-11-10,-0.009733866885597353,-0.0028408335698291154,-0.0011084710501163195,-0.008625395835481034
2010-11-11,-0.006327198201070587,-0.006451856307379802,-0.008441484234098823,0.0021142860330282355
2010-11-12,-0.0064610040966348115,-0.008496366146503561,-0.013813190641378243,0.007352186544743432
2010-11-16,-0.011635768907101555,-0.015216881023248696,-0.02348172195812059,0.011845953051019036
2010-11-17,0.013688017759524452,0.014782770325389874,0.00835726830621251,0.005330749453311943
2010-11-18,0.016750643112794388,0.009248948167289689,0.01182289135588735,0.004927751756907038
2010-11-19,0.0067171574382592514,0.00553275454727387,-0.002090721631256414,0.008807879069515665
2010-11-22,-0.009895154885961824,-0.013508421369479436,-0.020139616483285633,0.010244461597323808
2010-11-23,-0.01778654158836506,-0.021243578078127375,-0.021809755680902078,0.004023214092537017
2010-11-24,0.018861825886673646,0.023880632800590624,0.026914611351462885,-0.008052785464789238
2010-11-25,0.00015093212551281883,-0.0008511338324268457,4.970297239422534e-05,0.00010122915311859349
2010-11-26,-0.0069986138191083,-0.01301182079323521,-0.016958431602040087,0.009959817782931788
2010-11-29,-0.010551802120025794,-0.002134726684191318,-0.008505856439088414,-0.00204594568093738
2010-11-30,0.0019448335162471433,0.008431701881400014,0.003105167218580051,-0.0011603337023329077
2010-12-01,0.012419997472198543,0.01828553218714197,0.023133064967700893,-0.01071306749550235
2010-12-02,0.004969493025392596,0.0018861808335229166,0.005624692852301696,-0.0006551998269090998
2010-12-03,-0.0025425265545384484,-0.0021783585780395403,-0.005117200857968375,0.0025746743034299265
2010-12-06,-0.0011228233154585829,-0.006591601404682528,-0.003811211947725855,0.0026883886322672723
2010-12-07,-0.00519833649682923,-0.0046459532550195415,0.0017491791880129162,-0.006947515684842146
2010-12-08,-0.001899631995405949,-0.017303778101177458,-0.014304444656407202,0.012404812661001253
2010-12-09,-0.012635158499543152,-0.00961536383534938,-0.004749116178154441,-0.00788604232138871
2010-12-10,0.003285532018394532,0.005440889739840744,0.010496690806659523,-0.007211158788264992
2010-12-13,0.006531332691322369,0.008737500355392456,0.005935667093132896,0.0005956655981894732
2010-12-14,0.0035108787861976693,-0.004597660946574671,-0.004024724239123403,0.007535603025321072
2010-12-15,-0.011197206541888716,-0.00777447250778192,-0.010308465038145143,-0.0008887415037435731
2010-12-16,-0.0017643262139669658,-0.008466789883155388,-0.006986011742861374,0.0052216855288944085
2010-12-17,0.00898085241563484,0.01387477906446404,0.0010344196565710523,0.007946432759063787
2010-12-20,-0.0027034524905759005,-0.00709518469415525,-0.0013325392332950953,-0.0013709132572808052
2010-12-21,0.010141253263479508,0.013307274530394727,0.016992773259584155,-0.006851519996104647
2010-12-22,-0.00410207188209903,-0.0016348297542156348,-0.0005418037208802676,-0.0035602681612187624
2010-12-23,0.006745914497923258,0.004153304911634935,0.0005660458336607943,0.006179868664262463
2010-12-27,-0.008039305405227602,-0.005071890538329972,-0.008488750003706145,0.000449444598478543
2010-12-28,-7.13095619381543e-05,0.00618851619318359,-0.00022906728413847017,0.00015775772220031587
2010-12-29,0.008641085443363037,0.013153509263666402,0.011457950587929021,-0.002816865144565984
2010-12-30,0.011584731696241928,0.004600529386735937,0.007371129874644393,0.004213601821597535
2011-01-03,0.0031166580880726156,0.007887270506970119,0.0071793550003217636,-0.004062696912249148
2011-01-04,-0.006654533873527628,-0.0007557744056849463,0.0035240705025604883,-0.010178604376088116
2011-01-05,0.0006128058988991746,0.005471271571167035,0.008819137160382058,-0.008206331261482883
2011-01-06,-0.007945981017901574,-0.0038465523566654325,-0.004184600692330005,-0.0037613803255715688
2011-01-07,-0.0035777723042374086,-0.004657775273794945,-0.006161866639622434,0.0025840943353850256
2011-01-10,0.0033291607123710257,-0.001444033030443858,0.0037936981515176247,-0.00046453743914659897
2011-01-11,0.002978073906229359,0.00443485157202469,0.003049657468651046,-7.158356242168698e-05
2011-01-12,0.004500380206448319,0.013475507370732076,0.011198047295189686,-0.006697667088741367
2011-01-13,-0.007884762759576783,-0.004899761272190665,-0.009919055413078581,0.002034292653501798
2011-01-14,0.0027460902957599214,0.0015829167319306398,0.003019272293037575,-0.00027318199727765363
2011-01-17,0.0030222555322371625,-0.005367351153699893,-0.006187243154115493,0.009209498686352655
2011-01-18,0.0004797089459185333,0.004998433426442106,0.001137490927028062,-0.0006577819811095288
2011-01-19,-0.006725635107084241,-0.00954712927872472,-0.005707889125486254,-0.0010177459815979874
2011-01-20,-0.00835542911298102,-0.0035589764080522176,-0.00023777907766559447,-0.008117650035315425
2011-01-21,-0.008906880562222542,-0.007284527861357036,-0.0005465986465113901,-0.008360281915711152
2011-01-24,0.005710428603675521,0.007723209012942852,0.003835788919476443,0.001874639684199078
2011-01-26,-0.015388980929542037,-0.009951594286440373,-0.014721956300235232,-0.000667024629306805
2011-01-27,-0.023372258993546842,-0.011443882698039653,-0.012124585197961526,-0.011247673795585316
2011-01-28,-0.022808185635447155,-0.021873221079052936,-0.02549412920760151,0.002685943572154355
2011-01-31,0.0036865747654182693,-0.007817249192806868,-7.581504547575145e-05,0.003762389810894021
2011-02-01,0.01681972689632961,0.011339985065702036,0.01703064290949687,-0.00021091601316725744
2011-02-02,-0.012829485168553782,-0.014397867893760893,-0.014534462219915842,0.0017049770513620603
2011-02-03,-0.017113142894467713,-0.005866286887881659,-0.0025749190335607997,-0.014538223860906913
2011-02-04,-0.022220904187296837,-0.015806637409068795,-0.01754395569424381,-0.004676948493053026
2011-02-07,0.002282844804538096,0.0023392800707232662,0.003385526766210721,-0.001102681961672625
2011-02-08,0.012402174798974874,0.006205393535214785,0.008640410899423483,0.0037617638995513913
2011-02-09,-0.020220675253078847,-0.024073089983332113,-0.014992295096273924,-0.005228380156804923
2011-02-10,-0.004576663454414774,0.0048030894072838394,0.003449517579608173,-0.008026181034022948
2011-02-11,0.013658626214360458,0.0101458883561193,0.014163413813646608,-0.0005047875992861498
2011-02-14,0.018434224634214978,0.009924423006638879,0.0005242820589908024,0.017909942575224175
2011-02-15,0.0018331846437504655,-0.005660269705874505,-0.002783164362167964,0.0046163490059184294
2011-02-16,0.017578201435916745,0.015683865134229844,0.01899936826372918,-0.0014211668278124347
2011-02-17,0.002166604248144417,-0.0012158967422297357,0.0015322361154322284,0.0006343681327121884
2011-02-18,0.00805596990434055,0.009797200219372719,0.008313628029788718,-0.00025765812544816837
2011-02-21,-0.005997261254451138,-0.008682638632287288,-0.012666916203354885,0.006669654948903747
2011-02-22,-0.016515830478410102,-0.012139756581165607,-0.01546015884707444,-0.001055671631335662
2011-02-23,-0.008024658496433272,-0.006473327908583035,0.0009761190086341623,-0.009000777505067434
2011-02-24,-0.0006920235841406272,0.0049730233494927,0.002588856786305969,-0.0032808803704465965
2011-02-25,0.0030047847599494228,0.0017487460344875342,-0.002633797147961265,0.005638581907910688
2011-02-28,0.012835847136646917,0.010009304170094921,0.007582122789997538,0.005253724346649379
2011-03-01,-0.0032335177278124405,-0.006163198383359472,-0.014589484231326923,0.011355966503514482
2011-03-02,0.013805372474596341,0.011351579202041521,0.0038654469457919615,0.00993992552880438
2011-03-03,0.01128919340847618,0.011988719428210063,0.014026780955485419,-0.0027375875470092396
2011-03-04,-0.006272579166479595,-0.00530973071346913,-0.005604317423118605,-0.0006682617433609898
2011-03-09,0.0012409916929719594,0.004673544485308388,-0.0032799910344806036,0.004520982727452563
2011-03-10,-0.004295167634619492,-0.013768055068242524,-0.01424804789468518,0.009952880260065688
2011-03-11,0.008627314394344185,0.010874354213193408,0.008505294697842983,0.00012201969650120145
2011-03-14,0.0023714092636777143,0.00211951291260024,0.0072780885098954005,-0.004906679246217686
2011-03-15,-0.002800473468656551,-0.003234818766808057,-0.0036919419524269214,0.0008914684837703704
2011-03-16,-0.006926623946494704,-0.012131047046002008,-0.010414762754360714,0.00348813880786601
2011-03-17,0.0016933236472833004,0.006123413722719795,-0.00451062615947863,0.00620394980676193
2011-03-18,0.0013858042017939707,0.010422882129108671,0.008010070387765253,-0.006624266185971283
2011-03-21,0.00787808054237192,0.00018215278877179702,-0.00843668872245005,0.01631476926482197
2011-03-22,0.015552111328461593,0.012384979210750702,0.007852326521384253,0.00769978480707734
2011-03-23,0.003346875800431209,0.005484530271161235,0.0017318947973442357,0.0016149810030869735
2011-03-24,-2.108911196839562e-05,6.734224238397855e-05,-0.0033254737054956613,0.0033043845935272656
2011-03-25,0.0019129411874362085,0.009598939849575258,0.006073516153472234,-0.004160574966036026
2011-03-28,-0.00412138722065295,-0.006669323322554893,-0.004914933685984425,0.0007935464653314756
2011-03-29,0.0018107803903560534,0.003462904323186767,0.0040790060134886,-0.002268225623132546
2011-03-30,0.009180966285076576,0.012960843854783447,0.005327732287411758,0.0038532339976648173
2011-03-31,0.007560945289316778,0.009871126846378841,0.009678678092855164,-0.0021177328035383858
2011-04-01,0.012638761678594143,0.02256173318084134,0.01330049182387343,-0.0006617301452792879
2011-04-04,0.0008271372934733574,0.0047275489926469055,0.010006856234707264,-0.009179718941233907
2011-04-05,0.00876384055624739,0.004579275384456092,0.0005872310855149149,0.008176609470732475
2011-04-06,-0.0068668190361082775,-0.010342882281688448,-0.00990613531360838,0.003039316277500103
2011-04-07,-8.061386540817058e-05,-0.0005640848620660597,0.006610219046286911,-0.006690832911695081
2011-04-08,-0.005015839987784389,-0.007476698667716732,-0.005997987971274922,0.000982147983490533
2011-04-11,0.005386409448369793,2.6307498929286697e-05,-0.0026173208611716316,0.008003730309541424
2011-04-12,-0.007418215017509078,-0.011500961259406035,-0.017883390696406726,0.010465175678897648
2011-04-13,0.0023990895884239806,-0.00048565551582291366,-0.007989640308509134,0.010388729896933114
2011-04-14,0.0026418424885434073,-0.002214758183310007,-0.004701743308552832,0.007343585797096239
2011-04-15,0.002251289032296727,0.0030421540554912614,-0.0002110020356168236,0.002462291067913551
2011-04-18,0.0006466685113392786,-0.00788648457901375,-0.01925204396341005,0.01989871247474933
2011-04-19,0.005678122476721324,0.012006522471217484,0.010189055387426055,-0.004510932910704732
2011-04-20,0.011708844121322504,0.010255539562635833,0.009582238966566778,0.0021266051547557258
2011-04-25,0.0029753628343905086,-0.0011917248151633603,0.0008407064182914338,0.002134656416099075
2011-04-26,0.0039015195757218955,0.0023301277582747815,0.0004032370336068704,0.003498282542115025
2011-04-27,-0.006612770456599813,-0.012864997855593533,-0.011942354519822618,0.005329584063222805
2011-04-28,-0.0053411863627199005,-0.00660214508794089,-0.011390077859988797,0.006048891497268897
2011-04-29,0.00026069377121579846,0.009119533568737752,0.00794077109387488,-0.0076800773226590804
2011-05-02,0.003404309555167916,-0.0056467161228850515,-0.012917384720896756,0.016321694276064672
2011-05-03,-0.009296244513941388,-0.014676986555021128,-0.02011463776658119,0.0108183932526398
2011-05-04,-0.010049872992665491,-0.005126083535282368,-0.008809143873496019,-0.0012407291191694723
2011-05-05,0.0011093765060275517,-0.002108640984770084,0.0004895313435805182,0.0006198451624470335
2011-05-06,0.02549996485777524,0.021234396951413846,0.022389748179768118,0.0031102166780071216
2011-05-09,0.00699650451637144,0.004809125241073481,-0.005973808153604307,0.012970312669975746
2011-05-10,-0.0005778859262447348,0.0024723190517147477,0.004972364034432791,-0.0055502499606775255
2011-05-11,-0.004892176067037359,-0.014793729805475775,-0.008251215376296247,0.003359039309258888
2011-05-12,0.008802122644414287,0.008876202020951603,0.002850196242845517,0.005951926401568769
2011-05-13,-0.003783522964706305,-0.0054718421664947964,-0.015948043373193572,0.012164520408487266
2011-05-16,-0.0016982723517224001,-0.010148841159407474,-0.008771483316156146,0.007073210964433746
2011-05-17,0.0008407451099506783,0.004677028798176493,0.01080611135702726,-0.009965366247076581
