data,retorno_carteira_tercil_1,retorno_carteira_tercil_2,retorno_carteira_tercil_3,factor_value
2010-03-04,-0.00544025536369676,-0.0036943192311516587,0.0013670351224275698,-0.00680729048612433
2010-03-05,-0.00017745996817017384,0.0025841660244889098,0.005785281825353894,-0.005962741793524068
2010-03-08,-0.0032921047643593793,-0.004368372754517698,-0.003817598510025155,0.0005254937456657758
2010-03-09,0.010274062016642644,0.015004926588640284,0.0050662066838294585,0.005207855332813186
2010-03-10,0.0058237936330519146,0.009298238285059065,0.006953757627979466,-0.0011299639949275513
2010-03-11,0.0015773944877029353,-0.0017409205293321462,0.0011316348968683462,0.00044575959083458915
2010-03-12,-0.008427112579519561,-0.010207681549404298,-0.0071913679769599614,-0.0012357446025595999
2010-03-15,-0.006656544644464809,-0.005882433605897419,-0.008885628880241728,0.002229084235776919
2010-03-16,0.00884322269894326,0.0065707500359270645,0.009809892215326169,-0.0009666695163829085
2010-03-17,0.003471563578628077,-0.003035441076307499,-0.00371934066362366,0.0071909042422517375
2010-03-18,0.0057735359387354745,-0.003301353207200482,0.005725448974728531,4.808696400694385e-05
2010-03-19,-0.004776737116611184,-0.013768418689945794,-0.0041340755293606075,-0.0006426615872505764
2010-03-22,-0.005924788663081183,0.002643023566389365,0.001174575636785354,-0.007099364299866537
2010-03-23,-0.0006855554360105812,-0.0007556536436651662,0.003673906295283454,-0.004359461731294035
2010-03-24,-0.012263496522378117,-0.011325276615690697,-0.00849316251255953,-0.003770334009818587
2010-03-25,-0.003381035154283305,-0.004364236581036711,-0.00019522135781575208,-0.003185813796467553
2010-03-26,0.005549464011285913,7.549225508433436e-06,-0.0019544662438928163,0.0075039302551787295
2010-03-29,0.004707196577899884,0.010856184936232948,0.006785005447760421,-0.0020778088698605373
2010-03-30,-0.002379489212986026,-0.0021470724343194006,-0.003175275183077475,0.0007957859700914488
2010-03-31,0.0012016782759963049,0.002214994594686104,0.001906951038560393,-0.0007052727625640881
2010-04-01,0.006339925816929183,0.00960788203181026,0.0027626061539960723,0.0035773196629331106
2010-04-05,0.004104952251245829,0.0022779925907767413,-0.0014266563556743531,0.005531608606920182
2010-04-06,-0.00036613267529893897,-0.0010512270508080826,-0.005554640669746954,0.005188507994448015
2010-04-07,-0.003440181050004753,-0.0013995010097929176,-0.0018133093318129696,-0.0016268717181917834
2010-04-08,0.006688419281937371,0.014225407511782332,0.007609053403006823,-0.0009206341210694522
2010-04-09,-0.0048236405051979925,-0.005430617875924941,-0.0030067518518205514,-0.0018168886533774411
2010-04-12,-0.007343907257712806,-0.005294690129721572,-0.0044038140319052396,-0.0029400932258075666
2010-04-13,-0.0011576541615545674,-0.003274450773464947,0.010115060426886957,-0.011272714588441524
2010-04-14,0.012435106829492967,0.0063326232020972425,0.005873571069269993,0.006561535760222974
2010-04-15,-0.0017141358394696699,-0.0033746874284976912,-0.0030276062867498434,0.0013134704472801736
2010-04-16,-0.013309535473264269,-0.01083522434560977,-0.00997021033807476,-0.0033393251351895095
2010-04-19,-0.007701734083396238,-0.007564414728930924,-2.9957165490076173e-05,-0.007671776917906162
2010-04-20,0.00037788609244161574,0.00783473342446746,0.004618561657403741,-0.004240675564962125
2010-04-22,0.0016997271237858666,-0.0007435117521504275,0.012548422398305543,-0.010848695274519676
2010-04-23,0.0038282828613844283,0.0038075177029059013,0.0010558548580835417,0.002772428003300887
2010-04-26,-0.004663621708904545,-0.008275998791287317,-0.004384693632847007,-0.0002789280760575382
2010-04-27,-0.02380206850218139,-0.02366848531379593,-0.018907920803726337,-0.004894147698455052
2010-04-28,-0.0049930739275097025,-0.0015130531090102207,-0.003947555807449514,-0.0010455181200601888
2010-04-29,0.00896076009599679,0.01138791836205234,0.014499637566570486,-0.005538877470573696
2010-04-30,0.002772088324009952,0.009155234225187322,0.005511294668305159,-0.0027392063442952075
2010-05-03,0.006102815836331694,0.0022659748664902576,0.005516963001137336,0.0005858528351943585
2010-05-04,-0.024780822882651064,-0.02070790422375055,-0.02227107125272587,-0.002509751629925193
2010-05-05,-0.00554841622132595,-0.0026332382405010496,-0.003942512350626903,-0.0016059038706990473
2010-05-06,-0.03187912602532848,-0.01969715269994934,-0.019001174987694457,-0.012877951037634026
2010-05-07,-0.019786132687501408,-0.01501832310974502,-0.002822681995122562,-0.016963450692378847
2010-05-10,0.044401085672252524,0.03732344388373061,0.028217348833517893,0.01618373683873463
2010-05-11,-0.014066560480275853,0.0020782834838696473,-0.010278973811797876,-0.003787586668477977
2010-05-12,0.020308807663876504,0.011552937792703433,0.007329392608366522,0.012979415055509983
2010-05-13,-0.007859744778235775,0.0012981532764847147,0.0003507380677826376,-0.008210482846018411
2010-05-14,-0.02522965620380444,-0.016240233051412842,-0.01995689864410025,-0.005272757559704192
2010-05-17,-0.015256800476886838,-0.007830536590105337,0.0022325656141272093,-0.017489366091014046
2010-05-18,-0.027079953265531514,-0.018832471009819118,-0.025988401419241407,-0.001091551846290107
2010-05-19,-0.021884644424050057,-0.016004251175416366,-0.010179915026975801,-0.011704729397074256
2010-05-20,-0.01912594341214029,-0.024041106855869073,-0.027323405188699697,0.008197461776559407
2010-05-21,0.028394713982698733,0.02610915378825151,0.030665697676373147,-0.0022709836936744138
2010-05-24,-0.006765605667188721,0.0028234807346532867,-0.0036706575572650144,-0.0030949481099237066
2010-05-25,-0.013401700799840282,-0.009688608699529493,-0.013100749511799981,-0.00030095128804030064
2010-05-26,0.021636126355725822,0.015242975993495105,0.01401900862627054,0.007617117729455282
2010-05-27,0.03632089593302136,0.02385060824817711,0.028817814486761347,0.007503081446260013
2010-05-28,0.0035447063108631177,-0.002947868414302938,0.00017731196725674972,0.003367394343606368
2010-05-31,0.01533743468964308,0.014037633946850174,0.008561305109085567,0.006776129580557512
2010-06-01,-0.018955078689492567,-0.01159778573879002,-0.0159533400590172,-0.0030017386304753667
2010-06-02,0.013280701860397445,0.018990703161429503,0.012837053341294369,0.0004436485191030761
2010-06-04,-0.014805946718406663,-0.01382228153436635,-0.007518439067653811,-0.007287507650752851
2010-06-07,-0.005778890619698278,-0.003898501142668287,0.0009996251991285586,-0.006778515818826837
2010-06-08,0.01044597357284856,0.0067435439727510016,0.0002562677210929111,0.010189705851755649
2010-06-09,-0.004997417654473575,-0.00398127232264717,-0.001764720022734932,-0.003232697631738643
2010-06-10,0.018043253676516158,0.02524104700470071,0.020383304620741827,-0.0023400509442256696
2010-06-11,0.008746614324213713,0.008897292695616062,0.01077422955520167,-0.002027615230987958
2010-06-14,-0.0019993112719748313,0.0009548607497807985,0.007158200050921757,-0.009157511322896588
2010-06-15,0.01913665188697475,0.01652424010123638,0.010645270855636288,0.008491381031338464
2010-06-16,0.0013987273175750064,-0.0013237433799624053,0.0027853826643505584,-0.001386655346775552
2010-06-17,-0.002269604436631767,-0.004556013803719886,0.00406150287678405,-0.006331107313415817
2010-06-18,0.004473947354978382,-0.0028720237874426753,0.002632771423576246,0.0018411759314021356
2010-06-21,0.006486206879645553,0.0042299616460314176,-0.0003872801851473815,0.006873487064792934
2010-06-22,0.004706934297319153,0.006542814120369837,0.0038149808291811573,0.0008919534681379958
2010-06-23,0.0067156841679154745,0.007674894696398193,-0.003493754408909464,0.010209438576824938
2010-06-24,-0.010990372416244256,-0.013496725831197043,-0.01469159090703989,0.003701218490795634
2010-06-25,0.010221270764467463,0.013270054558970613,0.015726968988725682,-0.0055056982242582195
2010-06-28,-0.004124049437365111,-0.001901086449661397,0.0046423394547947874,-0.008766388892159898
2010-06-29,-0.03422362524011742,-0.023574395873476057,-0.025163165319961718,-0.009060459920155702
2010-06-30,-0.0053901872209506495,-0.007675714202897736,-0.009202287191939388,0.0038120999709887384
2010-07-01,-0.002003052442810397,0.003400301204646753,-0.0006879214648612006,-0.0013151309779491963
2010-07-02,0.007948337251870706,0.005814137781993082,0.004794919549781959,0.0031534177020887478
2010-07-05,-0.004323369200082167,-0.002146174535229484,-0.004640952831822585,0.0003175836317404184
2010-07-06,0.006627770074943791,0.012232390415845562,0.01908827495825723,-0.012460504883313439
2010-07-07,0.013301092995480922,0.009521454449524942,0.008974143476738455,0.0043269495187424675
2010-07-08,0.005602816883974586,-0.00015840200054714204,-0.0033292745552179702,0.008932091439192557
2010-07-12,-0.004313023335437922,-0.004977906455247024,-0.006367492343220802,0.00205446900778288
2010-07-13,0.011823116411825794,0.009571198687633453,0.017991764164862454,-0.00616864775303666
2010-07-14,-0.001574352408509061,-0.002484272787507791,-0.0017470280491234688,0.00017267564061440783
2010-07-15,0.007216063649150518,0.0014661694039886227,0.0017608660525688926,0.005455197596581625
2010-07-16,-0.018445151308277126,-0.012411961146660619,-0.010674206279226921,-0.0077709450290502045
2010-07-19,0.012512337070921234,0.011922636676717717,0.01070927735704587,0.0018030597138753643
2010-07-20,0.005424932838350557,0.006449155652772187,0.006216544342638458,-0.0007916115042879007
2010-07-21,0.001545793037014536,-0.001867190982745326,-0.0018510586410298339,0.00339685167804437
2010-07-22,0.02088984901718522,0.01783717661024781,0.0157361937922432,0.00515365522494202
2010-07-23,0.00835372461173961,0.005400973381473606,0.006376087245362676,0.001977637366376934
2010-07-26,0.007383149214162272,0.005482789395649327,-4.4416411580831865e-05,0.007427565625743105
2010-07-27,0.00279407003925746,0.0022196074618625605,0.009421056687438334,-0.006626986648180874
2010-07-28,-0.0004961702104343031,-0.008194102646537327,-0.0013015661599927156,0.0008053959495584125
2010-07-29,0.0013904638269269204,-0.002056053553812324,0.00905496584571401,-0.00766450201878709
2010-07-30,0.010187204147410886,0.006891649816503183,0.01413353853745764,-0.003946334390046755
2010-08-02,0.013987422246661765,0.014314013597524192,0.004291878395130922,0.009695543851530843
2010-08-03,-0.015340415202202156,-0.013041649722855753,-0.003499566303467621,-0.011840848898734536
2010-08-04,0.005183519635415047,0.005316940989496847,0.006230817975971792,-0.0010472983405567446
2010-08-05,0.007848996014084406,0.004213486559251515,0.004041448547547044,0.0038075474665373622
2010-08-06,-0.002536249634160948,-0.0011985015662614635,-0.009467311806253924,0.006931062172092975
2010-08-09,-0.0030820541309233324,-0.00888062420349269,-0.006119469457812234,0.0030374153268889017
2010-08-10,-0.0066913146288624815,-0.004950041075200122,-0.0026418884573462262,-0.004049426171516255
2010-08-11,-0.01876523134897065,-0.012777596465766624,-0.010139674583555082,-0.008625556765415569
2010-08-12,0.0033553509027352706,0.00046865098422618214,0.00470284881771031,-0.0013474979149750393
2010-08-13,0.008486776746752732,0.01395979080840053,-0.003625094335358828,0.01211187108211156
2010-08-16,0.006889026960092125,0.005497197882862895,0.006650776198826144,0.00023825076126598142
2010-08-17,0.007853514792540203,0.005537460474038858,0.009356447270024949,-0.0015029324774847464
2010-08-18,0.011730647258467194,0.00618710887811887,0.0029420594603517345,0.00878858779811546
2010-08-19,-0.007323126954392931,-0.0076089741904672515,0.0011148263937249623,-0.008437953348117894
2010-08-20,-0.003945754065342953,0.0018844978453189146,0.004540328693393936,-0.008486082758736888
2010-08-23,-0.005273175720942198,-0.00713124237858445,-0.007023231405612554,0.0017500556846703564
2010-08-24,-0.006204215944130695,-0.005953662318070418,-0.006810479533870323,0.0006062635897396279
2010-08-25,-0.003503311212985951,-0.009730517553275031,-0.00462876372227067,0.0011254525092847184
2010-08-26,-0.008861039360117142,-0.006853708393306424,-0.007868058656873364,-0.0009929807032437784
2010-08-27,0.026283915385104963,0.021746888951032863,0.019484931589914673,0.00679898379519029
2010-08-30,-0.013455556669474674,-0.013489027746116478,-0.004880876816735386,-0.008574679852739287
2010-08-31,0.005440460888030804,0.00911203306716204,0.001821284852583379,0.0036191760354474245
2010-09-01,0.01719721397112122,0.019277633736670786,0.016313005211760035,0.000884208759361186
2010-09-02,-0.0016419724732025282,-0.004728600255776623,-0.0017731279479309375,0.00013115547472840935
2010-09-03,-0.0075305699002741555,-0.00433493118366081,-0.0005682492481439839,-0.006962320652130172
2010-09-06,-0.0005892562796884811,0.002996302300656569,0.0030230770261981954,-0.0036123333058866764
2010-09-08,0.0020151331162704044,-0.005264333546037662,0.0008008314072664772,0.0012143017090039273
2010-09-09,0.008824485022225298,0.004659915712214343,0.0036750652830191814,0.005149419739206117
2010-09-10,0.003485897386468924,0.004281665702986829,0.009508814300499381,-0.006022916914030457
2010-09-13,0.010540856314193844,0.007466459896773484,0.006574012563415667,0.003966843750778177
2010-09-14,0.0032462258360591934,0.0027483326921283005,0.0019087300919380914,0.001337495744121102
2010-09-15,0.008293732363941795,0.006830919962158177,0.006543923164736069,0.0017498091992057263
2010-09-16,-0.006508008954774923,-0.002779492021084129,-0.0016550088052726683,-0.004853000149502255
2010-09-17,0.0006769853649623689,-0.003180309982076934,-0.006734538472378019,0.007411523837340388
2010-09-20,0.009595727608895654,0.009647902875230064,0.009964369176759726,-0.00036864156786407115
2010-09-21,-0.003873951038170529,-0.0011444302934920047,-0.00396897476222028,9.502372404975121e-05
2010-09-22,0.0012116498704672787,0.0051024352492575606,0.005910290104091655,-0.004698640233624376
2010-09-23,-0.0008913812864994557,0.003014228364334352,0.0032377192714766927,-0.004129100557976148
2010-09-24,-0.008611901975220057,-0.009487366898471088,-0.0022946231317644205,-0.006317278843455637
2010-09-27,0.008824153971706106,0.002693172473378687,0.004119786311492419,0.004704367660213687
2010-09-28,0.0015234877181025516,0.00014640749183715643,0.0051943847874601915,-0.0036708970693576396
2010-09-29,-0.006790429140679609,-0.005989015639988978,-0.0001238315359718603,-0.006666597604707749
2010-09-30,0.0001815084195024059,0.007066851503972452,0.003658331426524141,-0.003476823007021735
2010-10-01,0.01166553375357275,0.011894315959065215,0.016368415107182014,-0.004702881353609264
2010-10-04,0.0021311194237372383,0.0006704810978117703,0.00680627885830368,-0.004675159434566442
2010-10-05,0.015247787307343556,0.012198482003896656,0.012615896192424295,0.0026318911149192607
2010-10-06,0.0013298852525357094,-0.0023127821196583815,-0.006510927540855915,0.007840812793391624
2010-10-07,-0.009860519454971794,-0.0038318365628480715,-0.0024149073403797,-0.007445612114592094
2010-10-08,0.016081922599098124,0.007345569231726904,0.014613492984054581,0.0014684296150435424
2010-10-11,0.009225377607957016,0.005824052564686026,0.006977166311016701,0.002248211296940315
2010-10-13,0.013514195954687,0.009167971775629665,0.00947874852652318,0.00403544742816382
2010-10-14,-0.0034468702526864498,0.0013597220740155236,-0.005118252000776624,0.001671381748090174
2010-10-15,-0.0002669773569650385,0.0008353266895966531,-0.0013501721523449892,0.0010831947953799507
2010-10-18,1.3810712885245888e-05,-0.0044732643841022416,-0.003937382127615737,0.003951192840500983
2010-10-19,-0.025820776572010647,-0.021176351826105763,-0.018150930873068037,-0.00766984569894261
2010-10-20,0.008852222214884955,0.005825968341492094,0.005185837185712983,0.0036663850291719724
2010-10-21,-0.000334021667370605,-1.2041576083395474e-05,0.003146715157584414,-0.0034807368249550187
2010-10-22,0.0011863981544136895,-0.0016903455552798041,-0.0042658940882708395,0.005452292242684529
2010-10-25,-0.001793067397261372,0.004250788259649004,0.002404425231501322,-0.0041974926287626935
2010-10-26,0.0138049032694643,0.012720274785331893,0.006737097863764133,0.007067805405700167
2010-10-27,0.0018291449681484867,-0.002105179797511018,-0.00298321286544028,0.004812357833588767
2010-10-28,-0.0072994064956375514,0.0026800821302491395,-0.0028078505511235363,-0.004491555944514015
2010-10-29,0.010676645965349412,0.0014537781519153785,0.014947448753366618,-0.004270802788017206
2010-11-01,0.012023442843478291,0.010280771045666189,0.00649651804629942,0.005526924797178871
2010-11-03,0.0022198565343009846,0.004281331578910045,-0.00044731458785813146,0.002667171122159116
2010-11-04,0.014898823438462347,0.012419095338908056,0.008539480326822724,0.006359343111639623
2010-11-05,-0.0023176687366423493,-0.006664328267484383,-0.0023578366382217947,4.0167901579445456e-05
2010-11-08,0.003153435067220247,0.0019010698557323366,-0.0037982389319392612,0.006951673999159509
2010-11-09,-0.015842200484284346,-0.004084440663203711,-0.006108144559617441,-0.009734055924666904
2010-11-10,-0.008431787744162486,-0.0013329195664630237,-0.003030190493947022,-0.005401597250215464
2010-11-11,-0.00948997542231171,-0.006064409907036883,-0.006300217928684618,-0.003189757493627091
2010-11-12,-0.01158766772980275,-0.010198176927353524,-0.00733428445625831,-0.004253383273544441
2010-11-16,-0.018735057407400328,-0.019213723148143586,-0.012005811587457168,-0.00672924581994316
2010-11-17,0.011165669748105015,0.010491145948929515,0.015004447617509107,-0.003838777869404092
2010-11-18,0.009085491540267868,0.013013016942241917,0.015433725483045653,-0.006348233942777785
2010-11-19,0.0016796951726776946,0.005149094067684841,0.0022558521918068586,-0.0005761570191291641
2010-11-22,-0.018269847903393855,-0.01257326393679979,-0.01327795876387811,-0.0049918891395157455
2010-11-23,-0.01844338554811015,-0.023139015117563597,-0.01870823275330244,0.00026484720519228885
2010-11-24,0.0278222327332961,0.02564944665219676,0.016371998462449962,0.011450234270846137
2010-11-25,0.0006657244101976799,-0.0029136673569229443,0.0015662083073000241,-0.0009004838971023442
2010-11-26,-0.013667183997348262,-0.014190904048203628,-0.009937797258804738,-0.0037293867385435244
2010-11-29,-0.008279728079557366,-0.005222226280123717,-0.006733426604074571,-0.0015463014754827954
2010-11-30,0.008402760144283353,0.003795641095782972,0.0007521450304452393,0.007650615113838114
2010-12-01,0.01992560959870915,0.019106976168412653,0.014836024685771379,0.00508958491293777
2010-12-02,0.005049141399202436,-5.931565287057664e-06,0.007645491048747419,-0.0025963496495449833
2010-12-03,0.002899875177442735,0.00020671056083477375,-0.010655112939602215,0.01355498811704495
2010-12-06,-0.0077141702818566095,-0.005445337065006084,0.0006829433214329431,-0.008397113603289553
2010-12-07,0.0005065609031823277,-0.0038696115970692337,-0.004037553886664729,0.004544114789847057
2010-12-08,-0.015073372749034471,-0.010632260867673078,-0.008033424641948759,-0.0070399481070857126
2010-12-09,-0.01334228318360545,-0.0022856768652516736,-0.01325792874958391,-8.435443402154096e-05
2010-12-10,0.010567931904417202,0.005846890074393559,0.0033763678724484697,0.0071915640319687325
2010-12-13,0.006635798560656258,0.009779617881110219,0.004030930135639745,0.002604868425016512
2010-12-14,0.00023398603365187446,-0.0044252930392651175,-0.0017461696970408533,0.0019801557306927276
2010-12-15,-0.006499526856499135,-0.01158216442460341,-0.0119194125427521,0.005419885686252964
2010-12-16,-0.009257531787989314,-0.002608967632960735,-0.007075185203243521,-0.0021823465847457925
2010-12-17,0.009399002180918234,0.008301449785453904,0.005725524381684305,0.0036734777992339287
2010-12-20,-0.005079555746738208,-0.006753437378611996,-0.00019027295350327957,-0.004889282793234928
2010-12-21,0.011143763139050288,0.016668996807869287,0.012462701365932213,-0.001318938226881925
2010-12-22,-0.0020106439105689877,0.00020343702040332608,-0.003097658340146458,0.0010870144295774702
2010-12-23,0.004800063534011713,0.004090500245384995,0.001836239476517894,0.0029638240574938186
2010-12-27,-0.00473751310307203,-0.009037438142710297,-0.00821629074419093,0.0034787776411189008
2010-12-28,0.0028525154473160335,0.002166826938559596,0.000476871280773204,0.0023756441665428295
2010-12-29,0.013315631045407136,0.0059745681280900485,0.014509453314156389,-0.0011938222687492527
2010-12-30,0.011291749772873949,0.003489771242883603,0.008338195840754027,0.0029535539321199223
2011-01-03,0.0040248519771966616,0.004819905059194319,0.01113524670918303,-0.007110394731986368
2011-01-04,0.0004060542444995763,0.0010488660198714854,-0.004735036726846137,0.005141090971345713
2011-01-05,0.005286091172485343,0.005808977188030255,0.0011348633947359582,0.004151227777749385
2011-01-06,-0.0030877074211185765,-0.006822198923006422,-0.0059760724021096345,0.002888364980991058
2011-01-07,-0.004885709772784431,-0.0037752039100059074,-0.003855590099466862,-0.0010301196733175691
2011-01-10,0.00048667557935577754,0.0004264008632128205,0.004179909592136877,-0.003693234012781099
2011-01-11,0.0014152707431344552,0.004450776329371943,0.0030912904576259953,-0.00167601971449154
2011-01-12,0.014203085302058535,0.010626226319568695,0.002744053082452214,0.01145903221960632
2011-01-13,-0.006689413197761445,-0.008524855161488397,-0.009172316303274253,0.0024829031055128075
2011-01-14,0.005831656210916902,0.003122934702096773,-1.2929789131363137e-05,0.005844586000048265
2011-01-17,-0.0032850824857804544,-0.0035129189804837934,-0.0029159461378975046,-0.0003691363478829498
2011-01-18,0.0032150328104003792,0.0022146813915933034,0.002485866814607348,0.0007291659957930313
2011-01-19,-0.007833277550909077,-0.00792729089931719,-0.005288536969973047,-0.0025447405809360295
2011-01-20,-0.0024026734674119673,-0.002333779476785585,-0.00584110712286428,0.003438433655452313
2011-01-21,-0.001660237196265127,-0.006637838790692328,-0.0071994239081340965,0.00553918671186897
2011-01-24,0.005488330007186792,0.005819762498233514,0.003857759036281309,0.0016305709709054836
2011-01-26,-0.01494764280999897,-0.01488844855550515,-0.010551991674527528,-0.004395651135471442
2011-01-27,-0.012496172997343952,-0.014377287340130137,-0.020157656606305457,0.007661483608961505
2011-01-28,-0.0198354104404269,-0.022101358273034267,-0.02832201737552688,0.008486606935099977
2011-01-31,-3.6681160427265436e-05,-0.0047763764483177455,-0.00048084668914174757,0.00044416552871448213
2011-02-01,0.012142427217177091,0.018508551494935393,0.014355646801960173,-0.002213219584783082
2011-02-02,-0.01211963367491622,-0.01016544264484774,-0.0206005939697826,0.008480960294866379
2011-02-03,-0.0052112142477367335,-0.008613939254667177,-0.013679253283054542,0.008468039035317808
2011-02-04,-0.018129950302391378,-0.01855878012266206,-0.01792909920977715,-0.0002008510926142272
2011-02-07,0.0021582742858896288,0.0011919007266410321,0.005187832104309592,-0.0030295578184199633
2011-02-08,0.0072840576256684745,0.012055451008028604,0.006589056688805865,0.0006950009368626095
2011-02-09,-0.019333316989002577,-0.020220644274839265,-0.020770066051785833,0.0014367490627832553
2011-02-10,0.00011488514453074141,0.004089240909142449,-0.0015180616063835695,0.001632946750914311
2011-02-11,0.011147610771418699,0.012909900799137407,0.015178852292580813,-0.004031241521162115
2011-02-14,0.009853689344696803,0.007656640550874785,0.011794329049987722,-0.0019406397052909186
2011-02-15,-0.004857515484808544,-0.0025132196905454664,0.0038147019850476027,-0.008672217469856146
2011-02-16,0.017192778540044973,0.013240404802951583,0.022036690281378852,-0.004843911741333879
2011-02-17,0.0010682564605951745,0.0017267726493274127,0.001623975863051855,-0.0005557194024566805
2011-02-18,0.008382568207405896,0.006923451877128035,0.009486260882160417,-0.0011036926747545212
2011-02-21,-0.006771011917477432,-0.010288421925028308,-0.010235510485870715,0.003464498568393283
2011-02-22,-0.015428251496559532,-0.015138933980867967,-0.014045223859495701,-0.0013830276370638307
2011-02-23,-0.004062941022300803,8.028881953477681e-05,-0.0072098491321851855,0.0031469081098843823
2011-02-24,0.0021000489531464747,0.004336902932562677,0.002422382498794781,-0.0003223335456483062
2011-02-25,0.000688250253166013,0.0001197917318567371,-0.0016463603323922937,0.0023346105855583067
2011-02-28,0.008162059117947797,0.010406766449557731,0.010559937941573748,-0.0023978788236259513
2011-03-01,-0.011175361032281637,-0.007941518248709655,-0.005337028063369954,-0.005838332968911683
2011-03-02,0.012667742152496605,0.0052903930504789734,0.011813549496877677,0.0008541926556189273
2011-03-03,0.012314631964245,0.013519556982300278,0.010287292979457395,0.002027338984787604
2011-03-04,-0.004991241883584256,-0.006605171178230646,-0.003409407435673553,-0.0015818344479107027
2011-03-09,0.0024570659394095628,-0.0033533599078533244,0.006160667389795985,-0.0037036014503864225
2011-03-10,-0.013159278563855814,-0.013591351427040196,-0.00603751105119855,-0.007121767512657264
2011-03-11,0.01158298219804384,0.010411736097078725,0.005221511595798657,0.0063614706022451836
2011-03-14,0.002210001016033291,0.0017779668119908636,0.009782567870732074,-0.007572566854698783
2011-03-15,-0.0016889236137408244,-0.006127995232048847,-0.000677330327169169,-0.0010115932865716554
2011-03-16,-0.010667482983786473,-0.010734309272244775,-0.008335859961558842,-0.002331623022227631
2011-03-17,0.004889538022445478,0.00038730978207320883,-0.002345784602272564,0.007235322624718042
2011-03-18,0.012158260563240039,0.005837427146850922,0.0010186553412661367,0.011139605221973901
2011-03-21,-0.001029681098625805,0.0011448875375745012,0.001364631471579074,-0.002394312570204879
