ticker,Mkt-Rf_capm,Mkt-Rf_3 fatores,SMB_3 fatores,HML_3 fatores,Mkt-Rf_5 fatores,SMB_5 fatores,HML_5 fatores,WML_5 fatores,IML_5 fatores,Mkt-Rf_completo,SMB_completo,HML_completo,WML_completo,IML_completo,BAB_completo,ret_esp_capm,ret_esp_3 fatores,ret_esp_5 fatores,ret_esp_completo,ult_atualizacao
CURY3,1.8306718512364255,1.8214555743522862,0.005922292226523726,0.02406622096938659,1.801566907358458,0.09979777137692863,0.020135556763848678,-0.05785678494099172,-0.15671414618614254,1.867038437523398,0.20535032728292135,-0.4663767722966444,-0.12950798884682535,-0.36520593719147354,-1.4585848961357755,0.09197640228347281,0.09327455987233879,0.07692196756877845,-0.11984668868986315,2026-06-03
CVCB3,2.1781762567681646,0.5445991957209092,2.4774692990678613,0.9632075607460475,0.2858444992007013,2.375443016124864,0.868215143782383,-1.0216341439483767,-0.23065290788933013,0.2808693203911641,2.367422081863622,0.9051851951012141,-1.0161893719925053,-0.21480962550446758,0.11083780459818099,0.08503405665959995,0.4230687633123482,0.21505587263853232,0.23347144979058276,2026-06-03
CXSE3,0.749947760835808,0.7070631580340956,-0.07420985724210966,0.3473798298675498,0.6635594355188423,0.19450099865229034,0.3408820514284491,-0.11367667555863385,-0.4293801392412717,0.6273005069912831,0.13604471130334822,0.6103184877350425,-0.07399536866401593,-0.3139148533437157,0.8077820293359546,0.11382786331737837,0.11493965098060821,0.07698412274722788,0.2025713331470267,2026-06-03
CYRE3,2.23180346663628,2.1081155118877306,0.1317478748134283,0.20208446573174038,2.2580246407171147,-0.06404664510650082,0.24867112801064933,0.5400855514638165,0.48192484105304617,2.3039860037639563,0.01005181158598023,-0.09286311941537945,0.4897860245219108,0.3355624927996755,-1.0239343692906968,0.08396631816669542,0.10395181650616836,0.21921518625346725,0.06012223912177128,2026-06-03
DASA3,3.597517378600719,3.396646173904281,0.3738412025789542,-0.04162964879973996,3.6862463459546007,-1.6857044329001423,-0.0073471552195781276,0.70171562299477,3.228309762412615,3.656966478280252,-1.7329091470992941,0.21022858466225308,0.7337591350951543,3.321550473855371,0.6523014299967408,0.057096887064009394,0.09675907703965492,0.3879645258643152,0.5145623287397276,2026-06-03
DESK3,1.4904216483452943,1.3920961947993806,0.3377354533424233,-0.37830970213487397,1.323411814991966,-0.2455039143286025,-0.4219547583545994,-0.384196368942609,0.6987009075417399,1.307261190190636,-0.27154179251725263,-0.3019410964150822,-0.3665213320535752,0.7501320056419623,0.3598061224326316,0.09881325435321964,0.12646870532224685,0.09574408680664948,0.15098422219747487,2026-06-03
DIRR3,1.3624557136809226,1.366921116253834,0.15516509296930692,-0.37720836319986023,1.502358242158957,0.3762994050542414,-0.3219291898334158,0.568825993462905,-0.10845839304228333,1.5563964044212617,0.4634191978692176,-0.7234813165998237,0.5096873209254131,-0.2805410250553322,-1.2038705539975236,0.10139468831416809,0.10852341920291542,0.19982610783106147,0.017543765730157812,2026-06-03
DXCO3,0.8344940910758382,0.8112858536073249,-0.04719642420453657,0.20426862235813611,0.9507679701582774,-0.23319653665114332,0.2474881967317293,0.5017425237659829,0.4536296124945175,0.947470797315516,-0.2385122062244775,0.2719891551636777,0.5053509074874938,0.46412934374426584,0.07345492760420341,0.1121040549819805,0.11235692058148183,0.22012639527700406,0.23234900051753682,2026-06-03
ECOR3,3.231585480228742,3.333212168927414,-0.051508486383876256,-0.2972861549044987,3.439828004535743,-0.3407882041239585,-0.26912530834884363,0.35362426291320165,0.5477454881519459,3.485593400113455,-0.26700568425453575,-0.6092033413014021,0.30353920025911896,0.4020071914292887,-1.0195685756413575,0.06423579777966815,0.05099347953389599,0.13286502586366988,-0.015216567474331866,2026-06-03
EGIE3,1.0438352410928387,1.1277487244803592,-0.21664466238363833,0.15727098143155338,1.1210756685819119,-0.3764660314337758,0.14961220421450738,-0.0582882449861213,0.20883425084470889,1.1134550694911973,-0.3887518862096373,0.20624010649691815,-0.04994835896302297,0.23310178131106754,0.16977288762338277,0.1078463339302016,0.08802655645781265,0.088107614228355,0.11369780872764101,2026-06-03
EMBJ3,-0.5976538241963647,-0.913067253827456,0.8718677398622561,-0.7242564241185947,-0.8799460560069761,0.6298625665275256,-0.7205495729997411,0.07894211987301591,0.3780411950965531,-0.9466046397638832,0.5223962545154227,-0.2252163685710853,0.15189242002344489,0.5903131166225106,1.4850302600334242,0.14163674980758567,0.22439229752933176,0.25801427619620876,0.5356500556480581,2026-06-03
