ticker,data,ano_mes_carteira,beta,indicator_rank,tercile
WEGE3,201303,201303,0.2035336077812221,17.0,1
SAUD3,201303,201303,0.2073042675142002,18.0,1
CPFE3,201303,201303,0.2178486063767244,19.0,1
EMBJ3,201303,201303,0.2381898684831339,20.0,1
CIEL3,201303,201303,0.2496802434610799,21.0,1
FLRY3,201303,201303,0.2565324293025996,22.0,1
BRPR3,201303,201303,0.2830683663708199,23.0,1
BRML3,201303,201303,0.304922189407711,24.0,1
SLED4,201303,201303,0.3080631334008601,25.0,1
LIGT3,201303,201303,0.3155134751110166,26.0,1
GRND3,201303,201303,0.326900833128979,27.0,1
CGAS5,201303,201303,0.3321276936777141,28.0,1
COCE5,201303,201303,0.3470134165392107,29.0,1
ALOS3,201303,201303,0.3545378471303838,30.0,1
LEVE3,201303,201303,0.3716210508270293,31.0,1
BRFS3,201303,201303,0.3857712195492433,32.0,1
ENEV3,201303,201303,0.3891129790059548,33.0,1
ETER3,201303,201303,0.4064470130981768,34.0,1
CRUZ3,201303,201303,0.4128594155231392,35.0,1
TIMS3,201303,201303,0.422897319640256,36.0,1
ALSC3,201303,201303,0.4379994393213955,37.0,1
AMIL3,201303,201303,0.4397008818703798,38.0,1
ALLL3,201303,201303,0.447098678721145,39.0,2
BEEF3,201303,201303,0.4521635291741128,40.0,2
CSMG3,201303,201303,0.4553091570125615,41.0,2
JHSF3,201303,201303,0.492332310937015,42.0,2
CTIP3,201303,201303,0.4995862431569083,43.0,2
AXIA6,201303,201303,0.5115928028929314,44.0,2
MDIA3,201303,201303,0.516051204932708,45.0,2
CPLE6,201303,201303,0.5340780086462236,46.0,2
SLCE3,201303,201303,0.5544599136544176,47.0,2
APER3,201303,201303,0.5750129335297531,48.0,2
SULA11,201303,201303,0.5913641539237406,49.0,2
VLID3,201303,201303,0.6072335415785174,50.0,2
SIMH3,201303,201303,0.6087986973873019,51.0,2
RENT3,201303,201303,0.6267889548345212,52.0,2
PSSA3,201303,201303,0.6485294979095904,53.0,2
CSAN3,201303,201303,0.6500029578302665,54.0,2
LPSB3,201303,201303,0.6529446703134498,55.0,2
NATU3,201303,201303,0.6595846690698736,56.0,2
TGMA3,201303,201303,0.677197431523029,57.0,2
ITSA4,201303,201303,0.6859173527521546,58.0,2
POMO4,201303,201303,0.6993464937251626,59.0,2
VALE5,201303,201303,0.7046265953286063,60.0,2
AMAR3,201303,201303,0.7224893554074646,61.0,2
BRAP4,201303,201303,0.7343292258265934,62.0,2
STBP11,201303,201303,0.7620546279737287,63.0,2
KLBN4,201303,201303,0.786182357922172,64.0,2
CZLT33,201303,201303,0.7942705620597283,65.0,2
LREN3,201303,201303,0.8009811926922783,66.0,2
MAGG3,201303,201303,0.8055292007375344,67.0,2
YDUQ3,201303,201303,0.826942989486276,68.0,2
IGTA3,201303,201303,0.8312374652175571,69.0,2
LAME4,201303,201303,0.8400086690939167,70.0,2
ELPL4,201303,201303,0.8429576524897303,71.0,2
ENAT3,201303,201303,0.8528588671572838,72.0,2
PCAR4,201303,201303,0.8773335094504777,73.0,2
AUTM3,201303,201303,0.886412787506345,74.0,2
AEDU3,201303,201303,0.9409875287974092,75.0,2
ALPA4,201303,201303,0.9480387541133314,76.0,2
DXCO3,201303,201303,0.9598972518333916,77.0,3
OIBR4,201303,201303,0.9672819119832404,78.0,3
TCSA3,201303,201303,1.0163898054178002,79.0,3
EZTC3,201303,201303,1.0267822104695106,80.0,3
LAND3,201303,201303,1.0289964049020333,81.0,3
RAPT4,201303,201303,1.0353691538435494,82.0,3
MBRF3,201303,201303,1.0502544069473188,83.0,3
CYRE3,201303,201303,1.0755088928409584,84.0,3
SMTO3,201303,201303,1.086836646526748,85.0,3
PETR4,201303,201303,1.0953992129298638,86.0,3
PRIO3,201303,201303,1.1397457881770974,87.0,3
PMAM3,201303,201303,1.1495026311693408,88.0,3
BRKM5,201303,201303,1.1589083303376695,89.0,3
HBOR3,201303,201303,1.1609276902161247,90.0,3
B3SA3,201303,201303,1.1629392144623476,91.0,3
GGBR4,201303,201303,1.165658919284608,92.0,3
FIBR3,201303,201303,1.1987639801977896,93.0,3
HGTX3,201303,201303,1.2167459085180448,94.0,3
EVEN3,201303,201303,1.2478868389214468,95.0,3
AZZA3,201303,201303,1.2565230702197885,96.0,3
GOAU4,201303,201303,1.2625989123007666,97.0,3
OSXB3,201303,201303,1.3355032601960013,98.0,3
CSNA3,201303,201303,1.3993792678295414,99.0,3
PRML3,201303,201303,1.462682586695044,100.0,3
NEXP3,201303,201303,1.487248186822474,101.0,3
HYPE3,201303,201303,1.497852685082433,102.0,3
MYPK3,201303,201303,1.515147010058173,103.0,3
SUZB5,201303,201303,1.5574134494768015,104.0,3
MMXM3,201303,201303,1.728039208875912,105.0,3
AMER3,201303,201303,1.7389759657711938,106.0,3
USIM5,201303,201303,1.7570498498082536,107.0,3
OGXP3,201303,201303,1.770267675064456,108.0,3
JBSS3,201303,201303,1.837832766130876,109.0,3
PDGR3,201303,201303,1.8587028354077255,110.0,3
MRVE3,201303,201303,1.8870144987016697,111.0,3
BISA3,201303,201303,1.941717811423731,112.0,3
RSID3,201303,201303,2.060928508919269,113.0,3
GFSA3,201303,201303,2.141096858813714,114.0,3
GOLL54,201303,201303,2.190553777234897,115.0,3
TOTS3,201304,201304,-0.3983968557262081,1.0,1
ECOR3,201304,201304,-0.229169024726048,2.0,1
GETI4,201304,201304,-0.1920290361807673,3.0,1
AMBV4,201304,201304,-0.1072875898788394,4.0,1
EGIE3,201304,201304,-0.0992465271308616,5.0,1
MPLU3,201304,201304,-0.0787146318696356,6.0,1
EQTL3,201304,201304,-0.0711610048063688,7.0,1
ARTR3,201304,201304,-0.009314038424285,8.0,1
MOTV3,201304,201304,-0.0044434875767774,9.0,1
DASA3,201304,201304,0.0017375280924998,10.0,1
ISAE4,201304,201304,0.0051251817342911,11.0,1
MULT3,201304,201304,0.0345324546458643,12.0,1
ENBR3,201304,201304,0.052792993865088,13.0,1
VIVT4,201304,201304,0.0752145731591684,14.0,1
ABEV3,201304,201304,0.1326603002478905,15.0,1
SAUD3,201304,201304,0.1480319315735262,16.0,1
CMIG4,201304,201304,0.1540008423181769,17.0,1
WEGE3,201304,201304,0.1890080620109421,18.0,1
CPFE3,201304,201304,0.1895410901075747,19.0,1
CIEL3,201304,201304,0.2324624346205857,20.0,1
FLRY3,201304,201304,0.2446474411187127,21.0,1
EMBJ3,201304,201304,0.2451706792054021,22.0,1
BRML3,201304,201304,0.2954464644101258,23.0,1
LIGT3,201304,201304,0.2984493412228447,24.0,1
SLED4,201304,201304,0.3031235756001335,25.0,1
COCE5,201304,201304,0.3048189940830625,26.0,1
GRND3,201304,201304,0.3146078705081012,27.0,1
BRPR3,201304,201304,0.3161275978197288,28.0,1
CGAS5,201304,201304,0.3369787364064926,29.0,1
ALOS3,201304,201304,0.3566485317744584,30.0,1
BRFS3,201304,201304,0.3693977667287751,31.0,1
ENEV3,201304,201304,0.3712494003020409,32.0,1
LEVE3,201304,201304,0.381642656064176,33.0,1
ETER3,201304,201304,0.3903234423285173,34.0,1
TIMS3,201304,201304,0.3936287960828916,35.0,1
CRUZ3,201304,201304,0.4062951200148395,36.0,1
AMIL3,201304,201304,0.408786483869957,37.0,1
IMCH3,201304,201304,0.4165013113416032,38.0,1
ALSC3,201304,201304,0.4307437382843097,39.0,1
JHSF3,201304,201304,0.4328221214114028,40.0,2
ALLL3,201304,201304,0.4501862098826505,41.0,2
BEEF3,201304,201304,0.4667381394267751,42.0,2
CTIP3,201304,201304,0.4673697368054344,43.0,2
CSMG3,201304,201304,0.4865987763229142,44.0,2
AXIA6,201304,201304,0.4977049369717347,45.0,2
MDIA3,201304,201304,0.5009526960115426,46.0,2
CPLE6,201304,201304,0.5015984986896761,47.0,2
SLCE3,201304,201304,0.5432048900841921,48.0,2
SULA11,201304,201304,0.5654356266297299,49.0,2
APER3,201304,201304,0.5907477046073795,50.0,2
RENT3,201304,201304,0.6076885242814346,51.0,2
PSSA3,201304,201304,0.6265241667982253,52.0,2
VLID3,201304,201304,0.6350846745954091,53.0,2
NATU3,201304,201304,0.636272484510954,54.0,2
POMO4,201304,201304,0.6413533096709282,55.0,2
LPSB3,201304,201304,0.6517647923818847,56.0,2
TGMA3,201304,201304,0.6541139599110228,57.0,2
ITSA4,201304,201304,0.6627501665260095,58.0,2
SIMH3,201304,201304,0.6658465961150586,59.0,2
CSAN3,201304,201304,0.6794800011527345,60.0,2
AMAR3,201304,201304,0.6993961716654936,61.0,2
VALE5,201304,201304,0.7345128979306708,62.0,2
STBP11,201304,201304,0.7456082768393413,63.0,2
BRAP4,201304,201304,0.7505503322261878,64.0,2
KLBN4,201304,201304,0.7782930330243868,65.0,2
LREN3,201304,201304,0.8023008679211513,66.0,2
MAGG3,201304,201304,0.8109357885004843,67.0,2
IGTA3,201304,201304,0.8185474062557818,68.0,2
ELPL4,201304,201304,0.821570421543708,69.0,2
YDUQ3,201304,201304,0.8320126318540343,70.0,2
ENAT3,201304,201304,0.8322818476728056,71.0,2
CZLT33,201304,201304,0.8484587488338118,72.0,2
PCAR4,201304,201304,0.8534060131262547,73.0,2
LAME4,201304,201304,0.8564697329074475,74.0,2
AUTM3,201304,201304,0.8630555815060444,75.0,2
OIBR4,201304,201304,0.932037477395929,76.0,2
ALPA4,201304,201304,0.9375333995920772,77.0,2
TCSA3,201304,201304,0.9501192205287566,78.0,3
AEDU3,201304,201304,0.9560157735455164,79.0,3
DXCO3,201304,201304,0.9633925092597988,80.0,3
LAND3,201304,201304,1.0371920886549837,81.0,3
RAPT4,201304,201304,1.0388327197385312,82.0,3
EZTC3,201304,201304,1.0417092869043725,83.0,3
SMTO3,201304,201304,1.0575423626856657,84.0,3
MBRF3,201304,201304,1.0759315427873255,85.0,3
PETR4,201304,201304,1.07726640920781,86.0,3
CYRE3,201304,201304,1.10840251425625,87.0,3
PMAM3,201304,201304,1.14766514498919,88.0,3
BRKM5,201304,201304,1.1501952885772395,89.0,3
HBOR3,201304,201304,1.152160748928012,90.0,3
PRIO3,201304,201304,1.155438382175162,91.0,3
B3SA3,201304,201304,1.1577621652759165,92.0,3
FIBR3,201304,201304,1.1610844279783554,93.0,3
HGTX3,201304,201304,1.1741765468903762,94.0,3
GGBR4,201304,201304,1.203981879666962,95.0,3
EVEN3,201304,201304,1.2254167062793553,96.0,3
AZZA3,201304,201304,1.255026720156794,97.0,3
GOAU4,201304,201304,1.2968303130681975,98.0,3
OSXB3,201304,201304,1.3842265166118477,99.0,3
CSNA3,201304,201304,1.4049755444549483,100.0,3
PRML3,201304,201304,1.4146645345943614,101.0,3
NEXP3,201304,201304,1.4649264214712183,102.0,3
HYPE3,201304,201304,1.4764411966370874,103.0,3
MYPK3,201304,201304,1.4996741594406489,104.0,3
SUZB5,201304,201304,1.5119206681456556,105.0,3
USIM5,201304,201304,1.7281535337877596,106.0,3
MMXM3,201304,201304,1.7523381405831149,107.0,3
AMER3,201304,201304,1.7756389048817671,108.0,3
OGXP3,201304,201304,1.786177717908629,109.0,3
PDGR3,201304,201304,1.8560064084571952,110.0,3
JBSS3,201304,201304,1.8780101958082105,111.0,3
BISA3,201304,201304,1.939165661374656,112.0,3
MRVE3,201304,201304,1.956086132708189,113.0,3
RSID3,201304,201304,2.053663273245747,114.0,3
GFSA3,201304,201304,2.1497614552169906,115.0,3
GOLL54,201304,201304,2.2102793640220892,116.0,3
TOTS3,201305,201305,-0.4307030140371317,1.0,1
ECOR3,201305,201305,-0.2096180939061538,2.0,1
GETI4,201305,201305,-0.1719949258170562,3.0,1
EGIE3,201305,201305,-0.1098960903281639,4.0,1
AMBV4,201305,201305,-0.0752166013450444,5.0,1
EQTL3,201305,201305,-0.0607945913317119,6.0,1
MPLU3,201305,201305,-0.0342097667887284,7.0,1
MOTV3,201305,201305,0.0012508053912486,8.0,1
MULT3,201305,201305,0.0087170656771676,9.0,1
DASA3,201305,201305,0.012163177651687,10.0,1
ISAE4,201305,201305,0.0128793883494171,11.0,1
ARTR3,201305,201305,0.0214653018842573,12.0,1
ENBR3,201305,201305,0.0617029371112655,13.0,1
VIVT4,201305,201305,0.0932925326383985,14.0,1
SAUD3,201305,201305,0.1245726584693269,15.0,1
WEGE3,201305,201305,0.1459548984676939,16.0,1
ABEV3,201305,201305,0.1580469882561458,17.0,1
CMIG4,201305,201305,0.1633894858465652,18.0,1
CPFE3,201305,201305,0.1915295818393472,19.0,1
EMBJ3,201305,201305,0.201091815244901,20.0,1
FLRY3,201305,201305,0.2351581316061973,21.0,1
CIEL3,201305,201305,0.2419058706285963,22.0,1
BRML3,201305,201305,0.2790781334266435,23.0,1
GRND3,201305,201305,0.296408602731304,24.0,1
LIGT3,201305,201305,0.3043828352986641,25.0,1
COCE5,201305,201305,0.3071872055760578,26.0,1
SLED4,201305,201305,0.3236695009257773,27.0,1
ENEV3,201305,201305,0.3434619109708649,28.0,1
BRPR3,201305,201305,0.3654094044188005,29.0,1
CGAS5,201305,201305,0.3669892919539932,30.0,1
ALOS3,201305,201305,0.371628846358025,31.0,1
LEVE3,201305,201305,0.373494042351882,32.0,1
BRFS3,201305,201305,0.3749829379858546,33.0,1
ETER3,201305,201305,0.3784609134885862,34.0,1
AMIL3,201305,201305,0.4070288936975967,35.0,1
CRUZ3,201305,201305,0.4169645213771352,36.0,1
TIMS3,201305,201305,0.4191738914832625,37.0,1
JHSF3,201305,201305,0.4384289082847004,38.0,1
ALLL3,201305,201305,0.4453523807023296,39.0,1
ALSC3,201305,201305,0.4562218842944654,40.0,2
CTIP3,201305,201305,0.4582303551409776,41.0,2
BEEF3,201305,201305,0.4749180969593523,42.0,2
IMCH3,201305,201305,0.4778290373146296,43.0,2
AXIA6,201305,201305,0.4858942820774636,44.0,2
SLCE3,201305,201305,0.4912315807271945,45.0,2
CPLE6,201305,201305,0.5030491216163361,46.0,2
CSMG3,201305,201305,0.5066433933232103,47.0,2
MDIA3,201305,201305,0.5231923636948453,48.0,2
SULA11,201305,201305,0.5903809952745164,49.0,2
PSSA3,201305,201305,0.614047239694148,50.0,2
NATU3,201305,201305,0.6228077056100403,51.0,2
RENT3,201305,201305,0.6238150448642472,52.0,2
APER3,201305,201305,0.6393104736971176,53.0,2
POMO4,201305,201305,0.6473861762283806,54.0,2
ITSA4,201305,201305,0.6477744820310686,55.0,2
CSAN3,201305,201305,0.6530969090289617,56.0,2
VLID3,201305,201305,0.6676936466469363,57.0,2
TGMA3,201305,201305,0.6947960913561669,58.0,2
LPSB3,201305,201305,0.7103311001599706,59.0,2
SIMH3,201305,201305,0.7212351905870126,60.0,2
VALE5,201305,201305,0.7408540572901018,61.0,2
KLBN4,201305,201305,0.7430075112887893,62.0,2
BRAP4,201305,201305,0.7543860482011902,63.0,2
YDUQ3,201305,201305,0.7756621550521329,64.0,2
AMAR3,201305,201305,0.7839635136641733,65.0,2
MAGG3,201305,201305,0.8094748298969031,66.0,2
STBP11,201305,201305,0.8140116461369419,67.0,2
CZLT33,201305,201305,0.8160698233142465,68.0,2
ENAT3,201305,201305,0.8186941835259491,69.0,2
IGTA3,201305,201305,0.8347206267020373,70.0,2
LREN3,201305,201305,0.8618856664588753,71.0,2
LAME4,201305,201305,0.8701669308416377,72.0,2
ELPL4,201305,201305,0.8772178081030209,73.0,2
PCAR4,201305,201305,0.8776171986632846,74.0,2
AUTM3,201305,201305,0.8946293080930016,75.0,2
AEDU3,201305,201305,0.90959252022813,76.0,2
DXCO3,201305,201305,0.9437354474820256,77.0,2
ALPA4,201305,201305,0.9532449736627268,78.0,2
OIBR4,201305,201305,0.9619601407916596,79.0,3
TCSA3,201305,201305,0.9945042046790024,80.0,3
SMTO3,201305,201305,1.042469683298152,81.0,3
PETR4,201305,201305,1.0503571666206992,82.0,3
LAND3,201305,201305,1.0547871698247315,83.0,3
RAPT4,201305,201305,1.0755551570059214,84.0,3
EZTC3,201305,201305,1.1227599462859517,85.0,3
MBRF3,201305,201305,1.1472129838942626,86.0,3
CYRE3,201305,201305,1.1496261470791411,87.0,3
PMAM3,201305,201305,1.1522626690074438,88.0,3
FIBR3,201305,201305,1.1578955346497557,89.0,3
B3SA3,201305,201305,1.165849436733856,90.0,3
PRIO3,201305,201305,1.1770316938420209,91.0,3
GGBR4,201305,201305,1.1931342630827158,92.0,3
BRKM5,201305,201305,1.1943817830606815,93.0,3
HBOR3,201305,201305,1.2013077002243195,94.0,3
HGTX3,201305,201305,1.2476714616329154,95.0,3
EVEN3,201305,201305,1.2491936474789298,96.0,3
GOAU4,201305,201305,1.2886723124892827,97.0,3
AZZA3,201305,201305,1.2915366645738175,98.0,3
OSXB3,201305,201305,1.3639131978905403,99.0,3
CSNA3,201305,201305,1.402042442375687,100.0,3
PRML3,201305,201305,1.4026700460975028,101.0,3
MGLU3,201305,201305,1.431924280259345,102.0,3
HYPE3,201305,201305,1.4870111572509055,103.0,3
NEXP3,201305,201305,1.5022162662423353,104.0,3
MYPK3,201305,201305,1.5268049401920727,105.0,3
SUZB5,201305,201305,1.5518326450911015,106.0,3
USIM5,201305,201305,1.6736955087721992,107.0,3
OGXP3,201305,201305,1.7798568302696232,108.0,3
AMER3,201305,201305,1.7871589571188728,109.0,3
MMXM3,201305,201305,1.7928331831822906,110.0,3
JBSS3,201305,201305,1.8574642921623488,111.0,3
PDGR3,201305,201305,1.9126060185510452,112.0,3
BISA3,201305,201305,1.998290060519956,113.0,3
MRVE3,201305,201305,2.0041200265123855,114.0,3
RSID3,201305,201305,2.1409995500888357,115.0,3
GFSA3,201305,201305,2.1581130114036333,116.0,3
GOLL54,201305,201305,2.2450395173143782,117.0,3
UGPA3,201306,201306,-0.4822662990448097,1.0,1
TOTS3,201306,201306,-0.4084859634520242,2.0,1
GETI4,201306,201306,-0.2557342420372276,3.0,1
ECOR3,201306,201306,-0.2004039724705474,4.0,1
EGIE3,201306,201306,-0.1306359040611086,5.0,1
MPLU3,201306,201306,-0.0990680879707298,6.0,1
AMBV4,201306,201306,-0.0719450050590248,7.0,1
EQTL3,201306,201306,-0.0483181094546033,8.0,1
ISAE4,201306,201306,-0.0293631960576772,9.0,1
MOTV3,201306,201306,0.0140550062013531,10.0,1
DASA3,201306,201306,0.0176482268293744,11.0,1
ENBR3,201306,201306,0.0366052066251865,12.0,1
MULT3,201306,201306,0.0568476267414555,13.0,1
ARTR3,201306,201306,0.0576838247502832,14.0,1
WEGE3,201306,201306,0.0797626226374729,15.0,1
VIVT4,201306,201306,0.1243612911649905,16.0,1
EMBJ3,201306,201306,0.1428572448729638,17.0,1
CMIG4,201306,201306,0.1498316433521951,18.0,1
ABEV3,201306,201306,0.1537831736323478,19.0,1
SAUD3,201306,201306,0.1592357965247076,20.0,1
CPFE3,201306,201306,0.1637640673198501,21.0,1
FLRY3,201306,201306,0.2349510594128414,22.0,1
CIEL3,201306,201306,0.2499957014443292,23.0,1
SLED4,201306,201306,0.2681805655535529,24.0,1
ENEV3,201306,201306,0.3217636654402315,25.0,1
ETER3,201306,201306,0.3321912370387693,26.0,1
BRML3,201306,201306,0.3390213756408279,27.0,1
BRFS3,201306,201306,0.3491436326021122,28.0,1
GRND3,201306,201306,0.3581146105169868,29.0,1
ALOS3,201306,201306,0.3653431855768118,30.0,1
BRPR3,201306,201306,0.3660529783919577,31.0,1
COCE5,201306,201306,0.368435137056735,32.0,1
CGAS5,201306,201306,0.3728178413181261,33.0,1
LIGT3,201306,201306,0.3782680611102872,34.0,1
AXIA6,201306,201306,0.3948914518647805,35.0,1
ALLL3,201306,201306,0.4181872007374799,36.0,1
TIMS3,201306,201306,0.4186509278434754,37.0,1
LEVE3,201306,201306,0.4418635208262862,38.0,1
CTIP3,201306,201306,0.4458892599246987,39.0,1
SLCE3,201306,201306,0.4512353084029818,40.0,2
BEEF3,201306,201306,0.458587376232494,41.0,2
CRUZ3,201306,201306,0.4754032113480287,42.0,2
IMCH3,201306,201306,0.4786523593677323,43.0,2
ALSC3,201306,201306,0.4808862546444168,44.0,2
MDIA3,201306,201306,0.5085858635023476,45.0,2
JHSF3,201306,201306,0.5130814462139639,46.0,2
CPLE6,201306,201306,0.5215568146308268,47.0,2
CSMG3,201306,201306,0.5557148928562011,48.0,2
PSSA3,201306,201306,0.5577414923591071,49.0,2
NATU3,201306,201306,0.6026088214272303,50.0,2
ITSA4,201306,201306,0.6063094568187742,51.0,2
APER3,201306,201306,0.612489515232711,52.0,2
SULA11,201306,201306,0.6137085677542883,53.0,2
RENT3,201306,201306,0.6251905826000544,54.0,2
POMO4,201306,201306,0.6435508458943678,55.0,2
CSAN3,201306,201306,0.6521741924228824,56.0,2
TGMA3,201306,201306,0.6591467883835644,57.0,2
VLID3,201306,201306,0.6815265929364075,58.0,2
SIMH3,201306,201306,0.7135724683665903,59.0,2
ENAT3,201306,201306,0.7186375789739922,60.0,2
LPSB3,201306,201306,0.7262992618073233,61.0,2
YDUQ3,201306,201306,0.7472877054327526,62.0,2
KLBN4,201306,201306,0.7610279206725025,63.0,2
AMAR3,201306,201306,0.7649509974306917,64.0,2
MAGG3,201306,201306,0.781139797214794,65.0,2
VALE5,201306,201306,0.7843921182256403,66.0,2
IGTA3,201306,201306,0.8075495081480467,67.0,2
BRAP4,201306,201306,0.8102253661477833,68.0,2
CZLT33,201306,201306,0.8112287634014241,69.0,2
STBP11,201306,201306,0.8201264104812843,70.0,2
AEDU3,201306,201306,0.8259631700261317,71.0,2
LREN3,201306,201306,0.8739182387461878,72.0,2
PCAR4,201306,201306,0.8753534034545299,73.0,2
AUTM3,201306,201306,0.8791436066794683,74.0,2
ALPA4,201306,201306,0.8936001992799064,75.0,2
LAME4,201306,201306,0.9136635620868224,76.0,2
ELPL4,201306,201306,0.91459531032952,77.0,2
DXCO3,201306,201306,0.9299987666595476,78.0,2
LAND3,201306,201306,0.9435917106373112,79.0,3
TCSA3,201306,201306,0.9719888226211592,80.0,3
PETR4,201306,201306,1.020803673594718,81.0,3
SMTO3,201306,201306,1.0247795956276864,82.0,3
MBRF3,201306,201306,1.0340900737101515,83.0,3
OIBR4,201306,201306,1.0722130811013946,84.0,3
FIBR3,201306,201306,1.084991793046218,85.0,3
RAPT4,201306,201306,1.088174548192001,86.0,3
EZTC3,201306,201306,1.0900909470151163,87.0,3
PMAM3,201306,201306,1.122997641160684,88.0,3
B3SA3,201306,201306,1.1354172352505332,89.0,3
CYRE3,201306,201306,1.1680513848342169,90.0,3
HBOR3,201306,201306,1.2131842258005543,91.0,3
BRKM5,201306,201306,1.2317510790804371,92.0,3
GGBR4,201306,201306,1.2379753181883086,93.0,3
HGTX3,201306,201306,1.2810340477193354,94.0,3
EVEN3,201306,201306,1.3047301991336422,95.0,3
MGLU3,201306,201306,1.33273801952992,96.0,3
HYPE3,201306,201306,1.3412459972279411,97.0,3
GOAU4,201306,201306,1.3415887491294842,98.0,3
PRIO3,201306,201306,1.3575449084066329,99.0,3
AZZA3,201306,201306,1.3838833534858954,100.0,3
OSXB3,201306,201306,1.3881562701091463,101.0,3
CSNA3,201306,201306,1.4451670113046775,102.0,3
PRML3,201306,201306,1.4648202065721343,103.0,3
SUZB5,201306,201306,1.4714367776617066,104.0,3
MYPK3,201306,201306,1.479639692451661,105.0,3
NEXP3,201306,201306,1.5066181022380585,106.0,3
USIM5,201306,201306,1.6811584553155532,107.0,3
JBSS3,201306,201306,1.8013122443679015,108.0,3
AMER3,201306,201306,1.8366554582642305,109.0,3
OGXP3,201306,201306,1.8765050694458087,110.0,3
MMXM3,201306,201306,1.8899230070490065,111.0,3
PDGR3,201306,201306,1.890797972995308,112.0,3
BISA3,201306,201306,2.0732366563923517,113.0,3
RSID3,201306,201306,2.0812707473968852,114.0,3
MRVE3,201306,201306,2.10164643787774,115.0,3
GFSA3,201306,201306,2.1335520036393594,116.0,3
GOLL54,201306,201306,2.3201700610391622,117.0,3
UGPA3,201307,201307,-0.4386350962755622,1.0,1
TOTS3,201307,201307,-0.2802354387004233,2.0,1
DASA3,201307,201307,-0.0890985141036079,3.0,1
GETI4,201307,201307,-0.0853151358032499,4.0,1
ECOR3,201307,201307,-0.0740944382491843,5.0,1
AMBV4,201307,201307,-0.0453860652693989,6.0,1
EGIE3,201307,201307,-0.0045089692075255,7.0,1
EMBJ3,201307,201307,0.0617886320056985,8.0,1
MPLU3,201307,201307,0.0639390452335454,9.0,1
WEGE3,201307,201307,0.091876307987961,10.0,1
ISAE4,201307,201307,0.1077999866888534,11.0,1
ARTR3,201307,201307,0.1150461532751304,12.0,1
MOTV3,201307,201307,0.136477002772626,13.0,1
MULT3,201307,201307,0.1428256979246033,14.0,1
EQTL3,201307,201307,0.1448232680703894,15.0,1
ENBR3,201307,201307,0.1694936051156906,16.0,1
ABEV3,201307,201307,0.1724969847434127,17.0,1
VIVT4,201307,201307,0.1789433545505422,18.0,1
SAUD3,201307,201307,0.2223361487818604,19.0,1
CIEL3,201307,201307,0.2228720966351279,20.0,1
CPFE3,201307,201307,0.2464532114671966,21.0,1
FLRY3,201307,201307,0.2710583341581056,22.0,1
CMIG4,201307,201307,0.276787761726173,23.0,1
GRND3,201307,201307,0.3143359636037465,24.0,1
QUAL3,201307,201307,0.3238693568494382,25.0,1
BRFS3,201307,201307,0.3364080187540561,26.0,1
ETER3,201307,201307,0.3549129533250708,27.0,1
SLCE3,201307,201307,0.3687208897479982,28.0,1
TIMS3,201307,201307,0.3787128249979319,29.0,1
CTIP3,201307,201307,0.4059666310590583,30.0,1
SLED4,201307,201307,0.4084789489572908,31.0,1
BRML3,201307,201307,0.4168172865341857,32.0,1
BEEF3,201307,201307,0.419293444608135,33.0,1
BRPR3,201307,201307,0.4423395080192434,34.0,1
LEVE3,201307,201307,0.4430232378555961,35.0,1
CGAS5,201307,201307,0.4468421916019046,36.0,1
COCE5,201307,201307,0.4765966584345259,37.0,1
LIGT3,201307,201307,0.4841634607168541,38.0,1
AXIA6,201307,201307,0.4877586350946314,39.0,1
ALLL3,201307,201307,0.5048763366185037,40.0,1
TECN3,201307,201307,0.507981099637765,41.0,2
ALOS3,201307,201307,0.5090661605167326,42.0,2
CRUZ3,201307,201307,0.5098013366365237,43.0,2
APER3,201307,201307,0.5315502844031795,44.0,2
ENEV3,201307,201307,0.546155730295626,45.0,2
ALSC3,201307,201307,0.5675974081080156,46.0,2
JHSF3,201307,201307,0.5822173256038151,47.0,2
NATU3,201307,201307,0.5874686822532942,48.0,2
BPHA3,201307,201307,0.5925125923873166,49.0,2
SULA11,201307,201307,0.5998359547062129,50.0,2
MDIA3,201307,201307,0.6121321458214553,51.0,2
PSSA3,201307,201307,0.6244595277643037,52.0,2
RENT3,201307,201307,0.6304415391937412,53.0,2
LPSB3,201307,201307,0.6617105800611432,54.0,2
CPLE6,201307,201307,0.6623486406759274,55.0,2
IMCH3,201307,201307,0.6772931725803162,56.0,2
POMO4,201307,201307,0.6792256983143147,57.0,2
TGMA3,201307,201307,0.687711354296082,58.0,2
YDUQ3,201307,201307,0.6888695500141263,59.0,2
ITSA4,201307,201307,0.6926430682506762,60.0,2
ENAT3,201307,201307,0.7109898339273395,61.0,2
CSAN3,201307,201307,0.7160981276684092,62.0,2
CSMG3,201307,201307,0.7413624221108385,63.0,2
VALE5,201307,201307,0.7426833589620092,64.0,2
STBP11,201307,201307,0.7611052192977131,65.0,2
AEDU3,201307,201307,0.7777695190628189,66.0,2
VLID3,201307,201307,0.7796516324560819,67.0,2
BRAP4,201307,201307,0.7895477346708474,68.0,2
SIMH3,201307,201307,0.79104616041656,69.0,2
MAGG3,201307,201307,0.7922360294510967,70.0,2
LAND3,201307,201307,0.7995147748262077,71.0,2
FIBR3,201307,201307,0.8197035962942832,72.0,2
IGTA3,201307,201307,0.8456359856459567,73.0,2
