"","Date","Rm_minus_Rf","SMB","HML","WML","IML","Risk_Free"
"17",2001-01-24,-0.00423013784029282,-0.00815701799502606,-0.00440543456294034,-0.0260077383512339,-0.0125907176216807,0.000559940201188214
"18",2001-01-26,0.0072412590647314,-0.00860537889737927,0.0145414067695867,-0.00785395224064729,-0.00353116035846677,0.000557180774109378
"19",2001-01-29,0.00209018152243834,-0.00437211285299957,-0.00593001279556718,-0.0214106418273475,-0.000203110179200189,0.000556490618774053
"20",2001-01-30,-0.0076775404862696,0.00897289930023294,0.00134472165355838,0.0340781255399733,0.0105280450180898,0.000555455161678653
"21",2001-01-31,0.00287557199344999,-0.0166288286859531,-0.000728315874824141,0.00778192193480633,-0.014214700653074,0.00055580034392988
"22",2001-02-01,-0.0274736006879231,0.0130154680221021,-0.00835414790859418,0.0179581340717418,0.0214176485558417,0.00055580034392988
"23",2001-02-02,-0.010221305734498,0.0253746068272243,0.0205008483236878,0.00274391998879319,0.0221057614126496,0.000555455161678653
"24",2001-02-05,-0.0101777345912906,0.00612720073794789,0.00171222541308505,0.00898385801885073,0.000491634709773632,0.000556835711377879
"25",2001-02-06,0.0132210547350039,0.0157507522371841,0.00311441384874938,0.0072044109743783,0.00777601874374296,0.000557525806974102
"26",2001-02-07,-0.00802048617063432,-0.00336648615689895,0.00668529943948153,0.00327096361540486,0.00224100970780791,0.000558905639867158
"27",2001-02-08,0.0202185022888637,0.00724372853421764,0.0119537782881303,0.00100899651559067,0.0114339112558609,0.000557870809976935
"28",2001-02-09,-0.00704895602415793,0.00369710229183637,0.00474644606057735,0.00325041318251375,-0.00110416213740023,0.000556490618774053
"29",2001-02-12,-0.0119071362642983,0.00649242977985058,0.0111067895835985,0.00149363885011383,0.00610353235595217,0.000558560726418467
"30",2001-02-13,0.00691975708116179,0.000299373188556617,-0.0104321608859892,-0.0059512954259934,-0.00446416318079555,0.000557180774109378
"31",2001-02-14,0.00499947627285327,3.00738986606756e-05,-0.00422217210526976,-0.00138762376808528,0.0127624918444138,0.000555455161678653
"32",2001-02-15,-0.00829480772180649,-0.000420252929344362,-0.0107359082393538,0.00269746551647224,0.00149074987529119,0.000560629759599252
"33",2001-02-16,-0.0363848538886345,0.002208405638755,-0.0120349455491209,0.0158302213450162,0.0025088551419855,0.000563042275131487
"34",2001-02-19,-0.00881037216383484,-0.00274796199705084,-0.00703729078005883,0.000944051416103332,0.0022582085067911,0.000565453331490717
"35",2001-02-20,0.000949877483828939,-0.00973167313149585,0.0105056404055639,0.00486891819513795,-0.00102201185631853,0.000566486195111571
"36",2001-02-21,-0.0153381469545655,0.00073670056438057,0.0088122043005667,5.73019121081989e-05,-0.00027293571734177,0.000567518791184884
"37",2001-02-22,0.0164705324353845,0.00511066209309574,0.00728258326133111,-0.0104246509371032,-0.00135628543366045,0.000565453331490717
"38",2001-02-23,0.010184850342734,0.00938245556572575,0.0102304759998345,0.00591704836039537,0.010863745140809,0.000564075763570981
"39",2001-02-28,-0.016329847550149,-0.0270824087649671,-0.0204951392670706,0.0113957487544618,-0.0241579285560193,0.00056338680105017
"40",2001-03-01,0.0275423717822579,0.0295521955349133,0.0323072839013903,-0.0106256072995538,0.0192581173551462,0.000563042275131487
"41",2001-03-02,0.0087122219204299,-0.00380234357191411,-0.0140393705987065,0.00695205940140526,-0.00775448483931124,0.000561663873615226
"42",2001-03-05,-0.00641508571440832,0.0186855539330629,0.00845014771514859,0.00989523710525904,-0.00301900531244962,0.000562008518680823
"43",2001-03-06,-0.00769046721264971,-0.00616066769393108,-0.0141363693920976,0.0195923821976338,-0.0116393721961204,0.000561319198749688
"44",2001-03-07,0.00972176281757173,-0.00665090048982683,0.00691696549425354,0.013993634895175,0.00170951895338504,0.000561319198749688
"45",2001-03-08,-0.00553876864427215,-0.0113540112599215,-1.12783567233297e-05,0.00958994625841463,-0.0196997380666886,0.000562353133952032
"46",2001-03-09,-0.0049302622507699,-0.00936234664388548,0.00920211761943785,-0.00714638583297019,-0.000172117875272869,0.000560974494079547
"47",2001-03-12,-0.0379675181460335,0.0195657616077992,0.0116296521998359,0.00413146270439327,0.00722341805899844,0.000562008518680823
"48",2001-03-13,0.00180101872470614,0.00298257222130193,-0.00393945018848414,-0.00810629088002314,0.00900034371315949,0.000564420200183324
"49",2001-03-14,-0.0179894791003369,-0.00651562528389811,-0.00310695761029202,0.00366241728766081,-0.00311511354118076,0.000568551119848992
"50",2001-03-15,-0.0144607282621138,-0.00246768751886832,0.0140206026070188,-0.00118631923990356,-0.00288946104026556,0.000598714434578485
"51",2001-03-16,0.00609416816871843,0.00900272638591105,0.00011006142167121,-0.0123239158240215,0.00992277249816683,0.000598372948520165
"52",2001-03-19,-0.0220919267697534,0.00182879879434622,-0.00399435148832628,0.00181356446107721,0.00539958137686893,0.000623224873214978
"53",2001-03-20,0.00477801210410662,0.00463287920305488,0.013345107490611,-0.0152168418721638,0.0183870991718638,0.000592221192026399
"54",2001-03-21,0.000857890260641247,0.000715555298793575,-0.0121093916138344,0.00144624985008685,-0.00422463661182454,0.000607242092895088
"55",2001-03-22,-0.0517556035097152,0.00811880214872943,-0.00441670803413776,0.0190886051323287,0.00270615648504052,0.000710500919334889
"56",2001-03-23,0.0229159321291108,-0.0327605795367843,0.00945513719536958,-0.00663948305042499,-0.0302961003696402,0.000694198184995942
"57",2001-03-26,0.0218288465976123,-0.0170170154819111,-0.0146985429352632,0.0136673206898289,-0.0114686671171019,0.000630684214613542
"58",2001-03-27,0.0134533380687623,-0.0101525793909634,-0.00303249991499888,0.00787873598957918,0.00691536337168594,0.000614391255431945
"59",2001-03-28,-0.0139696558066832,0.0140496775519536,0.01364794497423,0.00559318130166522,0.00244252287479364,0.000617451261825774
"60",2001-03-29,-0.018329831675446,-0.0131319690226319,-0.0054330987989518,0.0244861723971271,-0.00739578613955274,0.000643198080084062
"61",2001-03-30,0.00703631803937362,-0.00249386306004271,0.0199223778817913,-0.00562209086056473,-0.00294063208928397,0.000609967095363428
"62",2001-04-02,-0.0317928904115514,0.00486052908374144,-0.00491171731101597,-0.0108405466485121,-0.00508526689097351,0.000615411518566367
"63",2001-04-03,-0.0166817044336973,0.0102300708149516,-0.00878138118592854,-0.00173513140125415,-0.00507098174826765,0.00062118808268985
"64",2001-04-04,0.0107079813098088,-0.0269733147707539,-0.0270293440036826,-0.00625239621946809,-0.0128966787188855,0.000622546058658857
"65",2001-04-05,0.0385602996116888,-0.0171285015972765,-0.0118791644529735,-0.0202598140985176,-0.0220824530720587,0.000613030498280542
"66",2001-04-06,0.00169986307328738,0.0217335706508144,0.00944192515665196,-0.00132019326895675,0.0134499862854719,0.000609967095363428
"67",2001-04-09,0.00952892540288594,-0.0111732835201327,0.0049968985136727,0.00563215028336486,-0.0178031074413471,0.000609626571903998
"68",2001-04-10,0.0213852886420181,-0.00290242356860611,-0.00437832221532019,-0.0115778017989848,0.013162547907944,0.000606560551131174
"69",2001-04-11,-0.0131392550344087,0.00422260133558309,-0.00228252110756246,-0.00604776506720109,0.0186167709416337,0.000615071459866723
"70",2001-04-12,0.00840279091531613,-0.0153285147714626,-0.015444994876587,-0.00738044001338081,-0.024054972435804,0.000624921404088319
"71",2001-04-16,-0.0308236040357706,0.0126666915684229,-0.000446971558067714,0.0191042660480817,0.00389632649335732,0.000667101718982988
"72",2001-04-17,-0.00656025391066301,0.012467208941392,0.00496611955596986,0.0227227308053435,0.00717921980116284,0.000636438706709486
"73",2001-04-18,0.0330820163942186,0.00217909464530893,-0.00902367976340229,-0.0297380340874441,-0.0139265632489846,0.000636438706709486
"74",2001-04-19,-0.0328372896149348,-0.00665890959678237,-0.0103693837054681,-0.003675923649826,-0.0146128788460532,0.0006435357480985
"75",2001-04-20,-0.0460947886097847,-0.00585746331567531,0.00163504530656574,-0.00804163484873293,-0.00561126581393441,0.000740931212250828
"76",2001-04-23,0.0172657660453719,-0.0230081351957038,-0.0113894978137689,0.00784773590089708,-0.0222855026480256,0.00072475268715233
"77",2001-04-24,0.0119704293869728,-0.0188794702454649,-0.0133204241865579,-0.00246068340384025,-0.0261543777737813,0.000726075846713359
"78",2001-04-25,0.0117864706601985,-0.0209557498491915,-0.0185636258693792,0.015459969777188,-0.00546821810110897,0.000733015239267276
"79",2001-04-26,0.038322995262801,0.00165167168937892,0.00112025049391778,-0.00802010973659686,0.00676161016910073,0.000674479488893986
"80",2001-04-27,0.00945303911925368,-0.0231743769813764,-0.0325517096873762,-0.00392989075891682,-0.0156465534410826,0.000650283109227656
"81",2001-04-30,-0.00216085281562128,-0.023399453014211,-0.0191597758425677,0.00127896438458202,-0.0344289260160227,0.000651294229157662
"82",2001-05-02,0.0020572817554265,-0.00173558661951585,0.0124775303342682,0.00571792610169544,0.00787146607625786,0.000652641990271263
"83",2001-05-03,0.0124555895444721,0.0280746758501874,0.0146636562422993,-0.0109296669482832,0.0294348898147156,0.000638805791259633
"84",2001-05-04,-0.00177652612609993,0.0131140179567004,0.00897608440196138,0.015122234281229,0.0181534052653083,0.000630006669122718
"85",2001-05-07,-0.0152601407657251,0.00943057311343824,-0.000678828584137561,0.0117572258834172,-0.000337642656843492,0.000636100437011455
"86",2001-05-08,-0.00588318094087363,-0.00439301035633006,-0.0206553594922394,-0.00944024017422257,-0.00979674975377559,0.000632038960232784
"87",2001-05-09,0.00819459484281635,-0.0159839116394547,-0.0127389995435193,0.00843616916593607,-0.0118855054836895,0.000633054717409376
"88",2001-05-10,0.0160453779139994,-0.0187627937941082,-0.0281452617638432,-0.0120597005109534,-0.0155913248891242,0.000627634352659445
"89",2001-05-11,-0.0228391656847229,0.00401841504121661,-0.0151131903956233,0.0252912286216478,-0.00317229544070149,0.000646236063088113
"90",2001-05-14,-0.0232174294490283,-0.0150941645174074,-0.022771021271204,0.0107350845188563,-0.0256237470516939,0.000658364897279551
"91",2001-05-15,0.00596214720997118,-0.0412831131463849,-0.00638183421102218,-0.0214290063135247,-0.0331753893734481,0.000650283109227656
"92",2001-05-16,0.0263812618840466,0.00345128911460402,0.000981510079810656,-0.0107134122432373,0.00860647771530586,0.000639819825976495
"93",2001-05-17,0.00622569820757592,-0.00214114335933938,-0.0253104945633025,0.00361407898127062,-0.00416844311755822,0.0006435357480985
"94",2001-05-18,0.000909932091672871,-0.0102383666120229,-0.00258435708357573,-0.0130412003413938,-0.0214369292925253,0.000645223659295091
"95",2001-05-21,0.0114587563755725,-0.0236048060902478,-0.0493762420606711,-0.0118227353154182,-0.0427802136921356,0.000644548580571946
"96",2001-05-22,-0.00835581709173783,-0.00926012741873784,0.000533989352443909,0.0123641043757097,0.0167238294921338,0.000653315700003931
"97",2001-05-23,-0.00406074371997243,-0.0255479626638544,-0.0332083902167312,0.00809218404773283,-0.00447587709628653,0.000662063581871042
"98",2001-05-24,-0.0116977227596916,-0.0042151925595951,0.00689191815702484,-0.00971547103079532,0.00302516343495104,0.000644548580571946
"99",2001-05-25,-0.0122045584687505,-0.0238593282092257,-0.0159423434434683,-0.00689335668021357,-0.0127009787865527,0.000643873387514704
"100",2001-05-28,-0.00764326420651319,-0.00169166918991248,-0.0148416405307703,-0.0133988201243243,-0.0145063154204695,0.000641847121948702
"101",2001-05-29,0.00561971906450108,0.0257773726896078,0.0233193701966534,0.0060766469416542,0.0278076876199212,0.00064015778023907
"102",2001-05-30,0.004058863701254,0.02458348159795,0.0110884072635205,-0.0020085795446418,0.0194341736826664,0.000638805791259633
"103",2001-05-31,0.0117708961712617,-0.00655877683894612,0.00534401389218549,-0.00230935942133019,-0.00829984370723368,0.000641847121948702
"104",2001-06-01,0.00710320547929497,-0.00170304062376433,0.0044736464278781,-0.000398443199956979,-0.00745539967443594,0.000653652512180969
"105",2001-06-04,0.0202159733860841,-0.00181346093309179,0.00499043767202718,-0.00438908299076003,-0.000342059761517303,0.000643873387514704
"106",2001-06-05,0.0110739489704409,-0.00520295079097976,0.053051576442107,-0.018892098773312,0.0104516619772728,0.000638467722361424
"107",2001-06-06,-0.00910735859999211,0.00725115166395855,0.0094807497037413,-0.0037549196998901,0.00783140221799247,0.00064015778023907
"108",2001-06-07,0.00548841120028557,-0.00360531709215307,0.0168455207751345,0.000835767674401668,0.00383619522707799,0.000635762138608165
"109",2001-06-08,-0.010587428398059,0.0160301118707024,0.0217190831896819,-0.00825743486340178,0.00713935456651846,0.000634747071118547
"110",2001-06-11,-0.00805054441405161,-0.0142201747253955,-0.0197978204174009,-0.00629772446631177,-0.0218412974777022,0.000636776947707141
"111",2001-06-12,-0.0071202444231314,0.00804448207841752,0.00690119164691497,0.00355429404476674,0.00578904814796838,0.000636438706709486
"112",2001-06-13,0.0141423781948838,0.0103748312721422,0.00603082882356585,-0.00294160916026218,0.0239847817402584,0.000639481843062173
"113",2001-06-15,-0.0221309885670745,-0.00729602182058677,0.00605213637360243,0.0191127104510591,-0.00522620011447021,0.000649946012255098
"114",2001-06-18,-0.0312594322173852,-0.00722699932122155,-0.00666449610525112,0.0279815189866543,0.00310365127085677,0.000688526522029331
"115",2001-06-19,0.00287915538857398,0.00732762764666481,0.0112331353264899,0.00732980147295677,0.00790751089374748,0.000690862889902055
"116",2001-06-20,0.0124875623754184,-0.0062565185284987,-0.0122812851218781,0.00554487579547573,0.00758933203367334,0.000681843630925494
"117",2001-06-21,0.00836666182156798,0.0210685234833612,0.0385331880158133,-0.0269134598663627,0.0256529397786114,0.000678832671304752
"118",2001-06-22,-0.00619598272033689,0.00286287554274317,0.00738177602969447,0.0102378826803455,0.0151512323037633,0.000671798242908084
"119",2001-06-25,-0.00979314187891221,-0.0151648897066215,-0.0267064529457748,0.00138921029373098,0.00575845006917559,0.000673809346432686
"120",2001-06-26,-0.00847336898123132,-0.00349492658185132,0.00902833502407033,-0.0101209253967941,0.00408641217249466,0.000682512424362569
"121",2001-06-27,-0.00988815634344054,0.00853394087345647,0.00167436703105805,0.000768832949619569,0.0202722253927981,0.000690862889902055
"122",2001-06-28,0.0027685973577844,0.00737203544403029,-0.0103055286561716,-0.00206356857777659,0.0119875971860506,0.00069986179091619
"123",2001-06-29,0.0127185742195366,-0.0205663048739371,-0.0198186562435971,-0.00464737593151475,-0.0164459633156141,0.000693531349158949
"124",2001-07-02,0.00110291690831072,-0.00798684815178645,0.000209379139056819,0.00595139488535204,-0.00672099376640076,0.000694198184995942
"125",2001-07-03,-0.0200819562603072,0.0284937747626599,0.00994939736843813,-0.000334768945343631,0.0148484315154467,0.000719124354919831
"126",2001-07-04,-0.0157619651734907,-0.00414049724081154,-0.0164092177539123,0.00676967616011966,-0.0139538403834465,0.000745541615494227
"127",2001-07-05,0.00129644857846726,-0.00722952306901123,0.00511527877493098,-0.0117556679770125,-0.0280804877312884,0.000796882142794386
"128",2001-07-06,-0.00688554400100675,0.00732892855494117,0.013266836078721,0.0239101194152113,0.00360125610119811,0.000760652656363048
"129",2001-07-10,-0.0184624530157725,-0.00820509227088396,-0.0279192994385796,0.00781346507908637,-0.0172619090489822,0.000826340173512463
"130",2001-07-11,0.00960806470540638,0.0128615178009168,0.0218606522785533,-0.0121780216204651,0.0291950987814439,0.000829886335641961
"131",2001-07-12,0.00888094288823591,-0.0379433852632814,-0.0132035444848328,0.0100940955237235,-0.0184338155013627,0.00085910243015741
"132",2001-07-13,0.00807206382612544,-0.0122947966321409,-0.0188163628506134,-0.00900998771232374,-0.0161737387843849,0.000847890789846595
"133",2001-07-16,-0.0203389896413314,0.0161983533022782,0.0262060290091333,-0.00141387030091608,0.0298600879057888,0.000817945777455975
"134",2001-07-17,0.0165665694759981,0.0214126920574631,0.0100791143429471,-0.0163845338690517,0.00343150434407329,0.000802401847853629
"135",2001-07-18,-0.0213361542253222,0.00328794607257942,0.000480867314933062,0.0135848177577105,-0.00267710753688903,0.000804672448499799
"136",2001-07-19,0.00387829906154114,-0.00739333502598915,-0.0156728108796086,0.020900479456449,-0.00599726072470289,0.00078907658651195
"137",2001-07-20,0.018811405895167,0.00774030993553603,0.005641942821132,-0.00732279703083849,0.0115795000921885,0.00076982271960957
"138",2001-07-23,0.000784655136280259,-0.00226219641054224,0.00229834827981069,-0.0104589465579011,-0.00490316254213449,0.000745212477719859
"139",2001-07-24,-0.0173284669684221,-0.00758610986251546,-0.0171529543793614,0.0193414528847723,-0.00761953185514819,0.00076982271960957
"140",2001-07-25,0.0136022888203682,-0.00570348444608693,0.0102055575043438,-0.0039611977437822,0.00112908916418276,0.000754746459056488
"141",2001-07-26,-0.00905193048246731,0.00535150646558357,0.00748826707640157,0.00914706156506045,-0.00406281269827823,0.000756059703644896
"142",2001-07-27,0.00446514212978872,0.00597039852049104,0.00597702707735375,0.00837208704132001,0.0100132635628722,0.000759668897517551
"143",2001-07-30,-0.0111718077467172,0.00779807313822456,-0.023300936659544,0.0152681153230602,-0.00303542662544262,0.000746528865822604
"144",2001-07-31,0.00714678376957762,-0.0116396630576137,-0.00329736779908635,0.00641340248961475,-0.00224384532810578,0.000753761241675477
"145",2001-08-01,-0.00518077585287324,-0.00466372214869352,-0.00347567339529408,-0.00245479915810123,-0.0104553634510117,0.000757044353303149
"146",2001-08-02,0.000861361962653074,0.00662288878114619,0.0199277650974775,-0.00109350113130121,0.0166420413768587,0.000747186896924434
"147",2001-08-03,0.00433639580197582,0.0120592498106569,-0.000698127886581975,0.0180526968558364,0.00598559801629775,0.000748502633408421
"148",2001-08-06,0.0132359891825791,-0.0193988722506913,-0.0103313702127045,-0.00476243048075304,-0.0122606512570545,0.000741919604706043
"149",2001-08-07,-0.00169932875352636,0.0109361295551561,0.00974664519809898,-0.00389191886878587,0.0211605924601377,0.000750475424373453
"150",2001-08-08,-0.00321643863726405,0.0125897441595432,0.0121301185251856,0.000327365831635059,0.0350454751930371,0.000734995706445751
"151",2001-08-09,-0.00254796084392374,0.00929523694234692,0.00855350156467617,-0.00297285405972656,0.0240814806249127,0.000740931212250828
"152",2001-08-10,0.00587262848609374,0.00230951987807321,-0.00206109750420488,-0.00590169102318278,0.00689630251091729,0.000732685065739425
"153",2001-08-13,-0.00994541105614712,0.00325946301199467,-0.00023492747413641,-0.00357216557729761,-0.005081411249878,0.000737305008807754
"154",2001-08-14,0.00593622723774347,-0.0117557281238558,-0.00381804838830648,0.00432855916679958,-0.0054081657729079,0.00075113280450223
"155",2001-08-15,-0.00817725057537445,-0.00450806984829022,0.00414034951699911,-0.00448301390545955,0.0157562146168608,0.000740272147796039
"156",2001-08-16,-0.00698444409821075,-0.000219052450959109,-0.000610794149529439,0.00830174306850756,-0.00752211126769837,0.000733015239267276
"157",2001-08-17,-0.0296957618846901,-0.0101056034220001,-0.000511599272706571,0.0101395259290868,-0.0084820012565341,0.000742578396910831
"158",2001-08-20,-0.000824620080949883,0.0169325744703748,0.017301554431073,-0.000612659196550604,0.00853018210998892,0.000732024636644679
"159",2001-08-21,-0.00685684708801578,-0.0236751069137869,-0.0278613043833899,0.0156482478245403,-0.0253019810191779,0.000747844819441124
"160",2001-08-22,0.00837131015362125,-0.00982576129152374,0.00571742597888636,0.00964858466126896,0.0115056897001174,0.000722436100760282
"161",2001-08-23,-0.0132222582939523,0.0203835306157936,0.00373389726568292,0.0116981530896421,0.0219143275048872,0.000726075846713359
"162",2001-08-24,0.0196896237523604,-0.0093982515808772,-0.0149922018635418,-0.00652249557319252,0.00520225381970964,0.000721111732513657
"163",2001-08-27,-0.00252399360110049,0.00197301013175972,0.00815887250924392,0.00259387366531956,-0.00940503340488036,0.000722767124095247
"164",2001-08-28,0.00308870335468644,-0.0131773891023968,0.00661812639941013,0.00762157125996366,-0.00852688077305222,0.000713156271279214
"165",2001-08-29,0.00263337259837451,0.00418695001580608,0.00577055785619679,-0.019734515456543,0.0114702164585158,0.000709836804926089
"166",2001-08-30,-0.0134646553473259,-0.00597740659003146,0.0115900825876077,0.00697753186267491,-0.0016026062177811,0.00071216072153657
"167",2001-08-31,-0.0066005145728513,0.00378623715598164,0.00103180240093334,-0.0118720196057938,-0.00119185592439112,0.00070917257987424
"168",2001-09-03,-0.00662686424132639,0.0258893795257787,0.0104913998470824,-0.0188614215823989,0.0214588190158045,0.000707511532939131
"169",2001-09-04,0.00978048144276725,-0.0116353798505641,0.0149620462488418,0.0245111860279602,0.0190780958710362,0.000706182196943406
"170",2001-09-05,0.00347956158812445,-0.0118877294377071,0.0730914077067534,0.03077439227968,0.0410652326608271,0.000708840425845514
"171",2001-09-06,-0.0229404665004307,0.0106416884330345,0.0255549249645622,-0.00559484737348244,0.0209167938728213,0.000710500919334889
"172",2001-09-10,-0.0220773287930675,0.0122618606159842,0.0220416572873664,0.00341459000280113,0.0189225149377712,0.000710500919334889
"173",2001-09-11,-0.0734213722687952,-0.00521883127086653,-0.0169803770907269,0.0551777442701881,-0.0145693679493379,0.000731364098133902
"174",2001-09-12,0.0271978478632572,-0.00302267553141522,-0.0195157667254972,-0.0285515800083398,-0.0129382822441574,0.000733015239267276
"175",2001-09-13,-0.0741249870521024,0.0254605146502724,0.0070473444644583,-0.00687462543982223,0.00271450777832584,0.000744883312772338
"176",2001-09-14,-0.0195105773625174,-0.0282891606540442,-0.0199521859212206,-0.0077767143915028,-0.0205592370078379,0.000761308360770041
"177",2001-09-17,0.0563655343984103,-0.0689830671857711,-0.0387084391610122,0.0254207662398215,-0.0521375406375593,0.000734005595826925
"178",2001-09-18,0.013820473201009,-0.0419977822773398,-0.0241735586794575,0.0144623527667245,-0.0197785091168039,0.000721442865820654
"179",2001-09-19,0.00628255675095076,0.00699850299921776,0.000242199706804261,-0.0301270398325122,-0.000297662230493882,0.000724090942665123
"180",2001-09-20,-0.0293350554177919,-0.00539668366256189,0.0151034266427149,0.000352693430336438,-0.0181995082027373,0.000721442865820654
"181",2001-09-21,-0.0148747668795783,-0.0183954690347008,-0.0217360389564059,0.0278652624056131,-0.0540313324453579,0.000739283346796293
"182",2001-09-24,0.000951959084752922,0.00183659077288811,0.0249643871080622,-0.0236067919372377,-0.000273027928580822,0.000761636172539992
"183",2001-09-25,-0.0242645272756514,0.00414774235872959,-0.00667909946183068,0.0248693436871554,0.00740510362932107,0.000755731433047302
"184",2001-09-26,-0.0195658545648449,0.00116001783834728,0.0139395116575716,0.0115508203461379,-0.0126539308827971,0.00075802875985187
"185",2001-09-27,0.0251032592359103,0.0154139349602684,0.00651018111289355,-0.0417589526694916,0.022006008333398,0.000734995706445751
"186",2001-09-28,0.0198062647312925,-0.026915182882672,-0.0381238381043802,-0.00104689347625634,-0.0362019986727483,0.00072475268715233
"187",2001-10-01,-0.016281007826455,-0.0220206533129848,-0.0063044242591638,0.000905186025506131,-0.0196050093436927,0.00072706792829158
"188",2001-10-02,-0.0125927344162279,-0.00209318128898223,0.00251586377424092,0.00173152375020789,-0.0153308523733104,0.000726737261860455
"189",2001-10-03,-0.00910220870616666,0.00148811627994881,-0.000467037211448661,0.0031668864397628,0.000785176684331819,0.00073895369196042
"190",2001-10-04,-0.00250112704855673,0.0245547559834952,0.00107386183331122,0.0217776392745387,0.0257883370484328,0.000748831499697289
"191",2001-10-05,0.00537515534546591,-0.00119738539797556,0.00878512136199895,-0.0202878016551527,0.00187900687332454,0.000742907752196986
"192",2001-10-08,-0.00780143793668868,-0.00429354260397767,-0.00132517941231978,0.0102525089195271,-0.00740414180515485,0.000750146693659026
"193",2001-10-09,0.0154797859448611,-0.021645126860573,-0.00610699345381481,0.00294991951377134,-0.0154355135691064,0.000743237080278458
"194",2001-10-10,0.0192153260161169,-0.0171011251895661,-0.0255413493343422,0.00310721272765855,-0.0122676685299526,0.000736975190350986
"195",2001-10-11,0.0266372223952692,-0.00948798780820379,0.00126619895732188,0.00414149896536964,-0.00686749443179294,0.00074060169364154
"196",2001-10-15,0.0354357408682549,0.0284250588958313,0.0393986472608407,-0.0299548630538044,0.0305725957539577,0.000729712272924177
"197",2001-10-16,-0.00368552924084119,0.0187345589191709,0.0171213763852521,-0.0100334595021236,0.0248919226027801,0.00072078057170244
"198",2001-10-17,0.001022113730709,-0.0100292126466638,-0.00678578565539564,0.00503348365372254,-0.0142873015205651,0.000716804494955259
"199",2001-10-18,-0.0169989117867321,0.026016970057669,0.00892683794747423,0.0143316084594686,0.0280604907813377,0.000722105049939303
"200",2001-10-19,0.0150520245041353,0.080401090088581,0.0473856602086385,-0.0434783605930636,0.045160240212264,0.000716141429815131
"201",2001-10-22,0.0208993979886894,0.0442503594444613,0.0222853505667593,-0.0298421540951368,0.0203065383530736,0.000717467449839138
"202",2001-10-23,-0.000396292026509466,-0.0542077342819841,-0.0172349943353522,0.0262436570075265,-0.0120201662314823,0.000718793028985809
"203",2001-10-24,-0.0126708295669522,0.00016054786083486,-0.0258178183112663,-0.00396213678675841,-0.0145519272457018,0.000724421828637967
"204",2001-10-25,0.00876274274627325,0.0137315783144817,0.0195938406329542,-0.0271907074464564,0.00781683173857331,0.000718130294503849
"205",2001-10-26,0.00742967340328721,0.00773756829908575,-0.00398543983844644,-0.00198392723206304,0.0138864227578435,0.000720449383382338
"206",2001-10-29,-0.0286928949138078,-0.00358224221301459,0.00642904877913349,0.0199965403056446,-0.0111416495290599,0.00072309811994864
"207",2001-10-30,-0.0241674129579479,0.00774937310955824,0.00847512503616714,0.0147308986082998,0.010056016943809,0.000720449383382338
"208",2001-10-31,0.0258199657945443,-0.0077263748695189,0.00606453550896173,-0.0167830545384456,-0.00634737739608582,0.000713156271279214
"209",2001-11-01,-0.000590803780177061,0.000366793061691229,-0.00591881238988623,-0.0174856496329978,-0.00194694555841891,0.00071182881637144
"210",2001-11-05,0.0410417627112471,-0.0267221104895158,0.014653280684788,-0.046061213828406,-0.0294745492166123,0.000704187361509456
