data,market_factor
2010-11-11,-0.008532083343640029
2010-11-12,-0.01154564542912813
2010-11-16,-0.01396513877113972
2010-11-17,0.008405457727592061
2010-11-18,0.01642246338577847
2010-11-19,0.0011437817219596086
2010-11-22,-0.0119094407025822
2010-11-23,-0.0204908183494053
2010-11-24,0.019667151382701076
2010-11-25,-0.005164282475434407
2010-11-26,-0.012692292156555922
2010-11-29,-0.004938811543290768
2010-11-30,-0.004462102076089007
2010-12-01,0.020966746840550183
2010-12-02,0.0032716223846105874
2010-12-03,0.005576199009229265
2010-12-06,-0.0011259516723764003
2010-12-07,-0.007125471471974452
2010-12-08,-0.009744362048531238
2010-12-09,-0.002239452357407376
2010-12-10,0.00794699687846895
2010-12-13,0.008573785406414172
2010-12-14,-0.003138476410790059
2010-12-15,-0.007559207778394663
2010-12-16,-0.003820691978989983
2010-12-17,0.008529046715748737
2010-12-20,-0.005936034868315839
2010-12-21,0.012707042421564257
2010-12-22,0.0014816222157790708
2010-12-23,0.000947745383436518
2010-12-27,-0.005986652078808618
2010-12-28,0.0027683914599586595
2010-12-29,0.008767804143907789
2010-12-30,0.0056760584577690695
2011-01-03,0.0076465069395145295
2011-01-04,0.0031434728548739364
2011-01-05,0.005889180488282666
2011-01-06,-0.005803060167188025
2011-01-07,-0.007744505321724599
2011-01-10,0.002718480984404626
2011-01-11,0.00348819975439517
2011-01-12,0.008201753572732182
2011-01-13,-0.011384746914390021
2011-01-14,0.0008270632109715194
2011-01-17,0.0011348508653789475
2011-01-18,-0.002058195852062111
2011-01-19,-0.009206992708217307
2011-01-20,-0.00540179145301476
2011-01-21,-0.00849358100250722
2011-01-24,0.005603592854811322
2011-01-26,-0.003780274735457562
2011-01-27,-0.00889031705335958
2011-01-28,-0.01962735082997057
2011-01-31,-0.0010900341397203886
2011-02-01,0.013262194482463822
2011-02-02,-0.010163683926613239
2011-02-03,-0.0014124104920811868
2011-02-04,-0.017774045025581307
2011-02-07,0.0005992593461644266
2011-02-08,0.0017571563413343151
2011-02-09,-0.02411418268548668
2011-02-10,0.0010152082035056284
2011-02-11,0.01456848352468191
2011-02-14,0.00879466419100451
2011-02-15,0.0003642013685030843
2011-02-16,0.016885655798863114
2011-02-17,0.0019307626715315232
2011-02-18,0.0050840779540058684
2011-02-21,-0.007356816517013613
2011-02-22,-0.009986939969326295
2011-02-23,0.005213680223043491
2011-02-24,-0.0024586361871910076
2011-02-25,0.00010182564806988849
2011-02-28,0.008103653655487325
2011-03-01,-0.0073819256707496825
2011-03-02,0.0164395584227584
2011-03-03,0.00529110484334137
2011-03-04,-0.004068158618048959
2011-03-09,-0.008513290981131868
2011-03-10,-0.014936686965946905
2011-03-11,0.008253984919702383
2011-03-14,0.003123380067931038
2011-03-15,-0.005383596072136134
2011-03-16,-0.016482464973421585
2011-03-17,0.005437783074735681
2011-03-18,0.007231439169787678
2011-03-21,0.0017942922949957252
2011-03-22,0.009998497253164608
2011-03-23,0.007291880301128483
2011-03-24,-0.002772511119386977
2011-03-25,0.003204896315876568
2011-03-28,-0.010107873115369778
2011-03-29,0.004462110060202577
2011-03-30,0.006630463358840243
2011-03-31,0.0070078859495217765
2011-04-01,0.010835736621248418
2011-04-04,0.0033160912552627902
2011-04-05,0.0019878792263986413
2011-04-06,-0.009150836112971374
2011-04-07,-0.002801665135915279
2011-04-08,-0.005458646720196843
2011-04-11,-0.0059854518127876065
2011-04-12,-0.0170043473874124
2011-04-13,-0.007555618129788449
2011-04-14,0.00199640826746008
2011-04-15,0.00630338985087402
2011-04-18,-0.015554615389845637
2011-04-19,0.01052175734681527
2011-04-20,0.011782490029654374
2011-04-25,0.0002733976784733146
2011-04-26,0.003490893588482231
2011-04-27,-0.01183186119890887
2011-04-28,-0.005351944360151265
2011-04-29,0.005044159001456374
2011-05-02,-0.002892215022807181
2011-05-03,-0.014053824077798448
2011-05-04,-0.008891018104495954
2011-05-05,-0.00021344990971096942
2011-05-06,0.010917684313750066
2011-05-09,0.00019373958816900006
2011-05-10,-0.0001208195866408065
2011-05-11,-0.01668606961541558
2011-05-12,0.0013345583800625682
2011-05-13,-0.00973312590514466
2011-05-16,-0.001346798157352603
2011-05-17,0.011807007905568573
2011-05-18,-0.006722487550266112
2011-05-19,-0.004742107849106622
2011-05-20,0.0024047086840847222
2011-05-23,-0.005907807488868678
2011-05-24,0.010796629703937749
2011-05-25,0.00024677061726361744
2011-05-26,0.006484886360299192
2011-05-27,0.0031336381655897635
2011-05-30,-0.0064791059770841096
2011-05-31,0.006421706916471499
2011-06-01,-0.013717460521769304
2011-06-02,0.008713610914472038
2011-06-03,0.0014220996002715406
2011-06-06,-0.015119307872702678
2011-06-07,-0.0003781309027485522
2011-06-08,-0.0016939974298620097
2011-06-09,0.0062061927785841626
2011-06-10,-0.00969759111141487
2011-06-13,-0.011927595652736992
2011-06-14,0.005731937505897592
2011-06-15,-0.008176225394546054
2011-06-16,-0.010153139101714866
2011-06-17,0.0027237061217719634
2011-06-20,0.0030139614699534515
2011-06-21,0.007599498794750742
2011-06-22,-0.004085401436721761
2011-06-24,-0.00019469476564176584
2011-06-27,0.002673669744420861
2011-06-28,0.012153362256328003
2011-06-29,0.0010243069539613426
2011-06-30,0.002080611615142761
2011-07-01,0.012669658430469894
2011-07-04,0.0034738505262930817
2011-07-05,-0.008453245013823262
2011-07-06,-0.004374681347267659
2011-07-07,-0.004546982035637696
2011-07-08,-0.010129322080995063
2011-07-11,-0.014842443974595899
2011-07-12,-0.007761750910858037
2011-07-13,0.011992661791236942
2011-07-14,-0.010925656162704566
2011-07-15,-0.005403887253243033
2011-07-18,-0.004673667113303937
2011-07-19,0.001050608241189639
2011-07-20,-0.004313081160876573
2011-07-21,0.011173965400625704
2011-07-22,-0.0013994769524281856
2011-07-25,-0.0028426755467878344
2011-07-26,-0.007004175018426447
2011-07-27,-0.013526556531874631
2011-07-28,0.0071320576316148045
2011-07-29,-0.002335537425089739
2011-08-01,-0.004236331251711003
2011-08-02,-0.012719074769855983
2011-08-03,-0.01879230211235653
2011-08-04,-0.04978151374796596
2011-08-05,-0.001037105571057746
2011-08-08,-0.07056003805616083
2011-08-09,0.036373007024046076
2011-08-10,0.008421651719235871
2011-08-11,0.032458315588887766
2011-08-12,0.0038672770490054643
2011-08-15,0.024810978678593054
2011-08-16,-0.0017387125759863052
2011-08-17,0.007555007820342171
2011-08-18,-0.023953466515145693
2011-08-19,-0.012958374879126199
2011-08-22,-0.0013815277540016454
2011-08-23,0.02284410927333484
2011-08-24,0.0006429345133921128
2011-08-25,-0.011896904333191611
2011-08-26,0.0034799846831578486
2011-08-29,0.02564393615336122
2011-08-30,0.0065400661120668295
2011-08-31,0.01973907701480677
2011-09-01,0.012118342436603573
2011-09-02,-0.01846656623835057
2011-09-05,-0.02017406476391569
2011-09-06,0.019015895107831717
2011-09-08,0.011680451562172364
2011-09-09,-0.021245294071315455
2011-09-12,0.003170935769233175
2011-09-13,-0.00047004365482492867
2011-09-14,0.011969915718047196
2011-09-15,0.00024809386495639276
2011-09-16,0.012863429761602934
2011-09-19,0.004266322504601976
2011-09-20,-0.0051343894030399136
2011-09-21,-0.003793665802994047
2011-09-22,-0.04135117276406146
2011-09-23,-0.00460419871991001
2011-09-26,0.006311305722967976
2011-09-27,-0.0006871124780123142
2011-09-28,-0.00533526081820727
2011-09-29,0.0011231251815580906
2011-09-30,-0.008462488284698104
2011-10-03,-0.020012834116685724
2011-10-04,-0.006878790631565499
2011-10-05,0.0053171748162482635
2011-10-06,0.01664403862559524
2011-10-07,-0.013606329700990726
2011-10-10,0.026437113509765738
2011-10-11,0.005049451968501124
2011-10-13,0.009183500727529556
2011-10-14,0.004273250946566228
2011-10-17,-0.010987769794611305
2011-10-18,0.016038159894940222
2011-10-19,-0.0020867823391156164
2011-10-20,-0.012980998076457377
2011-10-21,0.01445879702678086
2011-10-24,0.019402548004414575
2011-10-25,-0.00469461979004777
2011-10-26,0.008438461203790175
2011-10-27,0.01583432234941599
2011-10-28,0.006192113707728619
2011-10-31,-0.00910778250342364
2011-11-01,-0.008212997544798562
2011-11-03,0.014645033329062841
2011-11-04,0.004596355747311636
2011-11-07,0.008240532730690938
2011-11-08,-0.004220784947665003
2011-11-09,-0.01501649920588693
2011-11-10,-0.003944516151469936
2011-11-11,0.015377036901629547
2011-11-14,-0.0030420095035076627
2011-11-16,0.006788096751500996
2011-11-17,-0.02160496908340522
2011-11-18,-0.002175776384078385
2011-11-21,-0.003465729778119425
2011-11-22,-0.005447049357181924
2011-11-23,-0.008800925314099511
2011-11-24,0.004818169891555763
2011-11-25,-0.00787618638727264
2011-11-28,0.014257955257732236
2011-11-29,-0.007041701427273694
2011-11-30,0.02138374916948505
2011-12-01,0.015133296004210157
2011-12-02,-0.0032119446376934003
2011-12-05,0.013165653741993341
2011-12-06,0.012257911873806048
2011-12-07,-0.00789117091300032
2011-12-08,-0.013653342278769333
2011-12-09,0.009132312674645496
2011-12-12,-0.009636055129319582
2011-12-13,0.00429086730029672
2011-12-14,-0.011605439402827315
2011-12-15,-0.0008823484620402471
2011-12-16,-0.003213676892424051
2011-12-19,-0.006474615852311595
2011-12-20,0.02296048833592103
2011-12-21,-0.00430533698533421
2011-12-22,0.007080228399873179
2011-12-23,0.006582911687360513
2011-12-26,-0.001749574039049052
2011-12-27,0.005019551191988281
2011-12-28,-0.017620833883953118
2011-12-29,0.0035693450169842662
2012-01-02,0.007468612085440353
2012-01-03,0.014963640810300464
2012-01-04,-0.0034621570949169766
2012-01-05,-0.011559575725859009
2012-01-06,-0.0016029361547894108
2012-01-09,0.0031429361646259416
2012-01-10,0.0033207199565188565
2012-01-11,0.00045297740987904685
2012-01-12,-0.00039022306174277494
2012-01-13,-0.0045386489570118016
2012-01-16,0.011319256037155563
2012-01-17,0.009664730221236335
2012-01-18,0.012204217205441487
2012-01-19,-0.0006777579951481933
2012-01-20,0.0011332794436728333
2012-01-23,0.0011591160469370974
2012-01-24,0.005155175013097431
2012-01-26,-0.0023043548779946433
2012-01-27,-0.00634109216629744
2012-01-30,0.00023400627031239148
2012-01-31,0.006210791762645199
2012-02-01,0.01643915712658742
2012-02-02,-0.0033451233673226907
2012-02-03,0.006139390440650341
2012-02-06,-0.001049039528114576
2012-02-07,0.008860679948095172
2012-02-08,-0.004134685908373923
2012-02-09,-9.684443708993641e-05
2012-02-10,-0.01941435318940503
2012-02-13,0.019416194281105276
2012-02-14,-0.01295485428151006
2012-02-15,0.0014272070868235358
2012-02-16,0.014729514065488026
2012-02-17,0.007293695665692683
2012-02-22,-0.002579185346542603
2012-02-23,-0.00022762340116554454
2012-02-24,0.009774374118191799
2012-02-27,-0.004198113304209765
2012-02-28,0.005290976326641081
2012-02-29,0.002717425641621355
2012-03-01,0.011095113373135344
2012-03-02,0.01117050961257921
2012-03-05,-0.010299136411307072
2012-03-06,-0.019731755318013338
2012-03-07,0.011874130315609674
2012-03-08,0.009670564900936684
2012-03-09,0.004152709398465627
2012-03-12,-0.003447278327911475
2012-03-13,0.02377142238988609
2012-03-14,0.0006187954173327071
2012-03-15,-0.008550597190579053
2012-03-16,-0.0005229105542135656
2012-03-19,0.005952424985547947
2012-03-20,-0.003548890324344531
2012-03-21,-0.001811179107960048
2012-03-22,-0.008426385974296322
2012-03-23,-0.0008024305441051927
2012-03-26,0.01994823224694754
2012-03-27,-0.007241822893692418
2012-03-28,-0.019220101712338507
2012-03-29,0.00039089682461643444
2012-03-30,-0.001843747821362009
2012-04-02,0.012805539183857125
2012-04-03,-0.012537093191445858
2012-04-04,-0.01496022982149707
2012-04-05,0.0020073278757709303
2012-04-09,-0.009449750737975018
2012-04-10,-0.008594381599598615
2012-04-11,0.002414013755394665
2012-04-12,0.021322313114314
2012-04-13,-0.007097527478290072
2012-04-16,-0.003970667167266291
2012-04-17,0.009530471309829749
2012-04-18,0.009380169088217606
2012-04-19,-0.0039722854368523
2012-04-20,0.0026451609912208508
2012-04-23,-0.010054607324348236
2012-04-24,0.0012368604663438307
2012-04-25,-0.000364375831556187
2012-04-26,0.004860406923889716
2012-04-27,-0.002783792872971574
2012-04-30,0.0005087252319195023
2012-05-02,0.006678913131276822
2012-05-03,-0.0063817243167219794
2012-05-04,-0.01962082668915159
2012-05-07,0.008991286913292755
2012-05-08,-0.01272916495504529
2012-05-09,-0.008101917527120011
2012-05-10,-0.0009619394460691814
2012-05-11,-0.006783788983436987
2012-05-14,-0.019271465187650855
2012-05-15,-0.012101269398625375
2012-05-16,-0.00019252945196303605
2012-05-17,-0.022793111480089754
2012-05-18,0.006582689068838693
2012-05-21,0.02205129664113192
2012-05-22,-0.012256659180812344
2012-05-23,-0.015229435167384918
2012-05-24,-0.01136164835877976
2012-05-25,0.0010091102278349485
2012-05-28,0.012332022299363853
2012-05-29,-0.004799604721110904
2012-05-30,-0.009481625653984934
2012-05-31,0.013442436050492532
2012-06-01,-0.022192614489142948
2012-06-04,-0.00014054724335850222
2012-06-05,-0.011382217026587376
2012-06-06,0.027319107632805283
2012-06-08,-0.0015790271664807337
2012-06-11,-0.00930976062873911
2012-06-12,0.01657310484445994
2012-06-13,0.0021825575428968636
2012-06-14,-0.005078636341759459
2012-06-15,0.007621216792053697
2012-06-18,0.011693990944089532
2012-06-19,0.019950059315704115
2012-06-20,-0.0005775981369679496
2012-06-21,-0.02262911673759745
2012-06-22,-0.0026046420279681333
2012-06-25,-0.019562562894488898
2012-06-26,0.00589231380396997
2012-06-27,-0.010680637033274548
2012-06-28,-0.0025680937473157536
2012-06-29,0.023317261387548447
2012-07-02,-0.002355225399635022
2012-07-03,0.016444701907140986
2012-07-04,0.005283861505454284
2012-07-05,0.0018220313610643826
2012-07-06,-0.012469113809574849
2012-07-10,-0.021560722700685285
2012-07-11,-0.0011757027316214616
2012-07-12,-0.006186898567601913
2012-07-13,0.011276675716843756
2012-07-16,-0.008719517693327489
2012-07-17,0.0033227165995854385
2012-07-18,0.006063381833028569
2012-07-19,0.005325075129916802
2012-07-20,-0.013611938291404052
2012-07-23,-0.010112049363828887
2012-07-24,-0.010796888326259324
2012-07-25,0.0012079830738043673
2012-07-26,0.02167342235135419
2012-07-27,0.03386269900188192
2012-07-30,0.005455223214651366
2012-07-31,-0.016926219809740312
2012-08-01,0.0027421580656320677
2012-08-02,-0.010462507765329138
2012-08-03,0.014475389751546153
2012-08-06,0.011756474194686038
2012-08-07,-0.004912152296522714
2012-08-08,0.012026439446133293
2012-08-09,-0.003919544323669055
2012-08-10,0.0023320993196511604
2012-08-13,-0.00316295488518996
2012-08-14,-0.006446414044714781
2012-08-15,-0.00136659479708827
2012-08-16,0.010327526117801692
2012-08-17,-0.008687284495663049
2012-08-20,0.0004634780281148422
2012-08-21,-0.011900663290588448
2012-08-22,0.008006967250882806
2012-08-23,-0.0063610194431787444
2012-08-24,-0.0005268889089080843
2012-08-27,-0.003247087250317872
2012-08-28,-0.000958819752281846
2012-08-29,-0.0116087317692159
2012-08-30,-0.0029623216721580206
2012-08-31,0.0048636403742304945
2012-09-03,0.0017606382104105455
2012-09-04,-0.012966780787377027
2012-09-05,0.007794923320497349
2012-09-06,0.02101946947389223
2012-09-10,-0.0035044657431281
2012-09-11,0.00935022080705054
2012-09-12,-0.0033748420094698605
2012-09-13,0.02274617989198762
2012-09-14,0.00382142460159174
2012-09-17,0.001766734897661019
2012-09-18,-0.0036037352004102225
2012-09-19,-0.005882735516880633
2012-09-20,0.002981778718490051
2012-09-21,-0.00021749984187198834
2012-09-24,0.005242175201374013
2012-09-25,-0.012888012091581014
2012-09-26,0.0003550561427372842
2012-09-27,-0.001685175014683793
2012-09-28,-0.007319845030422213
2012-10-01,0.008054112889204774
2012-10-02,0.003699107505804633
2012-10-03,-0.009090256135323029
2012-10-04,0.0046604356401445095
2012-10-05,0.00622710267977554
2012-10-08,0.013343697120691824
2012-10-09,-0.010325103502619776
2012-10-10,-0.0038689029000038653
2012-10-11,0.008123130703608983
2012-10-15,0.008060009801344343
2012-10-16,0.00414755817940367
2012-10-17,0.002620711242303398
2012-10-18,-0.000585575866499085
2012-10-19,-0.011140347870048941
2012-10-22,-0.003974915661294747
2012-10-23,-0.012138363656624008
2012-10-24,-0.006262133110237209
2012-10-25,0.008672017963121422
2012-10-26,-0.00039239632794764277
2012-10-29,0.00025030793344635576
2012-10-30,0.0038234189483781814
2012-10-31,-0.008776266205402295
2012-11-01,0.012649705699973715
2012-11-05,0.002354312002872333
2012-11-06,0.009934958020307284
2012-11-07,-0.009781191804262587
2012-11-08,-0.013086042011485355
2012-11-09,-0.0049302269791489835
2012-11-12,-0.0037709141653867995
2012-11-13,0.007179653646884037
2012-11-14,-0.014058309453323158
2012-11-16,0.0009968160877495732
2012-11-19,0.009849740736412154
2012-11-21,-0.0012321993651221146
2012-11-22,-0.0006565028013385044
2012-11-23,0.015512449014488047
2012-11-26,-0.009202569907363145
2012-11-27,-0.006014488403250157
2012-11-28,0.004031820603392163
2012-11-29,0.009594762500585345
2012-11-30,0.004970364622975583
2012-12-03,0.009616341840423917
2012-12-04,-0.010954295420660563
2012-12-05,6.819722526403457e-05
2012-12-06,0.00035408154029469214
2012-12-07,0.003585946787157149
2012-12-10,0.02167314918717269
2012-12-11,0.010459992385025941
2012-12-12,-0.0013442129180510002
2012-12-13,-0.0012330679807948833
2012-12-14,0.004563182761501809
2012-12-17,0.0011258705755551406
2012-12-18,0.00859359507010026
2012-12-19,0.005715731423862189
2012-12-20,-0.005753083195661216
2012-12-21,-0.0032440048238647134
2012-12-26,-0.005769575296715773
2012-12-27,-0.0021027336611319763
2012-12-28,0.004509043435983953
2013-01-02,0.01544695623701977
2013-01-03,0.009494052242254384
2013-01-04,-0.00740378182295162
2013-01-07,-0.00712782409814453
2013-01-08,-0.008899994096056622
2013-01-09,0.008854488302920694
2013-01-10,0.0014636690823743624
2013-01-11,-0.004763359337413218
2013-01-14,0.0029431986743019387
2013-01-15,-0.0006099284392837138
2013-01-16,0.008273023480549122
2013-01-17,0.0062238721615341325
2013-01-18,-0.0013951098333899936
2013-01-21,-0.0002519804473426148
2013-01-22,0.001526527944305271
2013-01-23,0.003137445992929959
2013-01-24,-0.0048247310916306255
2013-01-28,-0.01646806013456663
2013-01-29,0.007754424265987728
2013-01-30,-0.010036910980001071
2013-01-31,0.006738679177867826
2013-02-01,0.003927353848983842
2013-02-04,-0.003565263730260597
2013-02-05,-0.002433831170091179
2013-02-06,-0.005327829496157015
2013-02-07,-0.008795165970879792
2013-02-08,0.003640471472910638
2013-02-13,-0.0017641271028596092
2013-02-14,-0.004825309098263903
2013-02-15,-0.00537163341608451
2013-02-18,-0.0011406539317178445
2013-02-19,0.0012701940513908728
2013-02-20,-0.011535853714915098
2013-02-21,-0.008335578245625566
2013-02-22,0.004976992045809928
2013-02-25,-0.007601733709927433
2013-02-26,0.007104023614425465
2013-02-27,-0.004517682616582705
2013-02-28,0.011237012931692134
2013-03-01,-0.003736512284975217
2013-03-04,-0.007890509124454988
2013-03-05,-0.003351142824523328
2013-03-06,0.030389471211243184
2013-03-07,0.0009703065257179117
2013-03-08,-0.00395713949852808
2013-03-11,0.00272025828535874
2013-03-12,-0.00748771225499235
2013-03-13,-0.010660906182158378
2013-03-14,0.0047663125846078135
2013-03-15,-0.011002626095953792
2013-03-18,0.002770670102280231
2013-03-19,-0.00869672725103215
2013-03-20,-0.0022641316525247373
2013-03-21,-0.007017216942306509
2013-03-22,-0.00444284138721339
2013-03-25,-0.009412007212275877
2013-03-26,0.009870548371117659
2013-03-27,0.0035313988563826114
2013-03-28,0.005952064838638998
2013-04-01,-0.005882658004618489
2013-04-02,-0.010123090288471035
2013-04-03,0.003266257520646681
2013-04-04,-0.00984797109997588
2013-04-05,0.002386651552075702
2013-04-08,-0.001572289829448547
2013-04-09,0.012302924266567143
2013-04-10,0.002871551859928671
2013-04-11,-0.012752427871482308
2013-04-12,-0.007873579028361997
2013-04-15,-0.0321700088116708
2013-04-16,0.020954578685630266
2013-04-17,-0.009868371013161941
2013-04-18,0.008724452709943846
2013-04-19,0.011984461415348627
2013-04-22,0.0026086997522982163
2013-04-23,0.01646190838022703
2013-04-24,-0.005113875093282609
2013-04-25,-0.0030461977334886015
2013-04-26,-0.012784573420954898
2013-04-29,0.008976678816736638
2013-04-30,0.0313972456095482
2013-05-02,-0.010198425995190481
2013-05-03,0.007052023097723132
2013-05-06,0.0014671538027511896
2013-05-07,0.007749896979536677
2013-05-08,-0.004681127656247124
2013-05-09,0.006032647705083032
2013-05-10,-0.0032519528860821137
2013-05-13,-0.0074396990378649925
2013-05-14,0.0058842890644636514
2013-05-15,0.003159255693783624
2013-05-16,-0.005328114408978561
2013-05-17,0.0065551354646141025
2013-05-20,0.005499554454796541
2013-05-21,0.003755716505091995
2013-05-22,-0.003359370730353779
2013-05-23,-0.004048847831608298
2013-05-24,-0.0007554134558814987
2013-05-27,-0.0017591597602181386
2013-05-28,0.0021946250817518258
2013-05-29,-0.016753104993648654
2013-05-31,-0.013065358624138965
2013-06-03,-0.0008112900707953708
2013-06-04,-0.0029207215318978433
2013-06-05,-0.01624924217574623
2013-06-06,0.001635964547470046
2013-06-07,-0.015439908101223275
2013-06-10,-0.004473744499933287
2013-06-11,-0.023557965651597953
2013-06-12,-0.008059400040477779
2013-06-13,0.012478064711513718
