data,retorno_carteira_tercil_1,retorno_carteira_tercil_2,retorno_carteira_tercil_3,rf_return,factor_bab
2010-05-11,-0.001959406758433194,-0.0010057942547232596,-0.011292492893236559,0.00035548999999999997,0.0019487105941902528
2010-05-12,0.006961745962940353,0.011156759681239444,0.01634078875148674,0.00035585,0.005780798456766635
2010-05-13,0.0011267853476691983,0.0018925998383207067,-0.008185902534306119,0.00035585,0.0075156309175665225
2010-05-14,-0.007917238531483295,-0.019455830673099885,-0.0326159432124305,0.00035585,0.0012743475662882267
2010-05-17,0.000554177186079728,-0.007631044576362049,-0.016325385843897942,0.00035585,0.01145406474592103
2010-05-18,-0.011498330882230873,-0.020584674328511875,-0.03487678527482103,0.00035548999999999997,-0.0060687822287021145
2010-05-19,-0.0033749735834288524,-0.02202736116613663,-0.021879343657358916,0.00035548999999999997,0.005417386005809339
2010-05-20,-0.023148353752051647,-0.03187682722948784,-0.01560378975656314,0.00035548999999999997,-0.047462920677467
2010-05-21,0.01209996037031727,0.029359668254586548,0.04148791630178542,0.00035548999999999997,0.0019208201045962867
2010-05-24,0.004165284230260564,-0.003339755620736227,-0.009990571297266746,0.00035585,0.016193915066346473
2010-05-25,-0.009496163046010173,-0.010062049304505251,-0.015038640663790478,0.00035585,-0.014172864932743001
2010-05-26,0.0083275432345704,0.02728789934511921,0.013142525123126815,0.00035585,0.01125075307342758
2010-05-27,0.011603494937356709,0.030349435760109136,0.04657040612799,0.00035548999999999997,-0.0026441790546061564
2010-05-28,0.0007419573810153735,-0.0026629899083605493,0.004434374322192102,0.00035585,-0.001728905096121555
2010-05-31,0.010684809667607114,0.013943035747959713,0.014397168021611256,0.00035548999999999997,0.01623900160244722
2010-06-01,-0.014841428279172264,-0.014465364582499182,-0.01750488058282873,0.00035657,-0.02722016394586184
2010-06-02,0.012593671231211126,0.015405633232004164,0.01799390136711253,0.00035657,0.019762388803443158
2010-06-04,-0.0023931259957673573,-0.010904855672747925,-0.01934936544387772,0.00035621,0.00597909245334012
2010-06-07,0.007718089403833162,-0.007264737739638189,-0.007976151299661243,0.00035657,0.024425486832203823
2010-06-08,0.00042849571649108243,0.00304329525862678,0.011795262379568513,0.00035621,-0.00738500890206722
2010-06-09,-0.0018929291593246707,-0.00043835237110840316,-0.009782276065968801,0.00035585,0.0009329300374335556
2010-06-10,0.00882727393047907,0.022933388800810466,0.030010650578838498,0.00038261,0.0020843790449609698
2010-06-11,0.005972538527035531,0.011253678893770902,0.01252030874306099,0.00038116999999999996,0.0063293556880414225
2010-06-14,0.0033844767582699043,-0.0013102135727260276,0.003738423777621034,0.00038225,0.005491059505590659
2010-06-15,0.009633541614360886,0.01667844637414539,0.01900640007037484,0.00038298,0.01143779064574181
2010-06-16,-0.0007405973307477247,0.0018027337320886086,0.000627585622696436,0.00038261,-0.00304748449896741
2010-06-17,0.0012021963684613838,-0.006582720359957756,0.002046688757957053,0.00038261,0.0010040592942527364
2010-06-18,0.0023065520178723606,0.0018542188822938553,0.00043859932461633763,0.00038298,0.0049045597050763
2010-06-21,0.0016765984802724456,0.0022837357835959913,0.005954558202451685,0.00038298,-0.00036432042962701453
2010-06-22,0.008777429297029717,0.002351221929619509,0.004975333210688659,0.00038298,0.018524736833132893
2010-06-23,-9.999654191388345e-05,0.001909283286639521,0.007815164920735343,0.00038298,-0.006159532669865825
2010-06-24,-0.010005591547375656,-0.013264315706124638,-0.0157516273589807,0.00038298,-0.016008337979842233
2010-06-25,0.014789450316519192,0.012364526182228566,0.010280258288497728,0.00038298,0.03045776908077139
2010-06-28,0.004064982060847077,-0.003286278875741005,0.0008253310685764229,0.00038298,0.009165754352637048
2010-06-29,-0.013232780906530779,-0.027087735315185206,-0.03800726624676397,0.00038298,-0.00956907296140316
2010-06-30,-0.0048655769705398845,-0.007085108382381465,-0.007111914834659834,0.00038261,-0.008521714969749112
2010-07-01,-0.004349682953982351,0.0070502377061686175,-0.0004294353116415596,0.00038334,-0.011968963409782232
2010-07-02,0.0015040876296524405,0.008840917350498157,0.010100265359213675,0.00038334,-0.0033372793499913123
2010-07-05,5.730291114787257e-05,-0.006596756842098233,-0.0026198904959312463,0.00038334,0.0010851982514143883
2010-07-06,0.014586399548691533,0.009574000575253693,0.012872362553397318,0.00038334,0.029405002316209464
2010-07-07,0.001964309067459571,0.008063576376080668,0.018018265420498815,0.00038334,-0.007252780347822305
2010-07-08,-0.003532805847580228,0.002172256826175895,0.0034131618606302433,0.00038334,-0.012302173657345976
2010-07-12,-0.004833774216623474,-0.004868170842993846,-0.006047404452231925,0.00038334,-0.009606803056329067
2010-07-13,0.011300974736224283,0.014418150570531656,0.012523116345543329,0.00038334,0.020957481350289787
2010-07-14,-0.006910112803399863,-0.002378179130335231,0.006400213191261721,0.00038298,-0.023153333419645372
2010-07-15,-0.0005277326918732204,0.008022539385472146,0.0026529725108010755,0.00038334,-0.003875939307921309
2010-07-16,-0.009506749827491235,-0.014085336185551136,-0.015813113028726355,0.00038334,-0.015616116318029446
2010-07-19,0.011215604438310291,0.00669040979097692,0.01701468671769152,0.00038298,0.01782246678103696
2010-07-20,0.0037915744105911442,0.008229169881103547,0.004502407264724526,0.00038334,0.006329065760459159
2010-07-21,-0.003143634367134829,-0.0008651165136361142,0.0007535510421204887,0.00038334,-0.009551411243358074
2010-07-22,0.010801013544484487,0.018960383786697555,0.02458151852972582,0.00040132,0.01178838874142394
2010-07-23,8.058271664638477e-05,0.005248215830762889,0.013005804604959953,0.00040132,-0.009013944959315125
2010-07-26,0.005648094921963486,0.0011186842359544899,0.00547168029916585,0.00040132,0.010566581029915943
2010-07-27,0.0051656530379448895,0.0019872206646450318,0.0047929304463600565,0.00040096,0.009733409156993927
2010-07-28,-0.007993314822016154,0.0010603587947865677,-0.002302828488600877,0.00040096,-0.020409702294917835
2010-07-29,0.001028664379000181,0.0007306707282992965,0.006131938107087116,0.00040096,-0.0020562337823128605
2010-07-30,0.0101617472053205,0.008292310122549286,0.012392134540235642,0.00040096,0.017999587238865758
2010-08-02,0.006416359024217662,0.018209641835213057,0.007937522619335566,0.00040168,0.01102784575206613
2010-08-03,-0.0060962025208570626,-0.012735143912144722,-0.013959432246895605,0.00040132,-0.008055050937179982
2010-08-04,0.0035365814419951657,0.007589859606610544,0.004780039717020619,0.00040132,0.005469017345681334
2010-08-05,0.0060059483769022825,0.0052165269880955845,0.004815887807645057,0.00040132,0.011893402496867121
2010-08-06,-0.004293451994928005,-0.002281062645125081,-0.007061966698363826,0.00040132,-0.007627052198995065
2010-08-09,-0.010594749848804211,-0.0027945521459676248,-0.005923999789546017,0.00040132,-0.024783306865453318
2010-08-10,-0.0014635036692889466,-0.0046446829087359665,-0.007225392417205402,0.00040132,-0.00013771525162909002
2010-08-11,-0.007063432188257295,-0.01140785163338576,-0.021746653606246804,0.00040132,-0.005749914262552365
2010-08-12,0.0022981703680070853,0.00121215602565635,0.005488029002948662,0.00040132,0.0017968271185531434
2010-08-13,-0.003293977360497544,0.02227509773417195,-0.0003858777852023503,0.00040132,-0.009158800781016295
2010-08-16,0.01242891889186924,-0.0017510069800343784,0.007748880420573538,0.00040132,0.026842184041413187
2010-08-17,0.0026201952265703576,0.005808841804009721,0.01420588770203823,0.00040132,-0.0027699566449696103
2010-08-18,0.011540681124469663,0.0037653159440627993,0.006531479257721918,0.00040096,0.025279158198859564
2010-08-19,-9.588516019391955e-05,-0.006279815010610812,-0.007600126502717642,0.00040096,0.003665795202603469
2010-08-20,0.005065890204368575,-0.00037484041409633983,-0.0005018748579167033,0.00040096,0.012738445991747213
2010-08-23,-0.006670923354123166,-0.008925708346613865,-0.003357382933206857,0.00040096,-0.01613091290535072
2010-08-24,-0.0023223472121639355,-0.009383746208846922,-0.006532075038831091,0.00040096,-0.0028091752598346223
2010-08-25,-0.006115600866126681,-0.0012395647622251743,-0.011274595869973694,0.00040132,-0.009771031088750968
2010-08-26,-0.0038504663527796196,-0.002640257172758017,-0.01529552710274867,0.00040096,-0.0013627854850743557
2010-08-27,0.01667600566377863,0.022230659126037864,0.026089175469256074,0.00040132,0.02655375127218649
2010-08-30,-0.006908885883922954,-0.010903019912322886,-0.011820043312834153,0.00040023999999999995,-0.011501533104814138
2010-08-31,-0.0013101433007042251,0.009717301010612975,0.00740673496711993,0.00040096,-0.00881257996918783
2010-09-01,0.013962684296922752,0.018116731039526043,0.01918355690746851,0.00040096,0.024990896640546677
2010-09-02,-0.0037145170498208225,-0.0018514752398308767,-0.004204691727683498,0.00040096,-0.008272295722697179
2010-09-03,-0.001448134420003375,-0.0023857484045774558,-0.0073543134254729185,0.0004006,-0.00013819611591107082
2010-09-06,0.0022980908769865468,0.0014154402093931912,0.0017848447075591032,0.00040023999999999995,0.004279956619768179
2010-09-08,-0.005908041430867864,-0.0013847967922767021,0.003630991215129798,0.0004006,-0.019155792905928216
2010-09-09,-0.0002752920430545385,0.006649510458418051,0.011002485591318395,0.00040132,-0.008507148365963108
2010-09-10,0.008271493599852733,0.002437020470024341,0.0065469539021244414,0.00040096,0.01749513980622603
2010-09-13,0.005628490591440057,0.00902881315801011,0.009277808174082762,0.0004006,0.008603811846307489
2010-09-14,0.005120026589069535,0.00528335229368096,-0.0018599165348635537,0.0004006,0.014232015084819447
2010-09-15,0.010730295830561454,0.004588982131551206,0.005947539253843335,0.00039916,0.024549822961313774
2010-09-16,-0.003272731065444151,-0.004244628675482662,-0.002931751621161055,0.00039988,-0.007871918759942868
2010-09-17,-0.004552635649057652,-0.001665637055915738,-0.0027041600561510584,0.0004006,-0.011490585020175154
2010-09-20,0.00668669141233612,0.010949236296924474,0.011435896913133622,0.0004006,0.010118058626839076
2010-09-21,-0.0045414153520998935,-0.0016298788268389597,-0.002617800371229135,0.0004006,-0.011514471440182777
2010-09-22,0.0013254934158617765,0.0023932199303727092,0.009402849471717859,0.0004006,-0.0031541935310970635
2010-09-23,0.000504324711245095,0.0027938720792825555,0.003062482456809987,0.00040096,-0.0013941783053693887
2010-09-24,-0.0071066837864704035,-0.0010882268870852324,-0.012072998632396373,0.00040096,-0.012528370701394825
2010-09-27,0.0017467062664330885,0.005126792740270126,0.008076632928083896,0.00040096,-0.0011771682597520954
2010-09-28,0.0005851913063455251,0.0019516840690350287,0.0026984428087977494,0.0004006,-0.0009448691912977565
2010-09-29,-0.0009988251458168476,-0.0008270566895639224,-0.010664025058365618,0.00039988,0.0031654337113543457
2010-09-30,0.0033065638680175313,0.007305058752751634,0.0020295321360246517,0.00040023999999999995,0.00686321748947496
2010-10-01,0.006552458234784243,0.01679706736656248,0.017027410997460555,0.00040132,0.006521019417920859
2010-10-04,0.00624483177325612,0.00433497974507411,-0.00030590164680002654,0.00040132,0.017382636642857066
2010-10-05,0.013347833020227098,0.012767089685448834,0.013976973805347842,0.00040132,0.028245680994506972
2010-10-06,-0.000765400184533281,-0.003468374666750655,-0.0026233491958710274,0.00040132,-0.0013242630761260113
2010-10-07,-0.003288028472466592,-0.002434408151163505,-0.00951072240601928,0.00040132,-0.003951878686859353
2010-10-08,0.007624558695558158,0.01818751805705235,0.011238897553361988,0.00040132,0.013546656940253551
2010-10-11,0.006053794761954822,0.01048342355443119,0.005648676941874458,0.00040132,0.012793009104148604
2010-10-13,0.008416474266965885,0.008792190799733686,0.015829813324746637,0.00040132,0.01272487765557489
2010-10-14,-0.0018740223041316198,-0.0049871168177652025,-0.00024734701571286707,0.00040096,-0.006141166367410007
2010-10-15,-0.0022508950580726684,0.0004471710199256169,0.001912177690360795,0.00040132,-0.008696213270447492
2010-10-18,-0.005797514176311913,-0.0011911509534162565,-0.0013475962421257398,0.00040132,-0.016745267317143948
2010-10-19,-0.01015894053090263,-0.01989012416387811,-0.03420016694643189,0.00040132,-0.0070882296363043475
2010-10-20,0.006981150981166996,0.0029771758172643936,0.010337486511167945,0.00040132,0.012296641444591704
2010-10-21,0.0049945557623185055,0.0006966635588041044,-0.004978713774886207,0.00040132,0.016934068605933415
2010-10-22,-0.006542439087494768,-0.00017048146199110186,0.0033977866510566225,0.00040132,-0.022117293160048162
2010-10-25,-0.0006078944248315922,0.011337383311393848,-0.005701284700098146,0.00040132,0.001218092479530193
2010-10-26,0.011564068897494796,0.012323580321020421,0.008253491863200147,0.00040132,0.02696624802581499
2010-10-27,-0.004215891743049487,-0.006557393044281544,0.006088764525401126,0.00040132,-0.017211837749079528
2010-10-28,-0.0037197190529056345,-0.003333135836341366,1.1196198073188792e-05,0.00040132,-0.011656179919206883
2010-10-29,0.006215572222421782,0.007916561313874538,0.012307965866549996,0.00040132,0.0087461733547603
2010-11-01,0.011374772009799198,0.01121891461922531,0.006127738277547784,0.00040132,0.050470917615674224
2010-11-03,-0.007623292321618037,0.005661724449965234,0.008192759595791521,0.00040132,-0.044520465384966845
2010-11-04,0.012160368818747594,0.010281838115014338,0.01410181373595616,0.00040132,0.049277377584922906
2010-11-05,-0.0056449771121567,0.0002720860888527632,-0.00552480735652826,0.00040132,-0.02604829438298762
2010-11-08,0.004597754044944736,-0.0016340481526079848,-0.0017530146894309262,0.00040132,0.02206156204793474
2010-11-09,-0.0027393634022248236,-0.002135837438338732,-0.021216205393363857,0.00040132,-0.0017493159164086967
2010-11-10,-0.0018444048117792846,-0.003890483596122548,-0.007948283097640955,0.00040096,-0.005766141531043091
2010-11-11,-0.014210390044814268,-0.007011228007003358,1.0793092684155007e-06,0.00040096,-0.071794195520801
2010-11-12,-0.008912598898206055,-0.00421454799863326,-0.0156434139876773,0.00040132,-0.035730785473905194
2010-11-16,-0.015543282316309795,-0.014376089367121545,-0.020415000205039502,0.00040132,-0.0653943572973491
2010-11-17,0.013071232252569278,0.007798253631058647,0.01595857050749891,0.00040132,0.052588911586033946
2010-11-18,0.012482174192911708,0.009352087687395125,0.01598822075566459,0.00040132,0.04966543480223339
2010-11-19,0.0028136805990828994,0.006062232448220156,0.0012832773069736522,0.00040132,0.011334848012879331
2010-11-22,-0.010314935041570316,-0.011176511209228144,-0.022051746487928434,0.00040132,-0.03857336245667119
2010-11-23,-0.01541447175843287,-0.016815574586562493,-0.02860982900239915,0.00040132,-0.059551608085156554
2010-11-24,0.01839669849882541,0.02443751586929536,0.02682285567060638,0.00040132,0.07194473926522515
2010-11-25,-0.001850484462402003,0.0033389709636998783,-0.002138985235817677,0.00040132,-0.009489314385363023
2010-11-26,-0.007945747808943363,-0.011133776945637318,-0.017889341459802918,0.00040132,-0.029536035178801667
2010-11-29,-0.008139113333677553,-0.006241020343824439,-0.006812251565803534,0.00040132,-0.03752870085287429
2010-11-30,0.0048711115932520655,0.009464612573687014,-0.0008540215507118713,0.00040132,0.02283819805397299
2010-12-01,0.01585804047546952,0.014393171587712346,0.023587382563859536,0.00040132,0.04369936021292719
2010-12-02,0.006952552646923725,0.005193973649833801,0.0003338404144596828,0.00040132,0.024932724079884342
2010-12-03,0.009784144478487447,-0.0010914006812709248,-0.018530829787762885,0.00040132,0.04791316261867252
2010-12-06,-0.006325699696289302,-0.002819764135158807,-0.0023801728364188568,0.00040132,-0.023754648934426213
2010-12-07,-0.003521506453046116,-0.004508131675685141,-6.547243510459813e-05,0.00040132,-0.014600893124106125
2010-12-08,-0.0049115453759516125,-0.012810693233320073,-0.015785616143718924,0.00040132,-0.009696399895176816
2010-12-09,-0.004416041543430449,-0.010719346311090743,-0.011864250658525782,0.00040132,-0.010354656187849432
2010-12-10,0.004794546566474703,0.006919853165643435,0.007508712832776662,0.00040168,0.01208427640992489
2010-12-13,0.0008170555080138642,0.003132291401207636,0.01725515323062622,0.00040132,-0.00934054425419502
2010-12-14,-0.003200457015324434,0.004557669878586932,-0.006468719262762902,0.00040132,-0.009232375662729374
2010-12-15,-0.004572130049835056,-0.005918064037361523,-0.0187899500006192,0.00040132,-0.006460340352135736
2010-12-16,-0.0007189595284368332,0.0011399425072372413,-0.017638110818784136,0.00040132,0.007432063403990267
2010-12-17,0.003014967022134032,0.010263958339646708,0.010611125774889192,0.00040132,0.0033144285973093672
2010-12-20,0.0032060875263332906,-0.0030014603261644284,-0.011335803618195108,0.00040132,0.018260431268945155
2010-12-21,0.010378518973115295,0.008930884825365535,0.021131897254977567,0.00040132,0.0244728948996345
2010-12-22,-0.004002880093155462,-0.0036849419185167875,0.0014091166544773176,0.00040132,-0.017385115013920885
2010-12-23,0.003157895579710781,0.004829515851574111,0.0034778538119340945,0.00040132,0.008479240937363724
2010-12-27,-0.00383341982051453,-0.007771239594244682,-0.009995286532504505,0.00040132,-0.009352142922928238
2010-12-28,0.0010657024018731437,0.001745195487114203,0.003077241458119618,0.00040132,0.0007902870843389232
2010-12-29,0.008266108288257456,0.008398950923348148,0.016587486083352858,0.00040132,0.01939199275905029
2010-12-30,0.0064020455150652755,0.0065524091659565,0.010601936276600483,0.00040132,0.0161883435267707
2011-01-03,0.00808962995881312,0.005714048292266692,0.004459598191600029,0.00040132,0.02202310941008033
2011-01-04,0.00044471887356332707,-0.005394936219657261,0.0011342678818166657,0.00040132,-0.00030769422328171984
2011-01-05,0.006398486600806517,0.001171786604356119,0.007375404160574101,0.00040132,0.014861647034559958
2011-01-06,-0.005873368835170968,-0.006851253469506402,-0.003279142874508507,0.00040132,-0.017749676967113708
2011-01-07,-0.0032908193437086435,-0.006886254409404876,-0.0042758126409721585,0.00040132,-0.008916165026383571
2011-01-10,-0.001000748311713213,0.0044876005128216346,0.0022377371900272635,0.00040132,-0.0055838362164456045
2011-01-11,0.0019393214945159743,0.004729365687104434,0.003772631813952297,0.00040132,0.0028483300291166393
2011-01-12,0.004587660726764557,0.011409977362035558,0.013119775369616244,0.00040132,0.005597931729433803
2011-01-13,0.001666980757948055,-0.011262358013592285,-0.013017083709883992,0.00040132,0.012196125165481745
2011-01-14,0.003414861407504518,0.0021096904874133683,0.0018578858505881733,0.00040132,0.00871387892904881
2011-01-17,0.0005377676679878573,-0.0023906726830388338,-0.006665371171772625,0.00040132,0.004734266806766632
2011-01-18,-0.0034093368831910934,0.005186726737457916,0.0047325076588906265,0.00040132,-0.014774659422758133
2011-01-19,-0.010243419857089701,-0.0029972994098758413,-0.00865330438379129,0.00040132,-0.028401339847547717
2011-01-20,-0.003760652716361602,-0.0012046045852011373,-0.00698838020515122,0.00041922,-0.008808614199682879
2011-01-21,-0.004695115664250215,-0.0061539792520426476,-0.005736274625018486,0.00041922,-0.012547308698508121
2011-01-24,0.007282286749781845,0.004373185884563232,0.005563149187970502,0.00041922,0.01873362721753687
2011-01-26,-0.008420040228663201,-0.010157591330803004,-0.02129167299513669,0.00041922,-0.014949245273737422
2011-01-27,-0.008832294760890666,-0.015045340829300839,-0.02275056255360237,0.00041922,-0.015374912117855175
2011-01-28,-0.01871356809634681,-0.026847735571214913,-0.024639372167484498,0.00041922,-0.04570401395186082
2011-01-31,0.004748776044549165,-0.004941395431816882,-0.0039013542273074664,0.00041922,0.016421234741102075
2011-02-01,0.004105818464777641,0.015313871119160582,0.02552095036250191,0.00041922,-0.004264469680258206
2011-02-02,-0.010392250407711138,-0.011823989146654475,-0.019402401056209218,0.00041922,-0.019664396456480375
2011-02-03,-0.00697474724114787,-0.012433253151089492,-0.006044307583955323,0.00041922,-0.017690119611670548
2011-02-04,-0.012027348041861948,-0.017223806827337127,-0.026069588514919896,0.00041922,-0.020443904157713157
2011-02-07,0.005654797494510807,0.0029100553313533267,-0.00044455181437482886,0.00041922,0.015779837649947826
2011-02-08,0.002651875207516778,0.007056394969039419,0.017285443395410275,0.00041922,-0.003577930857647708
2011-02-09,-0.015297273656738863,-0.020968589194513502,-0.02279082884185656,0.00041922,-0.03193755793900438
2011-02-10,0.0035586951742421443,-0.0026318907735530936,0.0027691499445830444,0.00041957,0.00774632371833647
2011-02-11,0.008332988664081145,0.016065982509202634,0.013585941685208413,0.00041922,0.015196674248660958
2011-02-14,0.00041783075135487513,0.012217299870947463,0.015798555734155135,0.00041957,-0.009202416706017343
2011-02-15,0.0014213712165992431,3.260594565086408e-05,-0.007913339094417134,0.00041957,0.007904013699952403
2011-02-16,0.016417992116872785,0.019277250165958618,0.016635711857121076,0.00041957,0.03694214360560968
2011-02-17,0.0012158991748260888,-0.0007614727367352463,0.0020143377241753856,0.00041957,0.0013677908415950864
2011-02-18,0.009347722970541343,0.004886112217865175,0.011829553395515276,0.00041993,0.019203682234845254
2011-02-21,0.002621541319340719,-0.011272269787664569,-0.018523825581243332,0.00041993,0.017747594205053854
2011-02-22,-0.008993442877152247,-0.011737994598123224,-0.023157904157537528,0.00041993,-0.013342137731508621
2011-02-23,-0.004193210796693377,-0.005138808283857967,-0.004042249249417515,0.00041993,-0.01078008437362844
2011-02-24,0.0023695615180247412,-0.0010382633749692843,0.0054542812193941114,0.00041993,0.002672979064121761
2011-02-25,-0.000652057580729027,0.0034303940150590944,-0.0007150369124288585,0.00041993,-0.0024463990942836618
2011-02-28,0.010390106801364977,0.013153022510748987,0.00690408701335033,0.00041957,0.025189031832610606
2011-03-01,-0.0038176546173695545,-0.0054896548158872085,-0.014676336432730211,0.00041993,-0.002209336470222296
2011-03-02,0.011905992985346137,0.0063961334705330995,0.010524420017386056,0.00041993,0.024696265273276747
2011-03-03,0.006410850149721014,0.01209635495523634,0.018661182752022054,0.00043704,0.004970726102944864
2011-03-04,-0.0030017427101996933,-0.006815955020323877,-0.007318512082560184,0.00043704,-0.0045218554312667705
2011-03-09,0.006411352698044956,0.0006891506861728974,-0.004432073463105609,0.00043704,0.018992346463345675
2011-03-10,-0.009686106983688747,-0.014563117378387247,-0.008238789140020174,0.00043704,-0.021905292135285345
2011-03-11,0.006045934944173176,0.01117952158138043,0.010716472148913143,0.00043704,0.008814577907297791
2011-03-14,0.003955442787048389,0.0024917824213876484,0.005377679850084692,0.00043704,0.006444547967524587
2011-03-15,-0.002350661491263483,-0.007509692139629285,2.3831974560433495e-05,0.00043739,-0.0072326022313348925
2011-03-16,-0.01708148470186568,-0.012027336449750478,-0.0006507883140732521,0.00043739,-0.04636346253851333
2011-03-17,0.001946664913894323,0.0018916074812029022,-0.0006458316124272136,0.00043704,0.004709558817400569
2011-03-18,0.009851771440577717,0.004126693541990284,0.005902285411861761,0.00043739,0.021952233038942698
2011-03-21,0.004050359956900294,0.005592798069937543,-0.009974386998267195,0.00043704,0.016019800521622725
2011-03-22,0.014547840034815952,0.006085697888362849,0.014947206205531078,0.00043704,0.02906682295220259
