ticker,data,ano_mes_carteira,illiquidity,indicator_rank,tercile
LPSB3,201208,201208,0.0250003568316548,16.0,1
VLID3,201208,201208,0.0248162894591639,17.0,1
STBP11,201208,201208,0.0227776751858664,18.0,1
YDUQ3,201208,201208,0.0225866911440808,19.0,1
ALPA4,201208,201208,0.0225282714475387,20.0,1
ALSC3,201208,201208,0.0211079398779877,21.0,1
NEXP3,201208,201208,0.0197710443859187,22.0,1
FLRY3,201208,201208,0.0183888676735522,23.0,1
AMER3,201208,201208,0.01791679510235,24.0,1
MDIA3,201208,201208,0.017840220837071,25.0,1
KROT11,201208,201208,0.0174023393449396,26.0,1
TCSA3,201208,201208,0.0173273384065845,27.0,1
IGTA3,201208,201208,0.0170691910012094,28.0,1
WEGE3,201208,201208,0.0149819797774544,29.0,1
LAND3,201208,201208,0.0145387683999815,30.0,1
OSXB3,201208,201208,0.0128108213278241,31.0,1
POMO4,201208,201208,0.0122005304588756,32.0,1
EVEN3,201208,201208,0.0119665494268202,33.0,1
EZTC3,201208,201208,0.0112450944506928,34.0,1
SULA11,201208,201208,0.0112043253078373,35.0,1
AMIL3,201208,201208,0.011049783772043,36.0,1
RAPT4,201208,201208,0.0104718855028794,37.0,2
MYPK3,201208,201208,0.0104699677268144,38.0,2
PRML3,201208,201208,0.0096786368309388,39.0,2
ARTR3,201208,201208,0.0095697801208053,40.0,2
PSSA3,201208,201208,0.0089030891025468,41.0,2
CSMG3,201208,201208,0.0082568391584763,42.0,2
OIBR4,201208,201208,0.0075860826678197,43.0,2
BISA3,201208,201208,0.0074528660816871,44.0,2
MPLU3,201208,201208,0.0073928430457757,45.0,2
SUZB5,201208,201208,0.0073486800694925,46.0,2
TOTS3,201208,201208,0.0072502775351592,47.0,2
SAUD3,201208,201208,0.0068332717476513,48.0,2
DXCO3,201208,201208,0.0066794297657389,49.0,2
MULT3,201208,201208,0.0064572138367683,50.0,2
ISAE4,201208,201208,0.0063365935264398,51.0,2
JBSS3,201208,201208,0.0059841607196408,52.0,2
ABEV3,201208,201208,0.0058559916802339,53.0,2
GOLL54,201208,201208,0.0058042061183332,54.0,2
ENEV3,201208,201208,0.0055923634089772,55.0,2
BRPR3,201208,201208,0.0053833750763161,56.0,2
BRKM5,201208,201208,0.0052208348637901,57.0,2
MBRF3,201208,201208,0.0051357130978039,58.0,2
AXIA3,201208,201208,0.005034580096106,59.0,2
KLBN4,201208,201208,0.0046722834782608,60.0,2
RSID3,201208,201208,0.0045523157449624,61.0,2
EMBJ3,201208,201208,0.004540228936429,62.0,2
GOAU4,201208,201208,0.0044589958822477,63.0,2
GETI4,201208,201208,0.0044290413193509,64.0,2
FIBR3,201208,201208,0.0043788387976828,65.0,2
CPFE3,201208,201208,0.0039498242233279,66.0,2
ECOR3,201208,201208,0.0038902249409809,67.0,2
LIGT3,201208,201208,0.0038541538505446,68.0,2
ALLL3,201208,201208,0.0037971189600201,69.0,2
MMXM3,201208,201208,0.0037592374295652,70.0,2
DASA3,201208,201208,0.0033439824731621,71.0,2
RENT3,201208,201208,0.0033176496796557,72.0,3
EGIE3,201208,201208,0.0030783386250617,73.0,3
LAME4,201208,201208,0.0030056148810458,74.0,3
GFSA3,201208,201208,0.0029793206884708,75.0,3
CPLE6,201208,201208,0.0028847533756941,76.0,3
ENBR3,201208,201208,0.0025629187475704,77.0,3
CTIP3,201208,201208,0.002456672321238,78.0,3
CRUZ3,201208,201208,0.0024034524964572,79.0,3
HYPE3,201208,201208,0.0023779337279105,80.0,3
BRAP4,201208,201208,0.0023676133893515,81.0,3
BRML3,201208,201208,0.0023302480128903,82.0,3
MRVE3,201208,201208,0.0023031787288208,83.0,3
TIMS3,201208,201208,0.002260636822743,84.0,3
CSAN3,201208,201208,0.0021221857452453,85.0,3
CYRE3,201208,201208,0.0020923795101841,86.0,3
ELPL4,201208,201208,0.002049598027067,87.0,3
PCAR4,201208,201208,0.0020006793464603,88.0,3
HGTX3,201208,201208,0.0019407276955739,89.0,3
LREN3,201208,201208,0.0017322954633144,90.0,3
CSNA3,201208,201208,0.0016893264991269,91.0,3
NATU3,201208,201208,0.0016588241204436,92.0,3
USIM5,201208,201208,0.0016070144660002,93.0,3
VIVT4,201208,201208,0.0015012529539967,94.0,3
MOTV3,201208,201208,0.0014471609007368,95.0,3
PDGR3,201208,201208,0.0012859604833038,96.0,3
CMIG4,201208,201208,0.0010834396015951,97.0,3
BRFS3,201208,201208,0.0010100833461717,98.0,3
GGBR4,201208,201208,0.0008040934449199,99.0,3
ITSA4,201208,201208,0.0007599805609154,100.0,3
B3SA3,201208,201208,0.0006654767217429,101.0,3
CIEL3,201208,201208,0.0006077263971704,102.0,3
AMBV4,201208,201208,0.000534424745671,103.0,3
RDCD3,201208,201208,0.0004904164799594,104.0,3
OGXP3,201208,201208,0.0004433845581438,105.0,3
PETR4,201208,201208,0.0001667148860403,106.0,3
VALE5,201208,201208,9.399089165992348e-05,107.0,3
INEP4,201209,201209,0.1717612781114788,1.0,1
BICB4,201209,201209,0.1155158786007163,2.0,1
FESA4,201209,201209,0.1051935922361581,3.0,1
LUPA3,201209,201209,0.1017447152360658,4.0,1
POSI3,201209,201209,0.1012407266555591,5.0,1
MILK33,201209,201209,0.1002358976525334,6.0,1
CTAX4,201209,201209,0.1002199718388745,7.0,1
SLED4,201209,201209,0.0854139794237174,8.0,1
PMAM3,201209,201209,0.0623047455391794,9.0,1
MAGG3,201209,201209,0.0556475487953688,10.0,1
SLCE3,201209,201209,0.0433964294114364,11.0,1
TGMA3,201209,201209,0.040909188428682,12.0,1
EQTL3,201209,201209,0.0333094506197544,13.0,1
COCE5,201209,201209,0.0291062869311061,14.0,1
AMAR3,201209,201209,0.0268143759192507,15.0,1
LPSB3,201209,201209,0.0245116634268118,16.0,1
VLID3,201209,201209,0.0224525874484673,17.0,1
STBP11,201209,201209,0.0224457661041076,18.0,1
ALPA4,201209,201209,0.0214137633492533,19.0,1
YDUQ3,201209,201209,0.0202407112398804,20.0,1
AMER3,201209,201209,0.0187721937114269,21.0,1
ALSC3,201209,201209,0.0187002013278767,22.0,1
NEXP3,201209,201209,0.0177533853017053,23.0,1
FLRY3,201209,201209,0.0173244806096391,24.0,1
TCSA3,201209,201209,0.0167283396763948,25.0,1
WEGE3,201209,201209,0.0151929800710422,26.0,1
MDIA3,201209,201209,0.0151158654504829,27.0,1
LAND3,201209,201209,0.0149818885087978,28.0,1
IGTA3,201209,201209,0.014581646216023,29.0,1
KROT11,201209,201209,0.014492191018478,30.0,1
OSXB3,201209,201209,0.0117263598596444,31.0,1
EVEN3,201209,201209,0.0112887303682386,32.0,1
AMIL3,201209,201209,0.0111156220600975,33.0,1
SULA11,201209,201209,0.0107981663397664,34.0,1
POMO4,201209,201209,0.0107559180506755,35.0,1
EZTC3,201209,201209,0.0100442849788765,36.0,1
RAPT4,201209,201209,0.0100278543156657,37.0,2
PSSA3,201209,201209,0.0086143544012954,38.0,2
PRML3,201209,201209,0.0085665129419143,39.0,2
MYPK3,201209,201209,0.0084546134303481,40.0,2
ARTR3,201209,201209,0.0082889739187625,41.0,2
CSMG3,201209,201209,0.0077540774725811,42.0,2
BISA3,201209,201209,0.0074174467587443,43.0,2
TOTS3,201209,201209,0.0069758113699485,44.0,2
MPLU3,201209,201209,0.0069239633908945,45.0,2
OIBR4,201209,201209,0.0068659919024437,46.0,2
SUZB5,201209,201209,0.0067328762333784,47.0,2
SAUD3,201209,201209,0.0064745907586721,48.0,2
DXCO3,201209,201209,0.0063485265153559,49.0,2
ISAE4,201209,201209,0.0061907902062502,50.0,2
JBSS3,201209,201209,0.0060337361694003,51.0,2
MULT3,201209,201209,0.0059528079389571,52.0,2
GOLL54,201209,201209,0.0058706555471971,53.0,2
ENEV3,201209,201209,0.005331403400897,54.0,2
MBRF3,201209,201209,0.005191871102806,55.0,2
AXIA3,201209,201209,0.0051141231466417,56.0,2
BRKM5,201209,201209,0.0051084759169689,57.0,2
ABEV3,201209,201209,0.0050998472913838,58.0,2
BRPR3,201209,201209,0.0047234667512975,59.0,2
RSID3,201209,201209,0.00449763464614,60.0,2
GOAU4,201209,201209,0.0044089567183039,61.0,2
KLBN4,201209,201209,0.0042324638166805,62.0,2
FIBR3,201209,201209,0.0042087480320303,63.0,2
GETI4,201209,201209,0.0041683744830227,64.0,2
EMBJ3,201209,201209,0.0041611192047175,65.0,2
LIGT3,201209,201209,0.0039122962360743,66.0,2
ECOR3,201209,201209,0.0037659061058862,67.0,2
MMXM3,201209,201209,0.0037625207951723,68.0,2
ALLL3,201209,201209,0.0037201576879634,69.0,2
CPFE3,201209,201209,0.00366605032867,70.0,2
DASA3,201209,201209,0.0032240031429763,71.0,2
RENT3,201209,201209,0.0030670121466669,72.0,3
GFSA3,201209,201209,0.0030229329507512,73.0,3
LAME4,201209,201209,0.0029801946903444,74.0,3
EGIE3,201209,201209,0.0029442383875202,75.0,3
CPLE6,201209,201209,0.0029053458807579,76.0,3
ENBR3,201209,201209,0.0025418426784044,77.0,3
BRAP4,201209,201209,0.0022687725569232,78.0,3
HYPE3,201209,201209,0.0022415966423597,79.0,3
BRML3,201209,201209,0.00220252308395,80.0,3
CRUZ3,201209,201209,0.002197087452607,81.0,3
MRVE3,201209,201209,0.0021611002929093,82.0,3
CYRE3,201209,201209,0.0020979435370875,83.0,3
ELPL4,201209,201209,0.002093453195757,84.0,3
TIMS3,201209,201209,0.0020828884268595,85.0,3
CTIP3,201209,201209,0.0020772975787791,86.0,3
PCAR4,201209,201209,0.0019643559106798,87.0,3
CSAN3,201209,201209,0.0018671029400201,88.0,3
HGTX3,201209,201209,0.001813538853541,89.0,3
LREN3,201209,201209,0.0017074777891607,90.0,3
CSNA3,201209,201209,0.0016748976732672,91.0,3
USIM5,201209,201209,0.0016065818054858,92.0,3
NATU3,201209,201209,0.0015259031728132,93.0,3
VIVT4,201209,201209,0.0013931621063118,94.0,3
MOTV3,201209,201209,0.0013723481401845,95.0,3
PDGR3,201209,201209,0.0012005275898081,96.0,3
BRFS3,201209,201209,0.0010171335093809,97.0,3
CMIG4,201209,201209,0.0010043806648791,98.0,3
GGBR4,201209,201209,0.0007750307614826,99.0,3
ITSA4,201209,201209,0.0007323364495078,100.0,3
B3SA3,201209,201209,0.0006485030744649,101.0,3
CIEL3,201209,201209,0.0006099347085392,102.0,3
AMBV4,201209,201209,0.0005015370836432,103.0,3
RDCD3,201209,201209,0.0004768902912333,104.0,3
OGXP3,201209,201209,0.0004584792108351,105.0,3
PETR4,201209,201209,0.0001592249730594,106.0,3
VALE5,201209,201209,9.124949875278468e-05,107.0,3
INEP4,201210,201210,0.1776062249028394,1.0,1
BICB4,201210,201210,0.12525869086477,2.0,1
MILK33,201210,201210,0.119672131687569,3.0,1
LUPA3,201210,201210,0.1078720232785414,4.0,1
FESA4,201210,201210,0.1030558083598378,5.0,1
CTAX4,201210,201210,0.1011362920973777,6.0,1
POSI3,201210,201210,0.0963532500229274,7.0,1
SLED4,201210,201210,0.0864019004955933,8.0,1
PMAM3,201210,201210,0.0631167129135557,9.0,1
MAGG3,201210,201210,0.0532252734152078,10.0,1
SLCE3,201210,201210,0.0373788487385066,11.0,1
TGMA3,201210,201210,0.0352924116916809,12.0,1
EQTL3,201210,201210,0.0326342235131793,13.0,1
COCE5,201210,201210,0.0279857724293258,14.0,1
AMAR3,201210,201210,0.025255837817985,15.0,1
LPSB3,201210,201210,0.0241921096004328,16.0,1
STBP11,201210,201210,0.0217907768724602,17.0,1
ALPA4,201210,201210,0.0208302671829535,18.0,1
VLID3,201210,201210,0.019336694556688,19.0,1
ALSC3,201210,201210,0.0185460572245249,20.0,1
YDUQ3,201210,201210,0.018140160231252,21.0,1
AMER3,201210,201210,0.0180184506134504,22.0,1
NEXP3,201210,201210,0.0174866777029492,23.0,1
FLRY3,201210,201210,0.017393455603805,24.0,1
LAND3,201210,201210,0.0158689555462076,25.0,1
TCSA3,201210,201210,0.01575688288469,26.0,1
WEGE3,201210,201210,0.0151660432319576,27.0,1
IGTA3,201210,201210,0.0138942138009947,28.0,1
MDIA3,201210,201210,0.0132562289343741,29.0,1
KROT11,201210,201210,0.0126130639276969,30.0,1
AMIL3,201210,201210,0.0105410935454293,31.0,1
SULA11,201210,201210,0.0102126184441069,32.0,1
EVEN3,201210,201210,0.0100448281206461,33.0,1
OSXB3,201210,201210,0.0098344826152157,34.0,1
RAPT4,201210,201210,0.0092894378462052,35.0,1
EZTC3,201210,201210,0.0092790183222174,36.0,1
POMO4,201210,201210,0.0092063156216116,37.0,2
PRML3,201210,201210,0.0084878645308456,38.0,2
PSSA3,201210,201210,0.0083408006693433,39.0,2
ARTR3,201210,201210,0.0075156616496465,40.0,2
CSMG3,201210,201210,0.0074931105278766,41.0,2
MYPK3,201210,201210,0.0074264908025959,42.0,2
BISA3,201210,201210,0.0072219306402081,43.0,2
TOTS3,201210,201210,0.0065642100442486,44.0,2
OIBR4,201210,201210,0.0064070741756686,45.0,2
SAUD3,201210,201210,0.0063672330658862,46.0,2
SUZB5,201210,201210,0.0061375896986786,47.0,2
MPLU3,201210,201210,0.0060407228997739,48.0,2
ISAE4,201210,201210,0.0060163748111443,49.0,2
JBSS3,201210,201210,0.0059209079900452,50.0,2
GOLL54,201210,201210,0.0058648157414889,51.0,2
DXCO3,201210,201210,0.0058514616642195,52.0,2
MULT3,201210,201210,0.0053804140227003,53.0,2
ENEV3,201210,201210,0.0053419539808813,54.0,2
MBRF3,201210,201210,0.0051351492447321,55.0,2
BRKM5,201210,201210,0.0050526720804182,56.0,2
ABEV3,201210,201210,0.0049685778231117,57.0,2
AXIA3,201210,201210,0.0049524767199746,58.0,2
RSID3,201210,201210,0.0044912763363909,59.0,2
GOAU4,201210,201210,0.004402101764894,60.0,2
BRPR3,201210,201210,0.0043648934853107,61.0,2
FIBR3,201210,201210,0.0041791470905712,62.0,2
LIGT3,201210,201210,0.0039365669695962,63.0,2
GETI4,201210,201210,0.0038910589278281,64.0,2
KLBN4,201210,201210,0.0038089667290411,65.0,2
EMBJ3,201210,201210,0.0038048206192091,66.0,2
ECOR3,201210,201210,0.0037395384547277,67.0,2
MMXM3,201210,201210,0.0037078004083081,68.0,2
ALLL3,201210,201210,0.0036740220738121,69.0,2
CPFE3,201210,201210,0.0036372478298361,70.0,2
DASA3,201210,201210,0.0031845157479411,71.0,2
GFSA3,201210,201210,0.0029772611559735,72.0,3
CPLE6,201210,201210,0.002970614484676,73.0,3
LAME4,201210,201210,0.002862732453395,74.0,3
EGIE3,201210,201210,0.0028483902744862,75.0,3
RENT3,201210,201210,0.0028415856560033,76.0,3
ENBR3,201210,201210,0.002494114439617,77.0,3
BRAP4,201210,201210,0.0022561327304486,78.0,3
ELPL4,201210,201210,0.0022184171761118,79.0,3
HYPE3,201210,201210,0.0021571016323462,80.0,3
BRML3,201210,201210,0.0021259676066903,81.0,3
MRVE3,201210,201210,0.0020929779764195,82.0,3
TIMS3,201210,201210,0.0020362040980106,83.0,3
CYRE3,201210,201210,0.0020247468441379,84.0,3
CRUZ3,201210,201210,0.0020107683846446,85.0,3
PCAR4,201210,201210,0.0018616544531104,86.0,3
CTIP3,201210,201210,0.0018092503943189,87.0,3
CSAN3,201210,201210,0.0018060591660187,88.0,3
HGTX3,201210,201210,0.0016751099845794,89.0,3
CSNA3,201210,201210,0.0016397329552752,90.0,3
LREN3,201210,201210,0.0016228949276856,91.0,3
USIM5,201210,201210,0.0015852604408732,92.0,3
NATU3,201210,201210,0.001460105010342,93.0,3
VIVT4,201210,201210,0.0012806969908746,94.0,3
MOTV3,201210,201210,0.0012258151405166,95.0,3
PDGR3,201210,201210,0.0011456171181627,96.0,3
CMIG4,201210,201210,0.0010045329614365,97.0,3
BRFS3,201210,201210,0.0009726469718,98.0,3
GGBR4,201210,201210,0.0007633337505753,99.0,3
ITSA4,201210,201210,0.0007070273133993,100.0,3
B3SA3,201210,201210,0.0006272853243375,101.0,3
CIEL3,201210,201210,0.0006243735879818,102.0,3
AMBV4,201210,201210,0.0005026470346071,103.0,3
OGXP3,201210,201210,0.0004744622614763,104.0,3
RDCD3,201210,201210,0.0004396978445298,105.0,3
PETR4,201210,201210,0.0001547579442118,106.0,3
VALE5,201210,201210,9.159782807207902e-05,107.0,3
INEP4,201211,201211,0.1855948386866568,1.0,1
BICB4,201211,201211,0.141180105713467,2.0,1
MILK33,201211,201211,0.1394800527505772,3.0,1
LUPA3,201211,201211,0.1202296289673669,4.0,1
FESA4,201211,201211,0.1060845450803945,5.0,1
CTAX4,201211,201211,0.0998333629322003,6.0,1
POSI3,201211,201211,0.0989624882683552,7.0,1
SLED4,201211,201211,0.085502726699876,8.0,1
PMAM3,201211,201211,0.0619328952502397,9.0,1
MAGG3,201211,201211,0.046200332544812,10.0,1
TGMA3,201211,201211,0.032427648378932,11.0,1
APER3,201211,201211,0.0316116158545775,12.0,1
SLCE3,201211,201211,0.0306700728837151,13.0,1
EQTL3,201211,201211,0.0301801403191312,14.0,1
COCE5,201211,201211,0.0291722728039887,15.0,1
LPSB3,201211,201211,0.0221462483691087,16.0,1
ALPA4,201211,201211,0.0201610720115374,17.0,1
STBP11,201211,201211,0.0201243848346726,18.0,1
AMAR3,201211,201211,0.0189637347135809,19.0,1
AMER3,201211,201211,0.018041273118034,20.0,1
FLRY3,201211,201211,0.0177095374865241,21.0,1
LAND3,201211,201211,0.0170431592004396,22.0,1
ALSC3,201211,201211,0.0169455532321559,23.0,1
VLID3,201211,201211,0.0162650627026673,24.0,1
YDUQ3,201211,201211,0.0159944469619325,25.0,1
NEXP3,201211,201211,0.0158817092940341,26.0,1
WEGE3,201211,201211,0.0157768391690389,27.0,1
TCSA3,201211,201211,0.0155721251880869,28.0,1
IGTA3,201211,201211,0.0137181968161166,29.0,1
MDIA3,201211,201211,0.0114618347182826,30.0,1
SULA11,201211,201211,0.0102897877557903,31.0,1
AMIL3,201211,201211,0.0099635526529445,32.0,1
KROT11,201211,201211,0.0098417949887504,33.0,1
OSXB3,201211,201211,0.0095062720687884,34.0,1
EVEN3,201211,201211,0.0092442509367207,35.0,1
POMO4,201211,201211,0.0089564859400044,36.0,1
RAPT4,201211,201211,0.0087943668352932,37.0,2
PRML3,201211,201211,0.0083531978558463,38.0,2
PSSA3,201211,201211,0.0081184419094333,39.0,2
EZTC3,201211,201211,0.008046909382774,40.0,2
PRIO3,201211,201211,0.0075779216417924,41.0,2
BISA3,201211,201211,0.0072379653004294,42.0,2
ARTR3,201211,201211,0.0070942581164562,43.0,2
MYPK3,201211,201211,0.0070187748783585,44.0,2
CSMG3,201211,201211,0.0067139325405757,45.0,2
TOTS3,201211,201211,0.0066220869002737,46.0,2
SAUD3,201211,201211,0.0063972261925881,47.0,2
ISAE4,201211,201211,0.0062665481673362,48.0,2
GOLL54,201211,201211,0.0059016634469455,49.0,2
SUZB5,201211,201211,0.0058209716264073,50.0,2
MPLU3,201211,201211,0.0057017739475394,51.0,2
OIBR4,201211,201211,0.0056077110880712,52.0,2
JBSS3,201211,201211,0.0055445583566572,53.0,2
DXCO3,201211,201211,0.0054244593381851,54.0,2
MULT3,201211,201211,0.0051819525553028,55.0,2
MBRF3,201211,201211,0.0050685797878349,56.0,2
BRKM5,201211,201211,0.0050125827127191,57.0,2
ABEV3,201211,201211,0.0050038498580046,58.0,2
ENEV3,201211,201211,0.0049678437084704,59.0,2
AXIA3,201211,201211,0.0048286097756613,60.0,2
RSID3,201211,201211,0.0046480469983394,61.0,2
GOAU4,201211,201211,0.0041831791428891,62.0,2
FIBR3,201211,201211,0.0040301318992767,63.0,2
BRPR3,201211,201211,0.0040151215238495,64.0,2
LIGT3,201211,201211,0.0039413252843351,65.0,2
GETI4,201211,201211,0.003909793302197,66.0,2
MMXM3,201211,201211,0.0038875358497513,67.0,2
KLBN4,201211,201211,0.00371410613751,68.0,2
ALLL3,201211,201211,0.0036210212420158,69.0,2
EMBJ3,201211,201211,0.0035430045130604,70.0,2
ECOR3,201211,201211,0.0034954753714023,71.0,2
CPFE3,201211,201211,0.0034920069453047,72.0,2
DASA3,201211,201211,0.0032402539220149,73.0,3
CPLE6,201211,201211,0.0031358543889985,74.0,3
GFSA3,201211,201211,0.0030172110236264,75.0,3
LAME4,201211,201211,0.0028745347835628,76.0,3
RENT3,201211,201211,0.0027407443650175,77.0,3
EGIE3,201211,201211,0.0026689209322393,78.0,3
ENBR3,201211,201211,0.0026228242363324,79.0,3
ELPL4,201211,201211,0.0023765489736915,80.0,3
BRAP4,201211,201211,0.0021320013559578,81.0,3
TIMS3,201211,201211,0.0021192264218414,82.0,3
HYPE3,201211,201211,0.002110918207766,83.0,3
CRUZ3,201211,201211,0.002015343222565,84.0,3
MRVE3,201211,201211,0.0019792676648439,85.0,3
BRML3,201211,201211,0.0019756230276764,86.0,3
CYRE3,201211,201211,0.0019645573605339,87.0,3
PCAR4,201211,201211,0.0018017078335707,88.0,3
CTIP3,201211,201211,0.0017241715250915,89.0,3
CSAN3,201211,201211,0.0016806902258564,90.0,3
CSNA3,201211,201211,0.0016168781779853,91.0,3
HGTX3,201211,201211,0.0015826021807992,92.0,3
USIM5,201211,201211,0.0015720545960446,93.0,3
LREN3,201211,201211,0.0015070335775333,94.0,3
NATU3,201211,201211,0.0013688265629014,95.0,3
VIVT4,201211,201211,0.0012194100700753,96.0,3
MOTV3,201211,201211,0.0011962960338742,97.0,3
PDGR3,201211,201211,0.0011344742968922,98.0,3
CMIG4,201211,201211,0.0009817822943175,99.0,3
BRFS3,201211,201211,0.0009402039591409,100.0,3
GGBR4,201211,201211,0.00072510954937,101.0,3
ITSA4,201211,201211,0.0006889092625192,102.0,3
CIEL3,201211,201211,0.0006306792842624,103.0,3
B3SA3,201211,201211,0.0006128847707805,104.0,3
AMBV4,201211,201211,0.0005180240376419,105.0,3
OGXP3,201211,201211,0.0004999183974411,106.0,3
PETR4,201211,201211,0.0001493350485477,107.0,3
VALE5,201211,201211,8.96547362445043e-05,108.0,3
INEP4,201212,201212,0.1925752544441629,1.0,1
BICB4,201212,201212,0.1592840274214685,2.0,1
MILK33,201212,201212,0.1563965482847551,3.0,1
LUPA3,201212,201212,0.1367286461846051,4.0,1
FESA4,201212,201212,0.1193193690601267,5.0,1
CTAX4,201212,201212,0.1124059008192208,6.0,1
POSI3,201212,201212,0.0987987614252907,7.0,1
SLED4,201212,201212,0.0830034376867437,8.0,1
PMAM3,201212,201212,0.0621791693371506,9.0,1
MAGG3,201212,201212,0.0462895637800753,10.0,1
COCE5,201212,201212,0.0336009162014192,11.0,1
TGMA3,201212,201212,0.0301723421175592,12.0,1
SLCE3,201212,201212,0.0280276843147758,13.0,1
APER3,201212,201212,0.026207221017337,14.0,1
EQTL3,201212,201212,0.0259556790458105,15.0,1
LPSB3,201212,201212,0.0203190118962645,16.0,1
FLRY3,201212,201212,0.0185029934453309,17.0,1
AMER3,201212,201212,0.0184567744915416,18.0,1
LAND3,201212,201212,0.0184263070205895,19.0,1
STBP11,201212,201212,0.018406293186544,20.0,1
ALPA4,201212,201212,0.0183491182945726,21.0,1
AMAR3,201212,201212,0.0176975989054482,22.0,1
ALSC3,201212,201212,0.015775835677849,23.0,1
TCSA3,201212,201212,0.0152770987026414,24.0,1
WEGE3,201212,201212,0.0143299479100246,25.0,1
NEXP3,201212,201212,0.0136732483199562,26.0,1
VLID3,201212,201212,0.0130050998282465,27.0,1
IGTA3,201212,201212,0.0128399443660369,28.0,1
YDUQ3,201212,201212,0.011455389797569,29.0,1
SULA11,201212,201212,0.0108289039160932,30.0,1
MDIA3,201212,201212,0.0107033863928897,31.0,1
OSXB3,201212,201212,0.0097382896397848,32.0,1
AMIL3,201212,201212,0.0095389876955456,33.0,1
RAPT4,201212,201212,0.008645177949133,34.0,1
PRML3,201212,201212,0.0084876082284684,35.0,1
POMO4,201212,201212,0.0084636649448384,36.0,1
EVEN3,201212,201212,0.0081049618654304,37.0,2
KROT11,201212,201212,0.0079172239242997,38.0,2
PRIO3,201212,201212,0.0077350111679158,39.0,2
PSSA3,201212,201212,0.0075952838917659,40.0,2
BISA3,201212,201212,0.0074804257784119,41.0,2
EZTC3,201212,201212,0.0073037611569886,42.0,2
TOTS3,201212,201212,0.0069007482813826,43.0,2
MYPK3,201212,201212,0.006836041640177,44.0,2
CSMG3,201212,201212,0.0065525274016654,45.0,2
SAUD3,201212,201212,0.0064248968623341,46.0,2
ISAE4,201212,201212,0.0062464027742325,47.0,2
ARTR3,201212,201212,0.0062417612117118,48.0,2
GOLL54,201212,201212,0.0061164713460551,49.0,2
MPLU3,201212,201212,0.0055704869258853,50.0,2
SUZB5,201212,201212,0.0055218268704191,51.0,2
JBSS3,201212,201212,0.0055001748291583,52.0,2
BRKM5,201212,201212,0.005126811169278,53.0,2
ENEV3,201212,201212,0.0050854799701237,54.0,2
MBRF3,201212,201212,0.0050481124832961,55.0,2
MULT3,201212,201212,0.0049923640902915,56.0,2
DXCO3,201212,201212,0.004961942468125,57.0,2
AXIA3,201212,201212,0.0048984313206429,58.0,2
RSID3,201212,201212,0.0048032875714073,59.0,2
ABEV3,201212,201212,0.0046334658651069,60.0,2
OIBR4,201212,201212,0.004443594039454,61.0,2
GOAU4,201212,201212,0.0042931863551398,62.0,2
GETI4,201212,201212,0.0042812539994859,63.0,2
LIGT3,201212,201212,0.0042562519879685,64.0,2
MMXM3,201212,201212,0.0041238744795041,65.0,2
FIBR3,201212,201212,0.003998243164564,66.0,2
BRPR3,201212,201212,0.0037108848496714,67.0,2
ALLL3,201212,201212,0.0036554655270682,68.0,2
KLBN4,201212,201212,0.0036061940138419,69.0,2
CPLE6,201212,201212,0.003415765697994,70.0,2
ECOR3,201212,201212,0.0033728252609515,71.0,2
CPFE3,201212,201212,0.0033714017335269,72.0,2
EMBJ3,201212,201212,0.003272324672248,73.0,3
DASA3,201212,201212,0.0032575704028669,74.0,3
GFSA3,201212,201212,0.0031456856462326,75.0,3
EGIE3,201212,201212,0.0028321629313808,76.0,3
LAME4,201212,201212,0.002764274668426,77.0,3
ELPL4,201212,201212,0.0027425029657166,78.0,3
ENBR3,201212,201212,0.0027138099476132,79.0,3
RENT3,201212,201212,0.0026965733832368,80.0,3
TIMS3,201212,201212,0.0022095618004939,81.0,3
MRVE3,201212,201212,0.0021374011447868,82.0,3
BRAP4,201212,201212,0.0020567880878595,83.0,3
CYRE3,201212,201212,0.0020269499043835,84.0,3
HYPE3,201212,201212,0.0020171890019403,85.0,3
CRUZ3,201212,201212,0.0019889187265372,86.0,3
BRML3,201212,201212,0.0018604949848814,87.0,3
CTIP3,201212,201212,0.0016902220409078,88.0,3
CSNA3,201212,201212,0.0016688925662959,89.0,3
CSAN3,201212,201212,0.0016652095999567,90.0,3
PCAR4,201212,201212,0.0016207132178474,91.0,3
USIM5,201212,201212,0.0015456433637749,92.0,3
HGTX3,201212,201212,0.0014966843791113,93.0,3
LREN3,201212,201212,0.0014280683079967,94.0,3
NATU3,201212,201212,0.0012938109315763,95.0,3
PDGR3,201212,201212,0.0012506441046585,96.0,3
VIVT4,201212,201212,0.0011842186212495,97.0,3
MOTV3,201212,201212,0.0011533589774134,98.0,3
CMIG4,201212,201212,0.0009619574108606,99.0,3
BRFS3,201212,201212,0.0009054213539663,100.0,3
GGBR4,201212,201212,0.0007396375322857,101.0,3
ITSA4,201212,201212,0.0006946775572905,102.0,3
CIEL3,201212,201212,0.0006140129687697,103.0,3
B3SA3,201212,201212,0.0006122457651607,104.0,3
OGXP3,201212,201212,0.0005428594049368,105.0,3
AMBV4,201212,201212,0.0005153984258769,106.0,3
PETR4,201212,201212,0.0001512961597536,107.0,3
VALE5,201212,201212,9.221285564492036e-05,108.0,3
SLED4,201301,201301,0.0733255889490537,1.0,1
