ticker,data,ano_mes_carteira,returns,indicator_rank,tercile
PLAS3,201107,201107,-0.227405247843457,90.0,3
GOAU4,201107,201107,-0.2818370460389234,91.0,3
CYRE3,201107,201107,-0.3040673166504999,92.0,3
GGBR4,201107,201107,-0.3063458764869932,93.0,3
KEPL3,201107,201107,-0.314285714304233,94.0,3
GFSA3,201107,201107,-0.324847040758202,95.0,3
AMER3,201107,201107,-0.3393953741860216,96.0,3
JBSS3,201107,201107,-0.3418604651271737,97.0,3
HYPE3,201107,201107,-0.3478015123727195,98.0,3
USIM5,201107,201107,-0.3696890610641845,99.0,3
MAGG3,201107,201107,-0.3697478991631298,100.0,3
PRML3,201107,201107,-0.4328639851264428,101.0,3
LUPA3,201107,201107,-0.4805735430252833,102.0,3
POSI3,201107,201107,-0.5925425817878649,103.0,3
JHSF3,201108,201108,0.7414839770322255,1.0,1
EZTC3,201108,201108,0.6240267629767786,2.0,1
HGTX3,201108,201108,0.6208517442632031,3.0,1
TCSL4,201108,201108,0.566498955388647,4.0,1
LIGT3,201108,201108,0.5448781091001125,5.0,1
BRKM5,201108,201108,0.4942943809871607,6.0,1
ENEV3,201108,201108,0.4515294675577788,7.0,1
OIBR4,201108,201108,0.4487843521765051,8.0,1
SAUD3,201108,201108,0.4265382777073414,9.0,1
ARTR3,201108,201108,0.4128194923733852,10.0,1
SMTO3,201108,201108,0.4112355717960381,11.0,1
FFTL4,201108,201108,0.404298141066028,12.0,1
AMBV4,201108,201108,0.3876074103554581,13.0,1
ABEV3,201108,201108,0.3508561490617268,14.0,1
VLID3,201108,201108,0.3502125818860406,15.0,1
POMO4,201108,201108,0.3424066014321474,16.0,1
CSMG3,201108,201108,0.3353308726497086,17.0,1
BRML3,201108,201108,0.3112642894483437,18.0,1
TIMS3,201108,201108,0.3043977571419156,19.0,1
VIVT4,201108,201108,0.2769080194239881,20.0,1
GETI4,201108,201108,0.2768820963906813,21.0,1
CRUZ3,201108,201108,0.2670284313421189,22.0,1
CMIG4,201108,201108,0.2528001604762231,23.0,1
EQTL3,201108,201108,0.2328745941119341,24.0,1
EGIE3,201108,201108,0.2311434846827733,25.0,1
COCE5,201108,201108,0.2250471869664068,26.0,1
KLBN4,201108,201108,0.2189922369984112,27.0,1
TMAR5,201108,201108,0.2088864283180882,28.0,1
SULA11,201108,201108,0.2071993982163797,29.0,1
MOTV3,201108,201108,0.2061062186888991,30.0,1
ELPL4,201108,201108,0.2052925554537084,31.0,1
NEXP3,201108,201108,0.1821334033759218,32.0,1
PCAR4,201108,201108,0.1770258563260232,33.0,1
PSSA3,201108,201108,0.1708261469839411,34.0,1
UGPA4,201108,201108,0.1669282699756415,35.0,2
SLCE3,201108,201108,0.1647959485167183,36.0,2
IGTA3,201108,201108,0.1544639891280883,37.0,2
RENT3,201108,201108,0.1527026019659056,38.0,2
BRFS3,201108,201108,0.1496533258029333,39.0,2
DASA3,201108,201108,0.1481055519286289,40.0,2
AMIL3,201108,201108,0.1452025437947766,41.0,2
RAPT4,201108,201108,0.1374933701288421,42.0,2
EMBJ3,201108,201108,0.1373377564391411,43.0,2
CIEL3,201108,201108,0.1286813767547041,44.0,2
TOTS3,201108,201108,0.1262091308358783,45.0,2
MYPK3,201108,201108,0.1244014336765328,46.0,2
CPFE3,201108,201108,0.123889876051487,47.0,2
BRAP4,201108,201108,0.1205641160075556,48.0,2
VALE5,201108,201108,0.1114629470150134,49.0,2
CPLE6,201108,201108,0.098539553184894,50.0,2
LREN3,201108,201108,0.0926430321317286,51.0,2
ISAE4,201108,201108,0.0920015439913459,52.0,2
CSAN3,201108,201108,0.074705111406278,53.0,2
WEGE3,201108,201108,0.0697253355507585,54.0,2
ENBR3,201108,201108,0.0623592221994944,55.0,2
LAME4,201108,201108,0.0511516574952595,56.0,2
MULT3,201108,201108,0.0424449710543353,57.0,2
AMAR3,201108,201108,0.0356072247650876,58.0,2
TNLP4,201108,201108,0.0327175118506124,59.0,2
RDCD3,201108,201108,0.022550299382207,60.0,2
AXIA3,201108,201108,0.0195059789972067,61.0,2
