data,retorno_carteira_tercil_1,retorno_carteira_tercil_2,retorno_carteira_tercil_3,factor_size
2010-06-21,0.0029958535887900767,0.005735438157477725,0.0015689969862922593,0.0014268566024978175
2010-06-22,0.0020904973878734445,0.008619529824585172,0.004340424540295285,-0.0022499271524218404
2010-06-23,-0.0002931997193503114,0.005610386344046766,0.005415850263321905,-0.005709049982672216
2010-06-24,-0.011950562132961454,-0.01086343677719315,-0.016301097754446173,0.004350535621484719
2010-06-25,0.012715105415511139,0.013453886162885335,0.013139788949642184,-0.0004246835341310453
2010-06-28,0.006124361452334506,-0.002483939670807829,-0.004577533458631844,0.010701894910966351
2010-06-29,-0.0289660682424917,-0.02977759358444613,-0.02402083508225846,-0.00494523316023324
2010-06-30,-0.0006246651109057374,-0.004812059848878019,-0.016367421270565643,0.015742756159659907
2010-07-01,-0.0040999001016346626,3.8947663334178674e-05,0.004654718862293868,-0.00875461896392853
2010-07-02,0.0098007851037223,0.008132041057878674,0.0008593023291047719,0.008941482774617527
2010-07-05,-0.0005815611622622674,-0.0008580107457815697,-0.009295372720367704,0.008713811558105437
2010-07-06,0.006794097707008903,0.012951143825002927,0.01800971138806395,-0.011215613681055048
2010-07-07,0.013291049716786407,0.008158807335939851,0.010318986445745141,0.0029720632710412663
2010-07-08,0.002980003673842903,-0.0008915241134893309,-6.693509809525544e-05,0.0030469387719381587
2010-07-12,-0.003389113146627087,-0.004150079742937256,-0.007983721478411232,0.004594608331784145
2010-07-13,0.010011071106496147,0.017524997002829258,0.011713649229239878,-0.0017025781227437316
2010-07-14,0.005353208011178473,-0.00473026672052085,-0.006066198463532021,0.011419406474710493
2010-07-15,0.003544703317629417,0.009066258200174948,-0.0021691066959442042,0.005713810013573621
2010-07-16,-0.007697405740670805,-0.01766551032683012,-0.015684929763743426,0.007987524023072621
2010-07-19,0.01043274578180904,0.011322980795667955,0.013270341889221082,-0.0028375961074120423
2010-07-20,0.0021454072840577337,0.0039661218759559115,0.01168545455457195,-0.009540047270514216
2010-07-21,0.0006743102502821437,-0.00037705453817703477,-0.0024786776812194657,0.0031529879315016092
2010-07-22,0.01832757382241253,0.02006627534390472,0.016042887958762856,0.002284685863649674
2010-07-23,0.006428449260391973,0.009692523016360562,0.003992009130766779,0.002436440129625194
2010-07-26,0.00304510481874376,0.003927048089901431,0.005692548479940418,-0.0026474436611966575
2010-07-27,0.0011728628734543889,0.008704083154231051,0.004425808565379134,-0.003252945691924745
2010-07-28,-0.0003755889870104318,-0.004584589983685322,-0.005133055425496754,0.004757466438486322
2010-07-29,0.0066604841665659975,0.0037556295492766354,-0.0018520474509193326,0.00851253161748533
2010-07-30,0.010358230751979067,0.015802034598816603,0.005119145459592552,0.005239085292386515
2010-08-02,0.004139876379261284,0.018482545912361488,0.009787411140441763,-0.00564753476118048
2010-08-03,-0.012304729008103041,-0.012751595863955582,-0.0069313282622098975,-0.005373400745893144
2010-08-04,0.003418711803007108,0.00712424076192215,0.006100452939992244,-0.002681741136985136
2010-08-05,0.004656793961320079,0.004261488473761984,0.006980169879823776,-0.0023233759185036966
2010-08-06,-0.00048375877033297675,-0.006651824812746957,-0.00583579713289097,0.005352038362557993
2010-08-09,-0.0014810935209651885,-0.009083117707910413,-0.007509994131025385,0.006028900610060196
2010-08-10,-0.0027464035549435717,-0.002883497199539949,-0.008398402960070505,0.005651999405126933
2010-08-11,-0.015539032076965843,-0.012311814446423559,-0.013688980585531585,-0.001850051491434258
2010-08-12,0.003921264335633398,0.0025004370239816893,0.0020694631807922637,0.001851801154841134
2010-08-13,0.006111304616829262,0.014220120188715057,-0.0010734759102756528,0.007184780527104914
2010-08-16,0.005927925410235314,0.006153648522473089,0.0068747827498705375,-0.0009468573396352233
2010-08-17,0.008921106478415958,0.009043984598968456,0.004843088815909428,0.004078017662506529
2010-08-18,0.011132935245656561,0.006638276111304895,0.0031719639941540736,0.007960971251502488
2010-08-19,-0.006385709974419729,-0.00133180208314552,-0.0061188225108007735,-0.00026688746361895523
2010-08-20,0.0011312274306439615,-0.0005784859056382523,0.0020941692281289098,-0.0009629417974849482
2010-08-23,-0.002381702327324415,-0.006427613365349816,-0.010405714984881693,0.008024012657557278
2010-08-24,-0.004791826881235556,-0.0071269195419714675,-0.006966000102274775,0.0021741732210392196
2010-08-25,-0.00891477693687572,-0.00320790479180429,-0.006053313177095413,-0.002861463759780307
2010-08-26,-0.0022256081508738473,-0.00848853830844796,-0.012446980525411388,0.010221372374537541
2010-08-27,0.02137961365009593,0.018431276179822452,0.02734277080013044,-0.005963157150034509
2010-08-30,-0.002938614185614768,-0.01341979595898047,-0.015050552226882142,0.012111938041267374
2010-08-31,0.0022376810175557815,0.005647225231412662,0.008402885246737086,-0.006165204229181305
2010-09-01,0.010242024801291391,0.01972482270869844,0.022471053381471498,-0.012229028580180107
2010-09-02,-0.00015717304542316773,-0.0015662426676314705,-0.0063144021593268445,0.006157229113903677
2010-09-03,-0.0027472318814510004,-0.006397593579919709,-0.003164347147179221,0.0004171152657282207
2010-09-06,0.0018121259189212682,0.0015613909879638828,0.002127610382004741,-0.0003154844630834728
2010-09-08,-0.00048188805388322105,-0.006293116136307097,0.003923702171560176,-0.0044055902254433975
2010-09-09,0.0065649104234474075,0.010327318102165714,0.00033834094589872595,0.0062265694775486815
2010-09-10,0.003035141899607693,0.007682814194151763,0.006467504260193342,-0.0034323623605856494
2010-09-13,0.00494672676881155,0.009611951977371093,0.009750972705640048,-0.004804245936828498
2010-09-14,0.0014381219041203724,0.005457142785007499,0.0010057640919707734,0.00043235781214959906
2010-09-15,0.0025689979410665436,0.00950026752673329,0.009316205873577765,-0.006747207932511221
2010-09-16,0.00032357584686992,-0.005747110269175201,-0.005199939754180202,0.005523515601050122
2010-09-17,0.0037416164469263246,-0.0033598308188660998,-0.009302849723638148,0.013044466170564473
2010-09-20,0.008391367153497772,0.00851747107958765,0.012170640794201094,-0.0037792736407033217
2010-09-21,-0.00231204419023952,-0.00257887900852179,-0.00394596924680282,0.0016339250565633
2010-09-22,-0.0011322405371580746,0.009224192919195866,0.004086626908440486,-0.005218867445598561
2010-09-23,0.0025938121078006343,-0.0006628952510397278,0.003531975234753474,-0.0009381631269528398
2010-09-24,-0.003451507072988045,-0.006210560305096391,-0.010518329539666726,0.007066822466678681
2010-09-27,0.005926961133971794,0.005554547202929372,0.004010283593541656,0.0019166775404301385
2010-09-28,-0.0038672555444219103,0.0033805471935347935,0.0069311442109878715,-0.010798399755409782
2010-09-29,-0.0039916900550451785,-0.006067488915340962,-0.0028556366531909813,-0.0011360534018541972
2010-09-30,0.00715948641320003,0.0034586611337684855,0.00074708665951847,0.00641239975368156
2010-10-01,0.019536730964297876,0.01148242835607089,0.009270985755129184,0.010265745209168693
2010-10-04,0.0004283797708797356,0.004323267584916091,0.0046599490047534425,-0.004231569233873707
2010-10-05,0.013514573979952852,0.01564790272999486,0.010885208123143102,0.0026293658568097497
2010-10-06,0.002880536810331196,-0.00389927861561393,-0.006284650868001422,0.009165187678332617
2010-10-07,-0.0037734742215235167,-0.004269836058029112,-0.007719981020338699,0.003946506798815183
2010-10-08,0.014363538120160292,0.012858350397058248,0.01064603257949867,0.0037175055406616225
2010-10-11,0.011609875329635783,0.005205397970523497,0.005311230753595941,0.006298644576039842
2010-10-13,0.013938594517115448,0.012586477885098342,0.005767728070740456,0.008170866446374991
2010-10-14,0.0020146487051886813,-0.004433590294932514,-0.004399535268983904,0.006414183974172585
2010-10-15,5.5637028851168724e-05,-0.0031943361736814398,0.0023169118167934285,-0.00226127478794226
2010-10-18,8.971657810133824e-05,-0.0018825154017364624,-0.006530481026653893,0.0066201976047552315
2010-10-19,-0.026839091327215788,-0.01990306802967963,-0.01853219213652309,-0.008306899190692697
2010-10-20,0.010741449424139031,0.00623877230594136,0.0030448523299675253,0.007696597094171506
2010-10-21,0.0019422091945783815,0.0033278088290309314,-0.002311580929634083,0.0042537901242124644
2010-10-22,0.007236176084649525,-0.005706226562249668,-0.005992494647786343,0.013228670732435867
2010-10-25,-0.0017719275442014046,0.0035448260442404733,0.003166683638236493,-0.004938611182437898
2010-10-26,0.008390677331392085,0.01107518869303203,0.013724667553549256,-0.005333990222157171
2010-10-27,0.00037983045144198465,0.0006243478803709441,-0.004119542944675425,0.00449937339611741
2010-10-28,-0.006225915549790588,-0.0032688883290325527,0.0021084591735070564,-0.008334374723297644
2010-10-29,0.010256506043409096,0.009358935069836248,0.007061854850354684,0.0031946511930544125
2010-11-01,0.010319096152794697,0.00995107388247532,0.008647242509873369,0.0016718536429213282
2010-11-03,0.004552192079470889,0.0031136704610610355,-0.001219100975573088,0.005771293055043977
2010-11-04,0.016517182504097228,0.007314606265897948,0.012051842667845291,0.004465339836251936
2010-11-05,-0.001462598577010877,-0.0010724959071292197,-0.008662045098826827,0.00719944652181595
2010-11-08,0.0006648694608203427,-0.0050018051736901836,0.005347059580673108,-0.004682190119852765
2010-11-09,-0.017565600766876594,-0.004594156529413691,-0.0038889892276411154,-0.01367661153923548
2010-11-10,-0.01225573016610105,-0.0030646237691451133,0.0022682310841978543,-0.014523961250298905
2010-11-11,-0.004995274881277739,-0.004504379277343341,-0.011935579819920446,0.0069403049386427065
2010-11-12,-0.017480331900860478,-0.008079910539076826,-0.004002439357069028,-0.013477892543791451
2010-11-16,-0.02133750063000429,-0.012237650333864715,-0.01656839331039951,-0.004769107319604782
2010-11-17,0.013418265523547178,0.013672982683609832,0.009631423830156154,0.0037868416933910243
2010-11-18,0.014178135531824784,0.010666908410320166,0.01270891181799925,0.0014692237138255338
2010-11-19,0.0015515878594278554,0.005167177931978069,0.0025514235358915617,-0.0009998356764637064
2010-11-22,-0.016286251391986882,-0.01324156010562865,-0.014458592761812461,-0.0018276586301744207
2010-11-23,-0.022655666991938845,-0.01944941678602505,-0.018515780672782377,-0.0041398863191564675
2010-11-24,0.024846856434609214,0.021506595771330246,0.02363417370934959,0.0012126827252596228
2010-11-25,0.005117784365371521,-0.002260727135263283,-0.0034971169020261094,0.00861490126739763
2010-11-26,-0.009224181852834884,-0.012376501817609508,-0.016061581794864995,0.006837399942030111
2010-11-29,-0.010413845142200225,-0.007032187989336041,-0.002951539728746344,-0.007462305413453881
2010-11-30,0.010893215375639845,0.005019679255163564,-0.0025118157298868573,0.013405031105526703
2010-12-01,0.014088739962420216,0.016909569385437744,0.02261941277592705,-0.008530672813506834
2010-12-02,0.005924370132290651,0.0018841142585126838,0.004554473288049695,0.0013698968442409556
2010-12-03,-0.0035253109185323533,-0.011084443642081665,0.006604259572725675,-0.010129570491258028
2010-12-06,-0.0012137873984424594,-0.006439124270737756,-0.004865098003499972,0.0036513106050575124
2010-12-07,0.0006154951679073008,-0.005058708325442438,-0.0030182061012866803,0.003633701269193981
2010-12-08,-0.014183832749552174,-0.008131532280883128,-0.011370931070851147,-0.0028129016787010273
2010-12-09,-0.01478945069882251,-0.00928686453862243,-0.004641313781279799,-0.01014813691754271
2010-12-10,0.00478890409411642,0.005479569119887276,0.009277661533064736,-0.004488757438948316
2010-12-13,0.0071746641354372975,0.004797407359464457,0.008561297935744849,-0.001386633800307551
2010-12-14,0.003242454328520641,-0.0033017576724905357,-0.0057813146707229295,0.009023768999243571
2010-12-15,-0.013030608340279042,-0.009282520033639679,-0.007947588048247089,-0.005083020292031953
2010-12-16,-0.007408133305372726,-0.010814502828631176,-0.0008450430997077392,-0.006563090205664987
2010-12-17,0.004813787453550842,0.014352593908690928,0.0045290519724572875,0.00028473548109355425
2010-12-20,-0.0026637903982103884,-0.00194832742468878,-0.007367300864131495,0.0047035104659211065
2010-12-21,0.011263035129379598,0.013729544724984591,0.01537528914844638,-0.004112254019066782
2010-12-22,-0.007771446562705806,-0.0006065932452344642,0.0032551920738131622,-0.011026638636518968
2010-12-23,0.008056189678403618,0.0037552634977990685,-0.0007396399092432134,0.008795829587646832
2010-12-27,-0.005421943294275723,-0.007047268405162748,-0.009489724147346485,0.0040677808530707625
2010-12-28,0.0010730827438021975,0.002957903143060825,0.001512001057037397,-0.00043891831323519944
2010-12-29,0.011173691628152207,0.014014095224683451,0.008436045801036058,0.0027376458271161485
2010-12-30,0.01245171186932507,0.005249412666948898,0.005290004248414012,0.007161707620911058
2011-01-03,0.002076146708313584,0.007855131123373832,0.009955962621585572,-0.007879815913271988
2011-01-04,-0.005922045865028071,-0.00010780189803658263,0.002962831346371448,-0.008884877211399519
2011-01-05,0.00013111030533670775,0.0036155453103414695,0.008556116454139754,-0.008425006148803047
2011-01-06,-0.0019856022754137633,-0.006879359218077135,-0.00707006288240178,0.005084460606988017
2011-01-07,-0.001620404128346768,-0.007906254345939605,-0.003311750016625542,0.001691345888278774
2011-01-10,0.0015605411406864713,0.0018104766154369558,0.001633684325919529,-7.314318523305775e-05
2011-01-11,-0.00040122985622409164,0.002643786134333048,0.0066436760193491,-0.007044905875573192
2011-01-12,0.006583438628670326,0.01371755781506448,0.007931271969837278,-0.001347833341166952
2011-01-13,-0.00701845379011001,-0.008950543712652534,-0.008417117248443675,0.001398663458333665
2011-01-14,0.003950563223659232,0.0036510235469305713,0.0015468110774229733,0.0024037521462362582
2011-01-17,-0.003648607251212647,-0.0030761578817393165,-0.00298612095512924,-0.0006624862960834068
2011-01-18,0.0029669558955177497,0.006755907307946678,-0.0014630372683625548,0.004429993163880304
2011-01-19,-0.00565321585140658,-0.006557147796571562,-0.008869454365654103,0.0032162385142475228
2011-01-20,-0.00227184065532434,-0.005666707156659912,-0.002717541932642465,0.0004457012773181248
2011-01-21,-0.0033373897223565436,-0.004304613664319601,-0.007641737413310099,0.004304347690953555
2011-01-24,0.00545775809377397,0.0010603359431041641,0.00837527664320549,-0.0029175185494315194
2011-01-26,-0.014055421635414173,-0.020333924620494232,-0.0066568773619369945,-0.007398544273477178
2011-01-27,-0.017113720772853235,-0.0196302141864541,-0.01039765677412014,-0.006716063998733096
2011-01-28,-0.025913785966871973,-0.023189690334584158,-0.020913827629102027,-0.004999958337769946
2011-01-31,-0.002867380565422377,-0.001012332681412555,-0.0013431102146738384,-0.0015242703507485386
2011-02-01,0.011765023040210402,0.021683035762594186,0.012027757821502987,-0.000262734781292585
2011-02-02,-0.0083531783931552,-0.017990047953954015,-0.016610957449738634,0.008257779056583434
2011-02-03,-0.015215013310965425,-0.009599920285446295,-0.002500718321561539,-0.012714294989403886
2011-02-04,-0.015969088156499733,-0.021162753055282656,-0.0177247063341964,0.0017556181776966669
2011-02-07,-0.0037327112784689377,0.004341747495491668,0.007967330835375807,-0.011700042113844743
2011-02-08,0.014773910367583179,0.008122446788089094,0.0030094127978471693,0.011764497569736009
2011-02-09,-0.014069042913291589,-0.022755242034107025,-0.023670925255700383,0.009601882342408795
2011-02-10,-0.0008990161582511588,-0.0007393803697923117,0.00423837521728698,-0.005137391375538139
2011-02-11,0.005333579172406987,0.020365289050872128,0.014006660423234576,-0.00867308125082759
2011-02-14,0.009055109209295397,0.015937902047509018,0.004747658412220077,0.004307450797075321
2011-02-15,-0.0030691984094546932,0.0020024261997971266,-0.002465811130126692,-0.0006033872793280012
2011-02-16,0.014492519515253616,0.01628682219822111,0.021468076153767893,-0.006975556638514277
2011-02-17,0.0011481694049536963,-0.0024092910827636523,0.005359005660686448,-0.004210836255732752
2011-02-18,0.005741790778189654,0.009685829139162027,0.009447858780291016,-0.0037060680021013615
2011-02-21,-0.009133545327390687,-0.011196702714012668,-0.007039187477638054,-0.0020943578497526335
2011-02-22,-0.019567666366571666,-0.015370631444505903,-0.009749967121468217,-0.009817699245103449
2011-02-23,-0.002087259130453562,-0.008241990192233756,-0.0011365825683656208,-0.0009506765620879414
2011-02-24,0.0002011017720814298,0.010650882953599125,-0.0013934140008964868,0.0015945157729779166
2011-02-25,0.0016026120210735496,-0.0023775538703552567,-0.00016757998961778204,0.0017701920106913316
2011-02-28,0.01126091901083468,0.008200206465559029,0.009485374271211143,0.0017755447396235365
2011-03-01,-0.005885414123593102,-0.009664606319262305,-0.009176998601041033,0.003291584477447931
2011-03-02,0.008388708399823253,0.007291434087242798,0.013906195113247576,-0.005517486713424323
2011-03-03,0.01247794418620963,0.010258794363931163,0.013297433906140257,-0.0008194897199306269
2011-03-04,-0.0073179308142762595,-0.006930320680864709,-0.0009514367916373915,-0.006366494022638868
2011-03-09,0.0014182281989471989,0.0038669831048647424,4.8450918668060804e-05,0.001369777280279138
2011-03-10,-0.013522295885072127,-0.007796886675587045,-0.011409071283996545,-0.002113224601075582
2011-03-11,0.008744830755228849,0.010649148199452424,0.00811416370754735,0.0006306670476814991
2011-03-14,0.0013414471412708327,0.0035140439031568064,0.00863080857948689,-0.007289361438216057
2011-03-15,-0.00602163728264431,-0.002054507038728724,-0.00038339077868578057,-0.005638246503958529
2011-03-16,-0.0034540000503049425,-0.007380025046347687,-0.018765049382613266,0.015311049332308323
2011-03-17,0.004051690606474148,-0.0024087988614385817,0.0012112731108462455,0.0028404174956279025
2011-03-18,0.004768556618147276,0.004325013073761592,0.01005499181712985,-0.005286435198982575
2011-03-21,-0.0027593764889886105,0.002287262996849423,0.002030573468714737,-0.004789949957703347
2011-03-22,0.011094111784973215,0.014972053468290256,0.009802161369600442,0.0012919504153727727
